"id","survey_lang","previous"
"s16191","rum","am mai participat la studii in care se dadea un text, iar dupa trebuia sa raspundem la intrebari legate de acel text"
"s16192","rum","nu"
"s16194","rum","Impactul pandemiei asupra studentilor, Impactul purtarii aparatului dentar asupra increderii de sine al pacientilor etc."
"s16198","rum","Nu"
"s16207","rum","Nu, nu-mi amintesc studii asemanatoare, cred ca e primul pe care il completez cu structura asta."
"s16208","rum","Da."
"s16214","rum","Nu"
"s16217","rum","Nu, n-am mai participat la un studiu similar."
"s16220","rum","   Nu"
"s16222","rum","Nu, n-am mai participat."
"s16226","rum","Nu, nu am mai participat la studii de genul acesta."
"s16235","rum","Nu"
"s16242","rum","Nu"
"s16244","rum","Nu, nu cred."
"s16253","pol","Nie"
"s16254","rum","da, la un studiu care implica moralitatea"
"s16258","rum","Nu"
"s16266","rum","Cred că da"
"s16270","pol","Nie"
"s16273","rum","Cred că da"
"s16280","rum","Cred ca da, era destul de similar in sensul ca a constat tot in povesti urmate de intrebari, doar ca intrebarile erau despre moralitatea protagonistului."
"s16283","rum","Nu
"
"s16285","rum","nu"
"s16289","rum","Nu am particicipat la studi de acest gen. "
"s16293","rum","Cercetare de emotii. Am avut la fel niste situatii de genul in care mi s-a cerut sa citesc povestea si dupa care sa raspund cum as proceda eu daca as fi in situatia respectiva"
"s16294","rum","Am participat, insa era intr-un contex diferit si intrebarile erau sub o alta forma"
"s16297","rum","Deși am participat la studii anterior, nu am mai întâlnit sarcini asemănătoare cu acestea."
"s16298","rum","Nu"
"s16302","pol","ankieta cech osobowościowych na studia psychologii"
"s16304","pol","Nie."
"s16312","ger","TEST"
"s16314","ger","TEST"
"s16315","ger","TEST"
"s16316","ger","TEST"
"s16318","ger","TEST"
"s16320","ger","TEST"
"s16337","rum","Am participat la un studiu asemanator prin faptul ca de asemena era prezentata situatia trebuia sa o citim si apoi sa o analizam si sa spunem cat de moral sauimoral a procedat protagonistul."
"s16344","ger","Nein"
"s16347","ger","Nein"
"s16354","ger","Nie."
"s16358","ger","nein"
"s16383","ger","Ich habe schon an einigen Studien teilgenommen, vergleichbar war jedoch keine."
"s16387","ger","Nein."
"s16398","ger","Nein"
"s16410","ger","Nein"
"s16419","ger","Nein.
"
"s16429","ger","Ich habe an einigen Studien teilgenommen aber nichts in der Art, die mit Wortschatz zu tun haben."
"s16431","ger","Nein "
"s16433","ger","Nein"
"s16442","ger","Nein."
"s16444","ger","ja"
"s16453","ger","Nein"
"s16471","ger","Nein."
"s16476","ger","Inhaltlich nicht, aber vom Aufbau (Text und Fragen beantworten)
Es ging um eine Forschung zu Emotionen am Arbeitsplatz. Es wurden in Texten verschiedene Situationen dargestellt und es wurden zahlreiche Fragen gestellt, für die man sich in die beschriebene Situation hineinversetzen musste."
"s16481","ger","Nein."
"s16487","ger","ich denke schon, ich habe schon an vielen Studien teilgenommen, deshalb bin ich  mir nicht ganz sicher "
"s16494","ger","nein"
"s16500","ger","Nein."
"s16508","pol","Nie"
"s16515","ger","nein"
"s16518","pol","Uczestniczyłem w kilku badaniach polegających na przeczytaniu krótkiej historii i odpowiedzi na pytania, z tego co pamiętam wszystkie z nich dotyczyły jednak oceny wiarygodności świadków przestępstw."
"s16535","ger","Ich habe noch nie an einer Studie für Psychologie oder ähnlichem teilgenommen."
"s16558","gre","οχι"
"s16559","ger","nein"
"s16572","ger","Nein."
"s16583","ger","nein"
"s16608","rum","Da, un studiu referitor la accidentele rutiere. "
"s16611","rum","Nu am participat."
"s16612","rum","nu-mi amintesc"
"s16616","rum","nu"
"s16621","rum","Țin minte că evalua percepția unor comportamente și rațiuni, dar nu țin minte natura acestora."
"s16624","rum","Am mai participat la un studiu cu povesti de genul, la care trebuia sa raspundem la fel apoi la niste intrebari, insa era legat de problemele etice."
"s16625","rum","Am participat la un studiu similar în anul II, unde n-i se dădeau mai multe povești și ni se cerea să răspundem  la întrebări legate de înțelegerea poveștii. "
"s16626","rum","Da, am mai participat la un studiu similar, tot in cadrul facultatii, desi acela era doar un exercitiu de seminar in care citeam o poveste, raspunzand apoi la niste intrebari bazate pe acea poveste."
"s16628","rum","Nu"
"s16631","rum","nu"
"s16635","rum","Da, am mai participat la un studiu de acest gen în care trebuia să ținem minte detalii ale unui caz de sinucidere și să spunem dacă este întradevăr un caz de sinucidere sau caz de ucidere și să ne gândim cine ar putea fi criminalul."
"s16650","rum","nu"
"s16652","rum","Cu vignete da, dar niciodată nu au fost aceste descrieri."
"s16653","rum","nu"
"s16663","rum","Niciodata unul de acest fel"
"s16669","rum","Nu"
"s16670","rum","Da. Am raspuns la intrebari despre jduecati morale"
"s16685","rum","Nu am mai participat la un studiu asemanator."
"s16694","rum","nu cerd"
"s16705","rum","Nu am participat la studii de acest gen"
"s16707","rum","Nu"
"s16713","rum","Nu"
"s16722","rum","Nu"
"s16723","ger","Nein, wäre aber interessiert an Weiteren."
"s16728","rum","Nu."
"s16729","rum","Da, dar nu-mi amintesc ce presupunea"
"s16733","rum","Da, de depistare a psihopatului din interior, in acelasi stil cu situatii si intrebari decizionale pe situatia respectiva"
"s16737","rum","Nu."
"s16741","ger","NEIN"
"s16742","rum","nu, nu am participat la astfel de studii, dar am participat la niste examene care aveau ca scop verificarea rationamentelor logice"
"s16745","rum","Nu."
"s16751","rum","Am mai întâlnit viniete la cercetarea unui student. Erau legate de păreri despre un caz de crimă, cu indicii progresive.Atât."
"s16752","rum","Da. Similar pentru ca folosea acelasi tipar de instrumente: povestioare, pe marginea carora erau intrebari. Dar nu mai stiu despre ce era vorba pentru ca am participat mai de mult"
"s16771","rum","Da, la Psihologie Sociala 1 am avut de efectuat un studiu asemanator, care se concentra pe atentia la detalii in principal."
"s16772","rum","Da, Am participat la un studiu similar in anul II de facultate"
"s16780","rum","Am mai participat la un studiu similar dar nu imi mai amintesc bine."
"s16785","rum","nu am participat la vreun studiu similar"
"s16787","rum","nu, nu am participat"
"s16791","rum","nu "
"s16792","rum","Nu "
"s16795","rum","nu am participat"
"s16814","rum","da, un studiu asemănător cu acesta, în care situațiile descrise în text conțineau detaliile semnificative necesare întelegerii profunde a situației."
"s16829","rum","nu sunt sigura"
"s16834","rum","Am participat la multe studii de psihologie, întrucât sunt studentă."
"s16840","rum","NU IMI AMINTESC"
"s16841","rum","Nu am mai participat la astfel de studii."
"s16842","rum","Da.
Dar era mai mult un studiu care iti testa atentia cu care ai citit niste informatii si nu modul de interpretare, care poate fi subiectiv."
"s16845","rum","Am participat la un studiu similar, dar avea ca tema dilemele morale."
"s16849","rum","Nu."
"s16853","rum","Am participat la studii care se foloseau de povești, unele folosind povești ce aveau în vedere relațiile de cuplu, iar altele foloseau povești tip dileme"
"s16854","rum","Nu am participat."
"s16855","rum","Am mai participat și în cadul acelui studiu trebuia să citim o serie de texte, din domeniul jjuridic plus moral, după care primeam o serie de întrebări cu privire la opinia noastră."
"s16856","rum","Am participat la un studiu cu tema relațiilor de cuplu, în care se foloseau povești. "
"s16858","rum","Nu"
"s16862","rum","Da, dar  imi amintesc foarte vag"
"s16869","rum","Da, am mai participat la un astfel de studiu, insa nu-mi amintesc detaliile."
"s16872","rum","Nu"
"s16873","rum","Nu, nu am participat la un studiu similar acestuia."
"s16877","rum","Nu."
"s16893","rum","Da, in legatura cu problematica moral/imoral."
"s16899","rum","Nu"
"s16900","rum","Nu "
"s16901","rum","da, am participat la un singur studiu ce semana destul de mult cu acesta"
"s16905","rum","nu,din ce imi amintesc"
"s16911","rum","Sunt sanse sa fi participat la un studiu similar dar nu imi aduc aminte foarte bine."
"s16915","rum","da, am participat la un studiu usor asemanator. acesta presupunea lecturarea unor scurte povesti in care erau prezentate alegerile facute de persoane in situații dificile. dupa lecturarea povestii trebuia sa facem un scurt rezumat pentru a arata ca am inteles textul si răspundeam la o serie de intreberi referitoare la acesta, la moralitatea deciziilor personajelor "
"s16916","rum","Nu am participat."
"s16917","rum","NU"
"s16918","rum","da, era vorba despre situatii morale si cum  actionam la astfel de situatii"
"s16920","rum","nu"
"s16925","ger","nein noch nie"
"s16932","ger","Nein, leider nicht"
"s16934","rum","Am participat la alte studii, dar nu la unul similar."
"s16935","rum","Nu "
"s16936","rum","da"
"s16939","rum","Nu, nu am mai participat. "
"s16942","rum","Nu imi amintesc sa fi participat la un studiu similar."
"s16947","rum","nu"
"s16949","pol","Nie, ale omawialiśmy to zagadnienie na zajęciach "
"s16951","rum","probabil dar nu sunt sigura"
"s16956","rum","nu"
"s16970","rum","Nu am mai participat la un studiu similar."
"s16977","rum","Da, de 2 ori"
"s16982","rum","Nu, nu am mai participat la un studiu similar cu acesta."
"s16984","rum","Am mai participat la un studiu asemănător în care ni se cerea sa fim atenți la niște povești despre diferite crime iar întrebările erau referitoare la cine e criminalul/dacă e crimă sau sinucidere, etc."
"s16985","rum","Nu"
"s16986","rum","Nu"
"s16987","rum","Nu am mai participat la niciun studiu similar cu acesta."
"s16993","rum","Am mai participat la un studiu similar anul trecut, în anul doi de facultate."
"s16999","rum","Nu"
"s17001","rum","Nu întru totul similar."
"s17002","rum","Da, intr-un studiu similar ni s-au prezentat doua povesti in care protagonistul era o femeie, iar ulterior a trebuit sa raspundem unor intrebari care urmareau cat de atenti am fost pe parcurs."
"s17003","rum","Nu."
"s17006","rum","nu"
"s17008","rum","Nu."
"s17010","rum","Nu."
"s17012","rum","Nu"
"s17017","rum","da. am mai ăarticipat la un studiu in care s-au utilizat povesti"
"s17018","rum","La un studiu similar, nu "
"s17027","rum","nu "
"s17033","rum","nu"
"s17035","pol","Nie"
"s17039","rum","Nu."
"s17040","pol","Nie. "
"s17043","rum","nu"
"s17044","rum","nu am mai participat la studii asemanatoare"
"s17047","rum","Da."
"s17065","rum","Am participat la un studiu asemănător în care citeam povești și îmi spuneam părerea despre moralitatea/imoralitatea poveștilor."
"s17067","ger","Nein ich habe noch nie an einer vergleichbaren Studie teilgenommen."
"s17072","rum","nu"
"s17083","rum","Nu am participat."
"s17086","rum","Am mai participat la un studiu similar legat de pandemia generată de Covid-19"
"s17098","rum","nu"
"s17100","rum","Da , am mai patricipat, era asemănător, doar că era despre dileme morale"
"s17101","ger","Sehr ähnliche Studie vor 1 Jahr ca. (?), evtl. sogar mit denselben Texten 
:/"
"s17116","rum","Nu"
"s17117","rum","Nu, nu am participat la studii de acest tip, doar la altele diferite"
"s17119","rum","Studiul la care am mai participat măsura gradul de moralitate al oamenilor cu privire la niște situații în care erau amplasați."
"s17121","ger","Nein"
"s17122","rum","Am participat la un studiu similar pentru o lucrare de licență."
"s17123","rum","Da"
"s17124","ger","nein"
"s17125","rum","Nu"
"s17126","rum","Unul în care mi se prezentau povești și eu să îmi dau cu părerea la cât de reală este."
"s17127","rum","Nu"
"s17132","rum","nu"
"s17133","ger","Nein"
"s17134","rum","Nu cred ca am participat vreodata la un astfel de studiu."
"s17136","rum","nu"
"s17137","rum","o singura data"
"s17139","rum","Nu am mai participat la un studiu ce genul acesta."
"s17145","rum","Nu am mai participat."
"s17147","rum","Nu"
"s17150","rum","A mai fost un studiu in care se vorbea despre moralitate, nu cred ca este cazul in cadrul acestuia."
"s17151","rum","nu"
"s17153","rum","Nu"
"s17154","ger","Nein"
"s17155","rum","Nu"
"s17156","rum","NU"
"s17157","rum","Nu"
"s17159","rum","Nu"
"s17163","rum","Am mai particpat la un studiu care presupunea citirea unor scenarii, iar apoi urma să atribui anumite valori morale personajelor și să răspund  la întrebări de verificare."
"s17167","rum","Nu"
"s17174","ger","Nein"
"s17177","rum","Nu"
"s17178","ger","xy"
"s17181","rum","Nu, nu am participat la vreun studiu similar."
"s17182","ger","Nein"
"s17183","rum","am participat la un studiu despre relatiile romantice."
"s17186","rum","Nu am participat la un studiu similar. "
"s17187","rum","Am participat la diverse studii, dar nu țin minte să fi participat la unul similar cu acesta."
"s17188","ger","Nein"
"s17190","rum","Nu am participat la vreun studiu similar. "
"s17191","rum","am participal semestrul trecut la un studiu asemanator in care ne erau, de asemenea, prezentate cateva situatii pe care noi trebuia sa le evaluam."
"s17195","ger","Ja, ähnliches Format, Texte und Fragen"
"s17198","rum","DA,AM PARTICIPAT LA UN STUDIU CARE CEREA SA ALEG INTRE ACTIUNI CARE DUCEAU LA RANIREA SAU CHIAR MOARTEA UNEI PERSOANE SAU A MAI MULTORA."
"s17200","rum","Nu. Nu am mai participat pana acum la vreun studiu similar."
"s17207","rum","nu"
"s17209","rum","Nu, nu am participat."
"s17210","rum","Nu cred, Am participat la altfel de studii."
"s17226","rum","Nu "
"s17229","rum","Nu."
"s17231","rum","Nu."
"s17232","rum","Da."
"s17233","rum","Nu am mai participat la un studiu asemanator din punctul de vedere al formularii intrebarilor. Avand in vedere ca nu cunosc  scopul studiului nu pot sa imi dau seama de similitudinea lor."
"s17291","rum","Nu"
"s17294","ger","Nein"
"s17299","ger","Ich habe an empirischer Forschung in Form von Umfragen zu meinem eigenen Verhalten teilgenommen. "
"s17306","rum","nu"
"s17309","rum","nu mai retin exact"
"s17316","pol","Nie"
"s17320","rum","Nu am mai participat la un studiu de acest gen"
"s17322","rum","Nu, nu am mai participat la un studiu similar."
"s17325","rum","din câte îmi amintesc, nu"
"s17328","rum","Nu."
"s17330","ger","Nein"
"s17342","rum","nu"
"s17360","ger","Nein."
"s17361","rum","da"
"s17363","rum","nu am mai participat la un studiu similar"
"s17369","ger","Nein"
"s17372","rum","nu"
