StartDate,EndDate,Country,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,No_bots_correct,age_rec,sex_rec,edu_rec,geo_rec,vote.recall_rec,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
05/01/2020,05/01/2020,MEX,100,4700,1,05/01/2020,R_3I5og3wYbuYN9mZ,email,ES,1,10,0,10,10,10,10,10,10,6,10,10,10,4,10,10,100,0,0,7,7,0,0,0,10,5,5,0,5,6,6,10,10,10,0,6,7,7,10,5,5,9,10,9,9,7,8,8,8,0,3,3,8,4,0,2,0,7,8,0,0,10,9,0,0,8,5,0,0,8,10,100,100,2,5,2,50,3,7,1, ,31,2,0,1, ,4,1,1,2,213,1,1,1,2,1,1,0.288930834,0.312037312,0.349893146,0.366705918
05/02/2020,05/02/2020,MEX,100,1374,1,05/02/2020,R_3I69U3gLt2vmhV2,email,ES,1,9,0,9,9,10,10,10,10,10,10,10,10,10,10,10,0,50,50,3,7,0,10,10,10,10,6,0,0,1,0,10,10,10,0,0,5,10,10,10,8,2,0,8,8,9,9,9,10,8,8,1,1,8,0,0,8,0,8,8,0,10,9,8,0,10,10,0,10,10,10,50,50,3,16,7,50,3,7,1, ,46,3,2,1, ,7,1,1,2,213,1,2,1,2,1,2,0.00069483,0.023801308,0.061657142,0.078469914
4/29/2020,4/29/2020,MEX,100,3071,1,4/29/2020,R_3IaSh9efuslC5Id,email,ES,1,8,0,7,9,10,9,8,10,6,9,8,8,4,8,10,50,25,25,6,7,0,1,2,8,8,0,0,0,0,4,9,9,4,1,3,9,9,8,2,2,2,2,8,7,4,7,8,5,7,9,4,10,8,0,2,2,0,6,5,0,9,9,6,2,6,4,8,8,9,8,10,30,6,11,7,25,3,7,1, ,65,3,2,1, ,6,1,1,1,213,1,4,1,2,4,2,1.37E-07,0.023106615,0.060962449,0.077775221
05/04/2020,05/04/2020,MEX,100,8838,1,05/04/2020,R_3IcRlMst9kSPzP7,anonymous,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,10,10,0,0,0,10,10,0,0,0,0,0,0,0,2,0,0,8,10,10,10,10,0,0,5,5,9,9,9,9,7,7,10,8,5,10,6,0,5,5,5,1,10,10,0,0,10,10,0,10,10,10,40,50,4,3,7,50,100,4,2, ,36,1,0,1, ,5,1,1,1,213,1,2,2,2,3,1,0.010540426,0.033646904,0.071502738,0.08831551
05/02/2020,05/05/2020,MEX,100,203766,1,05/05/2020,R_3iJPy8tHEGfcQGV,email,ES,1,10,0,10,10,10,10,10,10,10,10,9,10,10,10,10,90,5,5,8,8,10,3,9,10,10,9,3,4,9,4,10,9,10,0,8,8,9,10,10,8,8,6,8,10,10,9,10,10,8,10,8,10,9,6,1,4,0,9,7,2,10,9,9,0,9,9,10,6,7,10,0,10,7,1,9, , , ,2, ,54,3,2,2, ,4,1,1,2,213,1,3,2,1,1,2,4.088495716,4.111602194,4.149458028,4.1662708
05/01/2020,05/01/2020,MEX,100,1197,1,05/01/2020,R_3iKirNasIF08NY9,email,ES,1,9,0,10,10,10,10,10,10,10,10,10,10,0,10,10,80,10,10,5,5,0,5,5,10,10,0,0,0,0,5,10,10,10,0,0,9,9,9,9,5,5,5,8,8,5,8,8,10,5,7,7,6,7,0,5,5,5,5,5,5,10,9,5,0,5,5,0,0,5,9,20,20,5,5,5,50,900,4,2, ,43,3,3,6,Hogar,6,1,1,1,213,1,2,2,1,2,2,5.147587615,5.170694093,5.208549927,5.225362699
05/02/2020,05/02/2020,MEX,100,1883,1,05/02/2020,R_3imSElL6BfmYVCu,email,ES,1,6,8,6,9,9,10,10,9,0,9,10,7,10,7,10,0,50,50,1,8,0,0,0,9,5,5,5,5,5,4,10,9,8,0,0,5,7,8,9,5,0,0,3,8,6,10,9,8,5,5,6,6,4,0,1,10,0,2,0,0,9,8,8,0,3,4,2,6,2,8,10,20,5,16,7,50,3,3,2, ,51,1,0,5, ,3,1,1,1,213,1, , , , , , , , , 
4/30/2020,4/30/2020,MEX,4,23,0,05/07/2020,R_3iPUUP5nzpXYL13,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
4/30/2020,4/30/2020,MEX,4,13,0,05/07/2020,R_3Iv5hrW4IeZ6s0x,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/04/2020,05/04/2020,MEX,95,1977,0,05/04/2020,R_3IVRsZKySKCkTXC,anonymous,ES,1,8,3,3,9,10,8,8,10,5,10,10,6,4,10,10,10,80,10,5,5,3,6,5,8,5,1,1,1,1,2,8,8,10,0,0,3,9,10,9,6,8,9,8,9,4,5,5,9,3,8,3,2,5,3,2,1,0,5,4,1,9,8,3,1,8,8,2,5,3,8,30,30,3,3,8,0.99,0.99,39,1, ,23,3,4,3, ,6,1,1,1,213,1,1,1,2,2,4,0.016730243,0.039836721,0.077692555,0.094505327
4/30/2020,4/30/2020,MEX,100,1564,1,4/30/2020,R_3iW1Jcc3HPENGBA,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,7,7,5,5,5,10,10,6,3,6,7,4,10,9,3,0,2,8,8,10,10,5,0,0,10,9,9,9,9,10,7,9,3,0,8,10,5,5,0,8,5,5,9,8,5,0,7,6,0,5,8,10,80,60,5,8,8,25,3,4,1, ,64,3,4,6,Jubilado y ahora por mi cuenta,8,1,1,2,213,1,3,1,2,1,1,1.04E-05,0.023116855,0.06097269,0.077785461
05/01/2020,05/01/2020,MEX,100,2740,1,05/01/2020,R_3iWiGmK93ThJ8jX,email,ES,1,5,10,5,2,0,0,0,0,0,8,0,0,0,0,2,30,45,25,6,3,1,10,6,10,8,10,10,10,10,0,10,10,10,0,0,8,8,10,8,5,10,10,10,10,10,10,9,8,2,10,4,3,6,0,9,9,2,8,10,0,10,8,5,0,7,5,8,7,7,10,10,20,2,14,8,25,3,7,1, ,25,2,0,6,Autoempleado,6,1,1,1,213,1,1,1,2,3,1,0.032012328,0.055118805,0.09297464,0.109787411
05/01/2020,05/01/2020,MEX,100,1646,1,05/01/2020,R_3IXCT1QC9vDXhrD,email,ES,1,10,0,9,10,10,10,10,10,10,10,8,10,9,10,10,0,100,0,3,5,5,5,8,10,10,5,1,1,1,3,8,8,10,0,0,10,10,10,10,10,2,0,9,10,8,10,9,9,8,9,3,5,8,2,5,5,1,5,5,2,10,9,5,1,5,8,8,3,1,7,70,80,6,3,5,50,300,4,1, ,63,1,3,6,Tengo ahorros,4,1,1,2,213,1,3,1,2,3,3,0.000707014,0.023813492,0.061669326,0.078482098
4/30/2020,4/30/2020,MEX,100,1973,1,4/30/2020,R_3iyY4svqaMg4FKf,email,ES,1,0,10,10,10,10,10,10,10,10,9,1,10,10,10,10,50,25,25,5,5,0,5,0,10,9,0,0,0,0,0,0,10,10,0,0,5,10,10,10,5,0,0,5,5,9,9,9,10,5,8,8,1,8,5,2,0,0,0,1,1,10,9,5,0,5,5,1,5,1,8,30,50,2,15,9,50,3,4,1, ,81,3,3,5, ,5,1,1,1,213,1,4,1,2,3,1,6.34E-05,0.023169879,0.061025713,0.077838485
05/06/2020,05/06/2020,MEX,100,1001,1,05/06/2020,R_3iyYs4FlHd1Ptod,email,ES,1,5,8,0,2,0,7,2,3,3,3,10,10,10,5,10,80,10,10,6,5,0,0,10,10,10,0,0,0,0,9,10,10,10,0,0,5,5,10,10,5,5,0,10,10,5,9,9,10,3,10,7,7,5,5,5,10,0,10,10,3,10,9,5,0,9,9,1,0,9,10,30,60,5,3,9,50,1,4,2, ,29,1,0,3, ,6,1,1,1,213,1,1,2,2,2,5,3.016866678,3.039973156,3.07782899,3.094641762
05/03/2020,05/03/2020,MEX,100,4516,1,05/03/2020,R_3J1WJjMzyxEsBp4,email,ES,1,9,1,9,9,10,10,10,10,7,10,3,2,1,3,5,0,50,50,9,8,1,5,5,10,10,5,5,5,5,8,10,10,10,0,9,5,5,5,5,5,3,3,10,10,9,9,9,9,9,9,1,0,10,9,2,2,0,1,9,10,10,10,9,0,10,10,0,10,10,10,20,50,5,16,10,25,3,7,1, ,69,1,3,6,AUTOEMPLEADO,6,1,1,1,213,1,4,1,2,1,2,0.000392893,0.023499371,0.061355205,0.078167977
05/02/2020,05/02/2020,MEX,100,2393,1,05/02/2020,R_3J9oVfXMWjtuvgS,email,ES,1,10,0,0,0,0,10,9,10,10,10,10,10,10,10,10,90,10,0,8,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,5,8,10,5,10,5,10,5,5,10,10,5,0,10,10,10,10,10,10,0,50,10,16,10,50,9,0.99,2, ,80,1,4, , ,5,1,1,1,213,1,4,2,1,1,3,4.192568867,4.215675344,4.253531179,4.27034395
4/30/2020,4/30/2020,MEX,100,2981,1,4/30/2020,R_3Jax8V8NNrNSp1f,email,ES,1,8,0,10,10,9,10,9,10,8,10,10,10,10,10,10,85,15,0,9,8,1,7,8,10,10,0,0,0,0,2,10,10,10,0,0,9,9,9,8,9,10, ,10,10,10,10,10,10,8,9,1,2,9,0,0,0,0,0,1,0,9,8,0,0,5,9,0,5,8,9,100,100,5,16,8,15,3,8,1, ,60,1,1,1, ,5,1,1,2,213,1,3,1,2,1,1,1.04E-05,0.023116855,0.06097269,0.077785461
05/04/2020,05/04/2020,MEX,100,1287,1,05/04/2020,R_3jdOvB3IOgFCVGd,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,9,9,5,5,8,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,5,5,10,10,10,10,10,9,8,9,9,10,2,0,10,5,5,5,0,5,0,0,10,10,7,0,10,10,0,5,7,10,40,40,8,16,8,50,300,4,2, ,56,3,1,5, ,6,1,1,1,213,1,3,2,2,1,2,0.016318474,0.039424952,0.077280786,0.094093558
05/02/2020,05/02/2020,MEX,100,1548,1,05/02/2020,R_3JDyrx4FtzIXZP4,email,ES,1,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,60,30,10,8,8,6,4,5,10,10,0,0,0,0,0,10,10,10,0,0,7,7,10,10,10,7,0,10,10,10,10,10,10,10,10,0,0,10,0,1,7,0,7,6,0,10,10,5,0,10,10,5,5,5,5,30,30,7,6,10,50,3,4,1, ,49,3,2,1, ,3,1,1,1,213,1,2,1,2,4,3,0.03611262,0.059219098,0.097074932,0.113887703
4/30/2020,4/30/2020,MEX,100,1061,1,4/30/2020,R_3JFAGoBN9nVq8mz,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,90,0,8,3,0,0,0,10,10,0,0,0,0,7,10,10,10,0,0,10,10,10,10,0,10,10,7,10,10,10,10,10,7,10,2,2,9,0,7,5,5,7,5,0,10,10,5,0,5,5,0,0,0,10,20,100,0,1,8,50,3,7,2, ,37,1,0,1, ,5,1,1,2,213,1,2,2,2,3,1,0.010540426,0.033646904,0.071502738,0.08831551
4/30/2020,4/30/2020,MEX,4,24,0,05/07/2020,R_3JfMF6B31IIih3b,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/03/2020,05/03/2020,MEX,98,1448,0,05/03/2020,R_3JIrfocVPcBxJN0,email,ES,1,9,9,10,9,10,10,9,9,9,10,9,9,7,7,10,50,30,20,8,8,4,4,6,10,7,3,3,7,6,6,1,7,7,2,1,7,10,10,8,2,2,6,10,10,8,9,9,10,9,9,3,6,9,0,3,3,0,9,8,8,9,9,9,1,8,9,2,0,2,8,60,70,7,1,8,50,3,2,2, ,52,2,2,1, ,4,1,1,1,213,1,3,2,2,2,5,0.692518448,0.715624926,0.75348076,0.770293532
05/04/2020,05/05/2020,MEX,100,23716,1,05/05/2020,R_3JIXUXjIbtZvtN6,email,ES,1,8,0,8,9,10,10,9,10,8,10,9,8,9,9,10,70,20,10,9,9,5,2,1,9,10,8,8,1,1,3,9,10,10,1,1,5,9,10,7,9,5,3,9,9,8,9,10,9,9,7,9,0,10,0,3,2,0,8,5,3,10,7,1,0,5,2,3,1,2,5,20,80,8,11,10, , , ,2, ,48,3,2,6, ,6,1,1,1,213,1,2,2,2,4,3,0.000104419,0.023210896,0.061066731,0.077879502
05/01/2020,05/01/2020,MEX,100,1318,1,05/01/2020,R_3Jk1sZLSgZn8VWi,email,ES,1,10,0,1,10,10,9,9,10,7,9,1,1,1,1,7,60,35,5,7,9,5,5,8,9,9,5,5,5,5,1,0,10,10,0,0,9,9,9,9,5,9,9,8,8,9,9,9,10,8,8,7,0,8,2,2,5,0,7,9,0,10,10,8,0,9,9,0,8,8,10,80,80,6,14,9,25,1,7,1, ,54,3,3,6,soy dueño de una empresa,3,1,1,2,213,1,3,1,2,4,2,3.97E-09,0.023106482,0.060962316,0.077775088
05/04/2020,05/04/2020,MEX,100,2937,1,05/04/2020,R_3JKt7cdMLGxujnR,email,ES,1,10,0,9,10,10,10,10,9,2,9,10,10,10,10,10,50,30,20,9,8,8,8,8,10,10,9,0,9,1,1,10,10,10,0,0,10,10,8,10,9,2,2,10,10,10,10,10,10,8,9,9,2,9,10,0,0,0,8,2,0,10,10,1,0,8,7,0,8,2,10,80,80,2,10,9,25,3,7,1, ,46,3,3,2, ,4,1,1,1,213,1,2,1,2,4,1,0.047477027,0.070583505,0.108439339,0.125252111
05/07/2020,05/07/2020,MEX,100,2841,1,05/07/2020,R_3JmdTjsYTYNqNY0,email,ES,1,10,0,10,10,10,8,8,10,10,10,10,10,10,10,10,33,33,34,7,9,0,5,0,10,10,1,1,1,1,3,10,9,10,0,1,1,10,8,9,5,6,10,8,8,10,10,8,10,5,8,8,5,8,0,0,1,0,7,7,0,10,8,8,0,8,9,0,8,9,10,30,30,8,9,2,25,3,7,2, ,42,3,2,6,Hogar y familia,3,1,1,1,213,1,2,2,2,1,5,3.878643338,3.901749815,3.93960565,3.956418421
4/30/2020,4/30/2020,MEX,4,20,0,05/07/2020,R_3Jntx5HV9fzN56v,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
4/30/2020,4/30/2020,MEX,100,756,1,4/30/2020,R_3jZ3EIfdL3dF7SQ,email,ES,1,7,2,3,10,0,7,3,8,3,8,10,6,6,9,9,60,20,20,7,6,10,6,8,9,9,6,6,7,7,5,7,7,8,3,3, , , , , , , ,9,9,10,4,10,10,8,10,7,3,8,0,0,0,0,2,0,0,9,9,9,0,9,9,0,9,9,9,40,100, ,2,9, , , ,2, ,34,3,0,1, ,4,1,1,1, ,0, , , , , , , , , 
05/01/2020,05/01/2020,MEX,100,1834,1,05/01/2020,R_3KBnrMzcdx33I78,email,ES,1,3,6,3,10,10,5,5,5,6,6,10,10,10,10,10,60,25,15,1,5,5,4,6,6,5,5,1,5,4,6,10,10,10,0,3,9,10,10,7,6,10,10,7,9,3,4,6,7,3,6,8,9,4,0,2,5,7,7,7,6,9,8,8,5,5,5,6,5,3,6,50,30,5,11,5,50,300,2,1, ,32,3,0,2, ,6,1,1,1,213,1,1,1,2,3,5,2.340445251,2.363551729,2.401407563,2.418220335
4/30/2020,4/30/2020,MEX,100,1192,1,4/30/2020,R_3kBxm9P2uSrJYIz,email,ES,1,5,5,5,5,3,8,8,8,1,5,0,5,0,0,10,100,0,0,8,10,0,5,0,5,5,10,0,5,10,3,10,10,10,0,0,10,10,10,10,10,10,0,10,10,5,5,5,5,0,10,0,10,5,0,0,0,0,0,0,0,10,5,5,0,5,5,0,0,5,10,10,10,5,1,10,50,3,4,1, ,47,3,2,1, ,6,1,1,1,213,1,2,1,2,1,1,0.000570544,0.023677022,0.061532856,0.078345628
05/02/2020,05/02/2020,MEX,100,4947,1,05/02/2020,R_3kH6aEUtNOn4uYB,email,ES,1,10,0,10,10,10,10,10,10,8,10,10,10,10,8,10,50,25,25,2,4,5,7,2,10,5,0,0,0,0,2,10,10,10,0,0,9,9,10,7,8,7,10,5,5,1,2,5,10,7,6,10,7,7,0,5,7,4,8,10,6,6,6,3,0,3,3,0,8,5,8,70,40,10,12,4,25,300,7,1, ,29,1,0,6,Médico residente,6,1,2,2,213,1,1,1,2,1,2,0.351870756,0.374977234,0.412833068,0.429645839
05/03/2020,05/03/2020,MEX,100,1226,1,05/03/2020,R_3khuDyDHAe3rIsr,email,ES,1,10,0,10,10,10,0,10,10,5,10,10,10,10,10,10,80,10,10,0,0,5,5,5,10,10,5,5,5,5,5,0,0,10,0,0,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,9,10,10,0,0,0,10,10,10,10,10,10,0,10,10,5,10,10,5,50,100,5,16,10,125,300,4,2, ,39,2,1,1, ,3,2,1,1,213,1, , , , , , , , , 
05/01/2020,05/01/2020,MEX,100,2566,1,05/01/2020,R_3kif8jR6EB2SSCW,email,ES,1,10,2,10,10,10,6,6,9,2,10,7,8,8,10,10,50,25,25,9,9,10,10,10,10,10,10,9,10,10,6,10,10,10,5,6,6,10,5,10,5,0,0,10,10,8,8,9,8,10,10,0,0,10,10,7,5,5,5,5,5,10,10,5,0,10,10,0,10,10,10,20,20,2,16,9,50,1,4,2, ,52,1,0,1, ,10,2,1,1,213,1,3,2,1,3,1,0.787724451,0.810830929,0.848686763,0.865499534
05/03/2020,05/03/2020,MEX,100,900,1,05/03/2020,R_3KIzL2uvUj83HO0,email,ES,1,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,80,20,0,9,9,10,10,10,10,10,0,0,0,0,0,10,10,10,4,2,10,10,10,10,10,10,0,10,10,10,10,10,8,8,10,8,0,10,10,4,4,4,6,6,2,10,8,2,3,6,8,2,9,6,3,10,80,1,1,9,50, , ,1, ,60,3,2,6,jubilado,6,1,1,1,213,1,3,1,1,3,1,1.364105216,1.387211694,1.425067528,1.4418803
05/04/2020,05/04/2020,MEX,98,1451,0,05/04/2020,R_3kj1luT2XdVbg7D,email,ES,1,10,0,8,10,10,9,7,8,5,5,5,8,5,5,5,65,5,30,10,8,5,5,5,10,10,10,5,0,0,5,10,10,10,10,5,5,5,5,5,5,5,5,10,10,10,5,5,7,0,10,8,0,9,10,5,5,0,10,5,0,10,10,5,0,8,5,5,5,5,5,0,60,5,16,10,503,900,16,1, ,43,1,0,2, ,3,1,1,1,213,1,2,1,2,1,4,0.000145898,0.023252376,0.06110821,0.077920982
05/01/2020,05/01/2020,MEX,100,7916,1,05/01/2020,R_3kjDQcSBhtU1uqB,email,ES,1,10,0,10,10,10,10,10,9,7,10,10,10,10,10,10,5,75,20,3,7,5,8,5,10,10,2,1,1,1,2,10,10,10,0,3,5,5,4,5,5,5,4,9,9,10,10,10,10,9,10,2,0,9,0,6,7,0,5,7,2,10,9,8,0,5,8,2,9,3,8,50,50,2,16,9,25,3,4,2, ,70,1,3,1, ,3,1,1,2,213,1,4,2,2,3,1,0.003701486,0.026807964,0.064663798,0.08147657
05/04/2020,05/06/2020,MEX,100,191062,1,05/06/2020,R_3KJTubVAEgwjdth,email,ES,1,9,2,9,9,9,9,9,10,10,10,1,2,9,9,10,100,0,0,9,7,5,5,5,9,9,8,1,1,5,9,9,10,9,1,5,9,9,1,9,9,5,5,9,9,9,9,9,9,9,9,2,2,9,3,1,1,1,1,2,1,9,1,1,1,1,2,5,2,1,1,0,90,1,6,8,50,3,7,1, ,59,3,3,3, ,7,1,1,1,213,1,3,1,1,1,1,0.371611739,0.394718216,0.432574051,0.449386822
05/03/2020,05/03/2020,MEX,100,2200,1,05/03/2020,R_3KNNHMZ1BjOMMk2,email,ES,1,10,2,10,10,10,10,10,10,10,10,9,9,9,9,10,90,5,5,8,8,3,5,5,10,10,7,5,2,2,2,10,10,10,0,2,8,8,10,8,7,7,9,10,10,10,10,10,10,7,9,8,0,10,0,2,3,0,7,8,1,9,10,9,0,9,9,1,9,7,5,30,60,5,16,7,50,300,4,1, ,69,1,2,6,Coach Sistemico,4,1,1,1,213,1,4,1,2,2,2,5.39E-05,0.023160363,0.061016197,0.077828969
4/30/2020,4/30/2020,MEX,100,901,1,4/30/2020,R_3Kq06t0eKASK8GJ,email,ES,1,10,0,10,10,10,9,10,10,10,9,10,10,10,10,10,20,80,0,6,9,5,10,6,10,10,2,0,0,1,7,10,9,10,0,7,9,6,8,10,6,10,10,9,9,10,10,9,10,6,8,9,5,8,0,4,6,1,7,7,1,10,10,0,0,6,7,0,1,3,10,70,90,5,10,7,125,3,7,2, ,35,2,0,1, ,5,1,1,2,213,1,2,2,2,1,2,0.064608238,0.087714716,0.12557055,0.142383321
4/30/2020,4/30/2020,MEX,100,1197,1,4/30/2020,R_3KTo2RdqhtZklrS,email,ES,1,9,1,9,9,9,10,10,10,10,10,10,10,10,10,10,40,30,30,9,8,2,7,8,10,10,9,1,2,1,0,10,10,10,0,1,9,9,2,8,2,2,0,9,9,9,9,9,9,8,8,1,2,8,0,2,3,0,8,4,0,9,9,8,1,9,9,1,2,7,9,50,100,7,5,10,50,3,2,1, ,43,1,0,2, ,5,1,1,1,213,1, , , , , , , , , 
05/05/2020,05/05/2020,MEX,100,4116,1,05/05/2020,R_3kvPYaU6w79jQvE,anonymous,ES,1,10,0,10,10,10,10,10,10,10,10,5,4,9,9,10,50,40,10,5,7,5,6,7,7,10,0,0,0,0,10,10,5,10,0,0,5,5,10,5,5,5,10,5,6,5,8,8,10,6,8,8,6,5,0,0,3,0,5,4,2,10,10,5,0,5,5,3,1,5,5,50,40,5,5,8,50,3,4,2, ,31,2,0,1, ,6,1,1,1,213,1,1,2,2,3,1,0.02484661,0.047953088,0.085808922,0.102621694
05/01/2020,05/01/2020,MEX,100,1425,1,05/01/2020,R_3KZ3CZhWKXnYle1,email,ES,1,6,3,8,7,7,7,7,8,8,3, ,3,3,3,3,20,40,40,6,4,5,5,5,10,10,7,7,7,8,3,10,10,10,1,1,7,7,7,7,5,3,1,9,9,8,9,9,9,10,7,2,2,9,5,1,5,2,6,5,5,9,8,7,1,7,7,1,5,8,5,80,80,5,16,8,50,3,7,1, ,53,3,3,1, ,8,1,1,1,213,1,3,1,1,2,1,4.518067753,4.541174231,4.579030065,4.595842837
05/01/2020,05/01/2020,MEX,100,1888,1,05/01/2020,R_3KZNnP0otjBykqN,email,ES,1,10,0,8,9,8,6,6,6,7,4,10,8,8,10,10,0,50,50,9,9,6,7,6,10,9,5,5,5,5,1,10,9,10,1,0,6,3,4,9,6,2,0,10,8,9,10,8,7,6,10,6,6,10,10,3,1,2,6,6,0,6,8,6,1,9,6,5,6,6,6,0,40,1,14,10,125,300,1,1, ,67,3,3,5, ,10,2,1,1,213,1,4,1,2,4,1,1.13E-07,0.023106591,0.060962425,0.077775196
05/04/2020,05/04/2020,MEX,100,1724,1,05/04/2020,R_3KZwZxt3uhXOcD9,email,ES,1,10,1,10,10,10,9,10,10,8,10,10,10,10,10,10,30,50,20,10,7,5,8,5,10,10,0,0,0,0,3,10,10,10,0,0,8,9,10,9,3,8,9,10,10,9,8,8,10,9,10,2,1,10,0,3,9,4,9,5,0,10,9,10,0,8,10,0,1,7,8,80,80,8,12,10,25,300,7,1, ,27,1,0,1, ,3,1,1,2,213,1,1,1,2,3,2,0.038985808,0.062092285,0.09994812,0.116760891
05/04/2020,05/04/2020,MEX,100,1671,1,05/04/2020,R_3L6a0OgKAoHVwTP,anonymous,ES,1,10,1,10,10,10,6,7,6,6,5,8,9,8,5,8,60,20,20,7,8,1,5,5,7,7,8,0,0,0,7,9,9,9,2,5,5,5,6,6,6,5,5,7,8,8,9,9,9,7,9,7,6,9,0,5,5,2,5,5,6,9,9,5,3,6,7,5,6,4,7,90,90,8,6,8,50,1,7,2, ,32,3,0,1, ,3,1,1,1,213,1,1,2,2,1,2,0.064876098,0.087982576,0.12583841,0.142651182
05/02/2020,05/02/2020,MEX,89,2545,0,05/03/2020,R_3LbgcK9fH5KAgfL,email,ES,1,10,0,10,10,10,10,9,8,8,8,10,10,7,10,10,0,80,20,5,5,5,5,0,10,10,0,0,0,0,0,8,8,9,0,0,5,5,5,5,5,1,1,10,10,10,10,10,10,3,5,3,8,10,0,0,0,0,0,0,0,10,8,1,0,0,5,10,0,0,0,50,50,5,6,5,50,300,7,2, ,62,1,2,5, ,7,1,1,1,213,1,3,2,2,3,2,0.073214836,0.096321314,0.134177148,0.15098992
05/01/2020,05/01/2020,MEX,100,2170,1,05/01/2020,R_3LirEUu3RCFhLzH,email,ES,1,10,0,0,0,0,10,10,10,10,10,10,10,10,10,10,60,30,10,6,3,0,3,2,0,0,5,3,1,1,3,10,10,10,0,0,9,10,10,10,10,10,10,10,10,8,10,10,10,8,10,0,0,10,0,0,8,0,10,10,8,10,10,8,0,10,10,10,10,10,10,10,10,7,9,10,50,3,2,2, ,58,1,2,1, ,3,1,1,1,213,1,3,2,2,4,3,0.00015245,0.023258928,0.061114762,0.077927534
05/02/2020,05/02/2020,MEX,100,5532,1,05/02/2020,R_3lMoaD6OKsU0CCJ,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,75,15,10,4,4,5,5,5,10,10,0,0,0,0,10,10,10,10,0,0,8,9,10,7,8,9,8,10,10,10,10,9,10,4,10,4,1,8,10,1,5,1,5,5,0,10,10,10,0,10,5,5,10,10,0,0,50,10,16,7,50,1,4,2, ,48,1,0,3, ,7,1,1,1,213,1,2,2,2,4,3,0.000104419,0.023210896,0.061066731,0.077879502
05/02/2020,05/02/2020,MEX,100,5110,1,05/02/2020,R_3lQvW20HQMu77Gh,email,ES,1,10,9,1,10,10,10,10,10,10,10,2,10,2,10,10,50,50,0,0,5,5,5,5,10,10,9,0,2,7,5,0,10,10,0,1,10,9,1,9,5,9,0,10,8,10,9,10,10,9,9,8,0,9,0,5,1,1,5,7,0,10,10,9,0,10,8,0,0,10,10,100,70,5,16,8,125,3,7,1, ,62,3,5,1, ,6,1,1,1,213,1, , , , , , , , , 
