StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,DistributionChannel,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,attention_1,CRT1,CRT2,CRT3,sex,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,edu,Geo,Q46,vote.recall,Q49,no_bots,Q54_1,Q114_1,Q114_2,Q114_3,Q114_4,Q114_5,Q114_6,Q114_7,Q114_8,Q114_9,Q114_10,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
4/28/2020,4/28/2020,0,100,6612,1,4/28/2020,R_3e3UutCT1XiCjNg, , ,anonymous,DE,10,1,9,10,10,6,6,10,6,8,9,9,1,9,9,50,20,30,8,7,0,4,0,8,7,0,0,0,0,0,9,8,8,0,0,8,7,7,8,7,2,9,7,8,6,9,9,8,6,8,3,2,10,3,2,0,3,6,0,9,8,1,0,2,8,1,7,7,8,60,30,3,9,9,0,25,3,7,1,29,2,0,1, ,4,1,1,1,11,9,1220,3,3,213,0,3,2,1,5,4,1,5,5,3,1,.0497494397199177,.0497494397199177,.0593919624678879,.0905169793773459
4/24/2020,4/24/2020,0,100,1489,1,4/24/2020,R_3e4vNs7UsFI9dNE, , ,email,DE,9,4,7,8,9,6,6,8,6,9,5,4,2,7,8,80,15,5,6,7,5,4,4,9,8,1,1,1,0,3,9,8,8,3,3,9,8,9,7,6,3,1,9,9,8,8,9,10,5,7,6,6,8,7,6,5,7,8,5,8,8,4,2,5,4,5,7,7,8,10,10,4,6,8,0,50,3,7,1,70,3,4,5, ,4,2,1,2,5,8,6890,2,2,213,0,2,1,2,4,4,1,4,4,3,3,2.03225781476748,2.03225781476748,2.04190033751545,2.07302535442491
4/27/2020,4/27/2020,0,100,2178,1,4/27/2020,R_3e8hfbgwtnoi36k, , ,email,DE,6,2,4,9,10,8,8,10,7,10,8,8,7,8,10,10,70,20,7,6,6,3,5,10,9,1,0,0,0,3,8,8,8,2,1,2,5,9,8,6,6,7,9,9,9,8,9,8,3,8,6,6,7,6,2,1,9,3,1,10,9,1,0,6,7,9,7,7,8,20,30,5,14,8,0,50,1 Minute,7 Stunden,2,56,3,0,1, ,4,1,1,1,9,9,1130,1,5,213,0,3,3,2,4,4,3,4,4,3,2,.15822328585594,.15822328585594,.16786580860391,.198990825513368
4/27/2020,4/27/2020,0,100,2969,1,4/27/2020,R_3e9Al4ERI2DPfxL, , ,email,DE,2,9,7,8,10,7,7,9,1,9,7,6,1,3,3,0,70,30,8,8,0,0,0,9,2,1,2,1,1,0,10,10,10,1,3,8,8,9,8,2,6,9,7,9,8,8,9,9,9,8,3,1,8,8,2,0,2,6,0,8,8,3,1,5,6,2,5,6,8,10,10,6,16,9,0,50,1,7,1,53,2,2,6,selbständig,4,2,1,1,11,5,5421,3,3,213,80,3,2,3,5,4,2,5,5,3,2,.0187113929813183,.0187113929813183,.0283539157292886,.0594789326387465
4/23/2020,4/23/2020,0,100,3196,1,4/23/2020,R_3EA6L3Ktjrzx1Va, , ,email,DE,10,0,10,10,10,10,10,10,6,10,8,9,4,9,9,30,70,0,9,8,0,5,0,10,9,2,0,0,0,0,10,8,10,0,0,5,6,8,5,4,5,6,8,8,5,7,8,10,4,4,8,6,6,3,5,4,3,2,0,8,8,7,0,6,5,1,8,8,6,30,40,3,6,9,0,50,300,4,2,22,2,0,1, ,3,2,1,1,6,3,3622,1,1,213,0,3,3,3,3,4,3,3,3,4,2,5.45942735201933,5.45942735201933,5.4690698747673,5.50019489167676
4/23/2020,4/23/2020,0,100,3335,1,4/23/2020,R_3EAtvFXNOPvzZcJ, , ,email,DE,10,0,10,10,10,10,10,10,10,10,10,10,2,10,10,0,30,70,7,8,0,0,0,10,5,0,0,0,0,6,10,10,6,0,0,10,10,10,10,10,9,9,10,10,10,10,10,10,10,6,10,7,6,4,7,3,6,4,1,10,7,8,0,7,8,0,8,8,10,0,10,1,16,10,0,50 Cent,3 Minuten, ,2,57,1,0,6, ,6,1,1,1,4,9,1080,3,3,213,50,2,3,3,4,4,2,5,5,2,1,.0998287692315477,.0998287692315477,.109471291979518,.140596308888976
4/25/2020,4/25/2020,0,100,6393,1,4/25/2020,R_3EbVZ07HkptulCk, , ,anonymous,DE,10,0,10,10,10,10,10,10,10,10,10,10,7,10,10,0,0,100,9,7,0,0,0,1,0,0,0,0,0,1,10,10,10,0,1,5,10,8,7,8,10,10,7,5,7,5,8,5,8,10,3,2,4,6,6,6,6,6,0,7,7,3,0,0,7,1,8,10,0,10,30,2,14,7,0,50,1, ,2,49,1,2,6,Freiberuflerin,3,1,1,1,11,4,4061,6,3,213,20,2,1,3,5,5,1,5,5,3,1,.2920525918068,.2920525918068,.30169511455477,.332820131464228
4/26/2020,4/26/2020,0,20,677,0,5/3/2020,R_3EcFhvJk6rlBpcn, , ,anonymous,DE,9,3,7,8,10,9,9,6,6,9,5,8,1,9,9,34,33,33,7,8,1,1,1,5,5,5,0,0,0,3,8,8,8,1,2, , , , , , , ,7,9,7,9,8,9,2,4,8,4,9,2,1,7,7,3,5,10,9,2,0,8,7,0,8,7,3,70,70,1,3,6,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/29/2020,4/29/2020,0,100,2865,1,4/29/2020,R_3EFOl8zBzQCmtwf, , ,anonymous,DE,9,0,9,9,10,10,10,10,0,10,9,8,3,8,3,90,7,3,7,6,0,0,0,2,0,0,0,0,0,2,10,8,8,0,0,8,7,5,7,5,7,7,8,7,6,7,7,7,8,7,6,6,7,4,3,0,5,5,0,8,8,5,3,5,5,2,5,3,6,20,30,4,11,8,0,25,3,7,1,23,2,0,4, ,4,1,1,1,10,9,1050,7,3,213,30,2,3,2,4,3,3,4,4,3,3,2.32096837673147,2.32096837673147,2.33061089947944,2.3617359163889
4/24/2020,4/24/2020,0,100,3408,1,4/24/2020,R_3Egt5WwV3gqN4ts, , ,email,DE,7,0,3,10,10,10,10,10, ,8,2,3,0,9,10,100,0,0,7,6,9, , ,9,7,1,0,0,0,2,10,10,10,0,2,0,0,0,0,0,0,0,6,8,7,7,9,8,7,9,9,6,8,1,8, ,7,6,6,9,8, , ,6, ,8,1,7, ,10,10,7,12,8,0,25 Cent,3 Minuten,7 Stunden,1,58,2,5,6,Selbständig,5,1,1,1,7,9,1140,1,4,213,30,2,3,3,4,3,2,4,4,4,1,1.03751012368717,1.03751012368717,1.04715264643514,1.07827766334459
4/23/2020,4/23/2020,0,100,3266,1,4/23/2020,R_3EHboZNJYgAybbB, , ,email,DE,10,0,10,10,10,10,10,10,0,10,5,10,8,10,10,50,30,20,6,8,0,0,0,8,8,0,0,0,2,0,10,7,10,0,0,5,5,10,10,5,10,10,5,5,5,5,5,9,5,5,8,2,8,5,0,5,7,0,0,10,10,0,0,5,5,0,5,5,10,0,10,5,14,9,0,25,3,7,1,66,3,2,5, ,5,1,1,1,11,6,8042,4,6,213,0,1,3,2,5,4,2,4,4,4,2,.750852021098678,.750852021098678,.760494543846648,.791619560756106
4/23/2020,4/23/2020,0,100,1450,1,4/23/2020,R_3EhbQYacCMpkD0H, , ,email,DE,2,1,10,10,10,10,9,5,9,10,5,10,0,10,10,10,45,45,8,8,0,1,0,5,1,0,0,0,0,1,10,10,10,0,0,9,10,10,9,6,10,10,5,3,9,8,9,10,3,9,9,2,9,1,1,5,3,3,2,5,10,5,0,8,10,0,10,10,10,50,50,0,14,7,0,25,3,7,1,54,3,4,1, ,8,2,1,1,7,4,Perg,6,6,213,0,2,2,3,4,4,2,5,4,3,5,1.07812801478864,1.07812801478864,1.08777053753661,1.11889555444607
4/23/2020,4/23/2020,0,100,1765,1,4/23/2020,R_3ekQNbL6LzINxXr, , ,email,DE,9,3,10,10,10,10,10,10,1,10,0,4,0,2,7,0,50,50,9,9,0,0,0,1,1,9,10,4,1,0,10,10,10,0,1,6,9,3,4,9,9,10,9,3,6,4,7,10,8,10,2,1,8,2,0,0,10,7,0,10,10,3,0,9,10,0,7,9,10,40,60,0,15,10,0,25,3,7,2,43,1,0,2, ,7,1,1,1,6,2,9020,7,3,213,50,1,1,1,5,5,1,5,5,1,1,13.6245602291736,13.6245602291736,13.6342027519215,11.4076132702434
4/25/2020,4/25/2020,0,100,2157,1,4/25/2020,R_3elYMBacq4j5M18, , ,anonymous,DE,3,2,9,8,10,7,7,6,2,8,3,6,3,5,7,100,0,0,8,5,5,5,5,5,5,1,1,3,0,2,9,9,9,0,0,5,6,9,8,4,3,3,10,9,8,5,5,5,5,8,6,1,8,2,5,1,5,5,1,5,5,5,1,5,5,2,5,5,5,10,10,5,16,8,0,50,3,7,2,57,1,1,6,"TZ, geringfügig, freiberuflich",3,1,1,1,9,2,9500,8,8,213,80,4,4,2,4,2,2,4,3,4,2, , , , 
4/29/2020,4/29/2020,0,100,2118,1,4/29/2020,R_3erIwSLcwxLIb0D, , ,anonymous,DE,10,5,10,9,10,4,10,10,5,3,7,4,0,4,5,20,40,40,9,8,0,5,0,8,7,5,5,5,5,2,10,10,9,0,4,5,7,8,8,1,9,9,10,9,9,10,9,10,7,9,4,4,8,5,6,0,8,6,0,4,5,5,5,5,5,8,7,6,2,0,10,2,16,9,0,25,3,7,2,33,1,0,2, ,7,2,1,1,11,4,4910,3,8,213,35,4,3,2,4,4,3,4,5,5,2,.0351735610381465,.0351735610381465,.0448160837861167,.0759411006955747
4/25/2020,4/25/2020,0,100,1766,1,4/25/2020,R_3esNLvKT4sMHR9h, , ,anonymous,DE,9,0,10,9,10,9,7,10,1,10,1,6,0,9,10,10,45,45,7,7,0,0,0,10,6,0,0,0,0,8,10,10,10,0,0,10,10,10,10,2,5,10,10,10,10,10,10,10,9,8,4,0,8,0,1,0,9,1,0,10,10,10,0,8,8,0,8,7,10,30,30,3,5,10,0,50,300,4,2,46,3,3,2, ,6,2,1,2,4,3,3443,3,3,213, ,2,2,3,5,5,3,5,5,3,1,.292039411060911,.292039411060911,.301681933808881,.332806950718339
5/1/2020,5/1/2020,0,82,2130,0,5/3/2020,R_3EuHcmI3oxKoYVi, , ,anonymous,DE,8,8,10,8,10,10,10,9,2,10,10,10,7,10,10,50,50,0,9,9,7,5,5,10,10,6,2,0,0,3,10,10,10,0,7,9,7,9,8,4,9,10,8,10,10,9,9,10,4,10,9,3,9,3,6,5,4,7,2,10,10,5,0,10,10,0,10,10,5,80,80,7,5,7,0,25,3,7,2,49,3,3,1, ,2,2,1,2,10,3,3243,1,1,213,0,2,2,1,5,4,1,4,4,2,1,.281049668028552,.281049668028552,.290692190776523,.321817207685981
4/24/2020,4/24/2020,0,100,2328,1,4/24/2020,R_3Eupm2LENd4aS2p, , ,email,DE,9,0,10,10,10,5,8,7,0,8,7,7,3,8,6,55,45,0,9,7,1,1,1,10,10,4,0,3,6,2,9,9,9,0,1,10,10,8,4,0,4,10,6,6,6,6,7,9,4,6,8,6,6,1,1,1,4,4,9,8,8,6,0,4,4,8,8,8,8,20,30,5,5,7,0,25 Cent,3 Minuten,4,2,43,3,0,2, ,3,2,1,1,5,7,9900,4,4,213,50,4,3,4,3,2,3,3,3,1,1,8.84649190881104,8.84649190881104,8.85613443155901,8.88725944846847
4/29/2020,4/29/2020,0,100,6348,1,4/29/2020,R_3Ev97wqUm11VdU5, , ,anonymous,DE,10,0,10,9,10,10,10,10,10,10,9,10,9,10,10,0,50,50,3,7,0,0,0,5,0,0,0,0,0,0,10,10,10,0,0,1,1,1,1,1,1,2,2,6,8,8,9,8,8,9,3,6,6,2,2,3,0,4,0,10,9,0,0,6,8,9,9,9,9,10,10,3,11,4,0,25,3,7,1,32,3,0,1, ,6,1,1,1,11,9,1180,3,3,213,20,1,4,4,3,2,3,4,3,2,2,.0497494397199177,.0497494397199177,.0593919624678879,.0905169793773459
4/27/2020,4/27/2020,0,100,5399,1,4/27/2020,R_3EWkeQwjBfVetBU, , ,email,DE,5,5,4,5,7,5,5,5,5,3,6,7,5,7,6,0,100,0,5,10,4,5,2,10,7,0,0,0,0,5,7,7,7,2,2,8,8,8,8,5,5,2,8,7,7,7,7,10,5,5,5,5,5,5,0,0,5,0,0,5,5,5,5,5,5,5,5,5,5,40,40,4,5,8,0,25,3,7,1,76,3,2,5, ,6,1,1,1,5,9,1160,2,2,213,30,2,2,2,4,4,3,4,3,2,2,2.03225781476748,2.03225781476748,2.04190033751545,2.07302535442491
4/23/2020,4/23/2020,0,12,396,0,4/30/2020,R_3ewN3K4UnzLvMY2, , ,email,DE, , , , , , , , , , ,8,8,5,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,6,10, , , , , , , , , , , , , , , , , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5/3/2020,5/3/2020,0,100,4144,1,5/3/2020,R_3EX4B887C4rj3Lw, , ,anonymous,DE,8,6,8,10,10,9,9,10,8,10,10,10,1,10,10,50,30,20,7,7,5,2,0,10,10,0,0,0,0,0,10,10,10,0,0,8,9,8,9,2,5,8,8,7,6,6,8,8,8,8,7,0,9,2,1,3,1,0,0,10,10,0,10,5,0,0,0,2,10,10,10,3,9,9,0,50,3,4,2,83,1,0,5, ,4,1,1,2,12,9,1030,5,2,213,0,2,2,2,4,3,2,4,4,3,1,.186290486150853,.186290486150853,.195933008898823,.227058025808281
4/23/2020,4/23/2020,0,100,1917,1,4/23/2020,R_3EXqOnyL3IeuNkJ, , ,email,DE,10,0,10,10,10,10,10,10,10,10,10,10,9,10,10,50,30,20,8,7,5,2,0,9,3,0,0,0,0,3,10,10,10,0,1,6,9,9,5,2,10,10,7,7,8,6,7,10,6,7,7,7,9,6,4,5,6,6,0,9,8,0,0,5,5,3,0,6,7,40,40,2,15,8,0,25,3,7,2,35,3,2,1, ,4,1,1,1,11,9,1200,2,2,213,10,2,3,3,4,4,1,4,4,4,1,.277503981001121,.277503981001121,.287146503749092,.318271520658549
4/24/2020,4/24/2020,0,6,244,0,5/1/2020,R_3ezBwxAmQsySy5K, , ,email,DE, , , , , , , , , , , , , , , ,50,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,12,141,0,4/30/2020,R_3F36cvCoHuw2ePg, , ,email,DE,10,1,8,8,10, , , , , ,8,3,3,8,8, , , , , ,5,5,5, , , , , , , , , , , , , , , , , , , ,7,5, , , , , , , , , , , , , , , , , , , , , , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,100,1546,1,4/26/2020,R_3fAWBdZ5xivGOY9, , ,email,DE,7,2,8,8,10,10,10,9,0,10,8,9,3,9,10,70,10,20,7,8,0,0,0,7,1,0,0,0,0,0,10,9,9,0,2,1,1,5,2,2,2,4,9,10,9,9,7,9,4,7,8,3,5,5,2,3,2,2,1,10,9,2,0,5,5,0,8,8,7,30,30,5,9,7,0,25,3,7,1,63,3,5,1, ,4,2,1,2,11,4,4694,5,1,213,0,2,2,3,4,3,3,3,3,2,2,.131071405482562,.131071405482562,.140713928230533,.171838945139991
4/30/2020,4/30/2020,0,100,1774,1,4/30/2020,R_3fcPVZm2akyfSIU, , ,email,DE,10,0,9,10,9,10,10,10,10,10,9,9,0,9,9,50,30,20,4,4,0,0,0,9,9,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,10,10,8,10,10,7,10,10,10,10,0,0,10,0,0,0,0,0,0,9,9,0,0,0,0,0,8,8,8,60,60,2,14,8,0,50 Cent,300 Minuten,4 Stunden,2,35,3,1,1, ,6,1,1,1,11,6,8010,2,6,213, ,2,2,2,5,5,1,5,5,2,1,.277503981001121,.277503981001121,.287146503749092,.318271520658549
4/27/2020,4/27/2020,0,100,1642,1,4/27/2020,R_3fCzLhHQ8w6VGRx, , ,email,DE,8,0,10,8,10,8,8,8,5,8,9,9,0,8,9,50,30,20,6,6,0,5,0,8,5,0,0,0,0,2,8,8,8,1,2,5,8,8,8,1,1,1,5,7,8,7,8,8,3,8,8,2,6,6,6,7,5,6,0,7,6,5,0,6,7,0,7,7,8,20,10,3,14,6,0,49,3,4,1,33,3,2,1, ,5,1,1,1,5,6,8055,2,2,213, ,1,1,2,4,3,1,5,4,3,1,3.16134939373361,3.16134939373361,3.17099191648158,3.20211693339104
4/26/2020,4/26/2020,0,25,899,0,5/3/2020,R_3fd9eAx0v04oRqW, , ,email,DE, , , , , , , , , , ,9,9,0,10,10,0,100,0, , , , , ,10,10,0,0,0,0,2,10,10,10,0,5,5,8,10,10,3,2,10,4,6,6,7,7,5, , , , ,8,5,5,5,5,5,5, , , , , , , , , , , , ,6, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/25/2020,4/25/2020,0,99,2438,0,5/2/2020,R_3ffzy7W9kIJgku9, , ,anonymous,DE,10,0,10,10,10,9,6,10,6,10,8,9,6,10,10,0,90,10,7,7,1,0,0,10,8,0,0,0,0,2,9,8,5,1,3,10,10,9,8,5,5,6,5,8,7,8,10,10,7,8,5,3,7,5,5,5,6,5,1,10,10,10,1,5,5,4,6,6,6,40,50,5,12,9,0,50,3,4,2,40,3,2,6, ,5,2,1,1, ,3,3171,1,1,213,1,2,2,4,5,3,3,4,4,3,2, , , , 
4/26/2020,4/26/2020,0,100,3026,1,4/26/2020,R_3fH1RAFOJgYfcdf, , ,email,DE,9,1,8,9,10,10,10,9,1,7,9,10,5,10,10,60,30,10,7,8,5,5,5,10,8,5,1,1,2,1,10,8,8,1,7,9,8,9,9,5,8,9,8,8,10,9,9,10,6,8,5,1,7,5,5,3,5,5,2,8,8,5,1,8,7,1,8,8,7,0,10,5,8,8,0,50,3,7,1,72,3,2,5, ,3,1,1,1,6,9,1230,1,1,213,10,2,2,3,4,4,2,3,4,3,1,2.05822410953638,2.05822410953638,2.06786663228435,2.0989916491938
4/27/2020,4/27/2020,0,100,1654,1,4/27/2020,R_3fIDGGWKL2xUOBc, , ,email,DE,10,0,10,10,10,10,10,10,0,10,8,10,0,10,10,0,50,50,8,8,1,0,0,5,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,8,8,7,5,9,10,9,10,2,0,10,0,0,0,5,1,0,10,10,0,0,0,0,0,0,8,10,30,30,4,16,8,0, , , ,2,60,3,0,5, ,4,2,1,2,11,7,6372,3,3,213,0,2,1,1,5,4,2,5,5,3,1,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/23/2020,4/23/2020,0,100,4835,1,4/23/2020,R_3fITjzBMBBQY0gd, , ,email,DE,10,0,10,10,10,10,10,8,8,8,10,10,10,10,10,0,50,50,9,10,8,8,6,10,10,5,0,0,0,0,10,10,10,10,1,10,10,10,10,6,5,4,10,10,10,7,10,10,9,10,9,0,8,7,5,0,8,6,1,10,10,5,0,10,10,2,10,10,10,0,10,5,9,10,0,25,3,7,1,78,1,2,5, ,3,1,1,1,12,6,8045,1,1,213,0,1,1,1,5,4,3,4,4,3,2,.324561744217139,.324561744217139,.334204266965109,.365329283874567
5/3/2020,5/3/2020,0,100,5734,1,5/3/2020,R_3FJ8IT7b3NlEhZe, , ,anonymous,DE,6,2,5,8,10,10,10,9,2,9,6,6,4,6,8,60,20,20,4,6,0,0,0,8,8,0,0,0,0,1,10,9,8,0,0,5,6,6,7,4,4,3,6,6,7,5,8,7,7,7,8,6,6,4,0,0,1,1,0,10,9,5,1,6,6,1,6,6,8,50,60,5,9,5,0,50,3,4,1,69,3,2,5, ,6,1,1,1,12,5,5020,3,8,213,0,3,2,2,3,3,2,3,3,3,2,.0247870437565373,.0247870437565373,.0344295665045075,.0655545834139655
4/23/2020,4/23/2020,0,100,1504,1,4/23/2020,R_3fjaqsYPiYMwo1W, , ,email,DE,9,6,9,10,10,10,10,10,5,9,4,9,0,3,10,0,0,100,3,4,0,0,0,5,5,1,0,0,0,6,10,10,10,1,8,5,9,10,5,0,0,0,7,7,10,8,9,10,8,8,4,9,7,3,3,2,3,2,0,9,6,5,3,4,4,4,6,6,6,50,50,2,9,5,0,50,300,4,2,62,1,1,6, ,3,1,1,1,12,9,1020,2,3,213,73,3,4,2,3,1,3,4,3,5,3,.156227160914636,.156227160914636,.165869683662606,.196994700572064
4/24/2020,4/24/2020,0,100,905,1,4/24/2020,R_3fjTTPAFja40NFI, , ,email,DE,7,0,7,9,10,9,9,10,6,10,9,9,3,9,9,10,60,30,7,8,0,0,0,6,1,0,0,0,0,6,8,7,7,0,2,7,10,3,3,0,4,7,8,8,7,7,7,7,4,4,7,7,6,2,1,2,8,4,0,10,10,7,0,7,8,2,9,10,9,10,20,1,11,8,0,50,3 Minuten,7 Stunden,2,39,3,2,2, ,4,1,1,2,6,9,1160,3,3,213,24,2,2,3,4,3,3,4,4,4,2,.292039411060911,.292039411060911,.301681933808881,.332806950718339
4/25/2020,4/26/2020,0,21,1006,0,5/3/2020,R_3FLOlDmPCuPC4NX, , ,anonymous,DE,10,2,8,10,10,10,10,10,0,6,10,10,10,10,10,100,0,0,7,8,0,5,0,7,6,0,0,0,0,0,10,9,10,0,3,10,8,10,7, ,3,8,7,6,8,10,8,10,9,4,3,6,6,1,4,4,2,4,0,10,10, ,0,7,7,0,7,7,10,20,10,3,5,8,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,100,1447,1,4/26/2020,R_3foDzqQSBVNVWxa, , ,email,DE,9,2,10,10,10,10,10,9,5,7,10,10,10,10,10,20,50,30,5,4,1,2,2,10,9,1,1,1,2,3,10,9,10,0,4,3,4,8,8,4,9,9,8,9,9,8,9,9,8,8,2,3,8,1,3,0,9,7,2,10,9,2,0,3,9,0,3,3,8,10,40,3,16,5,0,50,3,7,1,63,1,0,3, ,6,1,1,2,5,4,4020,2,2,213,0,3,3,3,5,4,2,4,4,3,2,1.02442102732854,1.02442102732854,1.03406355007651,1.06518856698597
4/23/2020,4/23/2020,0,100,1150,1,4/23/2020,R_3FOOiPN0Nh62sXK, , ,email,DE,7,0,8,9,10,0,0,3,0,2,4,2,0,7,4,60,10,30,8,8,0,1,0,10,1,0,0,0,0,2,10,10,10,0,3,7,5,2,5,7,2,1,7,8,7,7,7,8,4,3,7,7,4,1,5,1,4,5,4,6,6,0,1,2,2,3,0,0,5,90,90,1,4,9,0,25,3,7,1,38,3,0,2, ,4,1,1,1,10,9,1220,3,3,213,61,4,4,2,4,3,2,4,3,5,1,.0406983978965435,.0406983978965435,.0503409206445137,.0814659375539716
4/25/2020,4/25/2020,0,2,36,0,5/2/2020,R_3FOsseSZfPp2PVb, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/30/2020,4/30/2020,0,100,2890,1,4/30/2020,R_3fPnV2FzlkWlfuR, , ,anonymous,DE,4,3,7,8,10,8,6,7,5,7,7,7,3,7,8,50,30,20,7,8,7,5,5,8,8,1,0,0,0,3,7,6,5,3,4,7,7,7,7,7,7,9,9,10,6,7,7,9,6,6,5,0,9,3,2,4,6,3,3,8,8,7,1,8,4,1,5,5,7,10,20,5,3,9,0,50,3 min,4 Stunden,1,60,3,2,6, ,1,2,1,1,5,1,7201,1,1,213,26,3,3,4,4,4,2,4,5,3,3,1.03751012368717,1.03751012368717,1.04715264643514,1.07827766334459
4/29/2020,4/30/2020,0,100,38869,1,4/30/2020,R_3FRnA8iGnbvgzpM, , ,anonymous,DE,6,6,5,3,4,6,7,6,2,6,7,7,4,6,4,100,0,0,7,7,0,0,0,0,0,1,3,2,1,0,10,10,10,0,0,7,5,6,8,6,6,6,9,9,8,9,9,10,7,9,3,2,9,3,7,2,6,5,2,10,7,0,0,3,6,0,3,4,6,0,10,3,4,8,0,50,3,7,1,20,1,0,4, ,4,1,1,1,7,9,1030,7,8,213,0,2,3,2,4,4,3,4,4,3,2,11.4076132702434,11.4076132702434,11.4172557929913,11.4076132702434
4/27/2020,4/27/2020,0,100,1445,1,4/27/2020,R_3fSFLOVTwC2iXm2, , ,email,DE,10,0,10,10,10,10,10,10,0,10,8,10,0,10,9,50,50,0,9,8,5,5,0,10,8,0,0,7,6,0,10,10,10,0,5,10,10,10,8,10,8,10,9,10,10,5,5,8,10,10,0,10,9,0,5,0,8,0,5,7,7,0,0,0,5,3,0,0,0,20,10,6,2,9,0,25,3,7,2,59,3,3,2, ,5,1,1,1,11,6,8010,1,6,213,0,1,1,2,5,5,1,5,4,3,1,.15822328585594,.15822328585594,.16786580860391,.198990825513368
4/24/2020,4/24/2020,0,100,3478,1,4/24/2020,R_3fUjXDFuwCi4OFo, , ,anonymous,DE,9,0,10,10,10,5,5,10,0,10,10,10,7,10,10,0,50,50,10,10,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,5,5,8,8,5,8,7,9,9,6,8,8,8,9,9,8,1,8,0,0,0,5,5,0,8,8,0,0,4,0,7,2,5,6,50,20,3,5,10,0,25,300,4,2,40,2,2,2, ,4,2,1,1,10,2,9411,2,2,213,0,3,2,1,5,4,1,5,4,2,1,.277503981001121,.277503981001121,.287146503749092,.318271520658549
4/24/2020,4/24/2020,0,2,19,0,5/1/2020,R_3FViuxKQQRoeUA6, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/24/2020,4/24/2020,0,100,2548,1,4/24/2020,R_3fxg3iUfZLUpEna, , ,anonymous,DE,10,1,10,9,9,10,10,10,0,0,10,10,8,10,10,70,20,10,7,9,0,0,0,7,5,1,0,0,0,0,10,10,10,0,0,6,6,6,4,5,5,0,8,8,9,9,9,10,7,10,5,6,10,0,5,1,5,1,0,8,5,5,0,5,5,1,2,4,6,10,10,3,14,10,0,50,3,4,1,37,3,1,1, ,4,1,1,1,11,9,1040,8,8,213,19,3,3,2,4,3,1,5,4,3,1, , , , 
