V1,V2,V3,V4,V5,SC0_0,SC0_1,SC0_2,rid,pid,SUPPLIER_ID,SUPNAME,complete,information sheet,consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_4,collective_narcis_5,collective_narcis_6,national_identity_4,national_identity_5,conspiracy_theories_4,conspiracy_theories_5,conspiracy_theories_7,conspiracy_theories_8,open_mindness_4,open_mindness_5,open_mindness_7,open_mindness_8,open_mindness_9,open_mindness_10,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_7,morality_as_cooperat_8,morality_as_cooperat_9,morality_as_cooperat_10,morality_as_cooperat_11,trait_optimism_4,trait_optimism_5,social_belonging_4,social_belonging_5,social_belonging_12,social_belonging_13,trait_self-control_4,trait_self-control_5,trait_self-control_12,trait_self-control_13,self-esteem_4,attention_check_4,narcissism_4,narcissism_5,narcissism_12,narcissism_13,narcissism_14,narcissism_15,moral_identity_4,moral_identity_5,moral_identity_12,moral_identity_13,moral_identity_14,moral_identity_15,moral_identity_16,moral_identity_17,moral_identity_18,moral_identity_19,risk_perception_4,risk_perception_5,political_ideology_1,moral_circle,moral_circle1,health_8,CRT,CRT1,CRT2,CRT3,intro,sex,sex_TEXT,age,marital,children,employment,employment_TEXT,ladder_instro,ladder_picture,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,prefecture,education,income,support,comments,debrief,
R_12yBRleCVZGQg3p,Default Response Set,2020-04-28 16:14:20,2020-04-28 16:28:24,1,0,0,0,5ea88e75-373f-ca80-2f46-bf5a8fe52b2c,70019340,568,Prodege,1,1,1,9,2,7,9,9,9,9,9,7,9,9,7,3,9,9,50,30,20,7,6,8,5,5,7,3,5,1,1,1,3,8,8,8,1,5,5,8,6,8,2,5,5,8,8,5,3,3,5,9,6,6,6,8,0,2,4,5,7,7,3,9,5,4,1,4,4,3,4,4,8,50,90,2,1,11,5,1,25,3,7,1,2,,41,1,0,1,,1,1,3,1,1,1,213,1,5,3,1,,1,
R_1mwmfVGAznDRKH2,Default Response Set,2020-04-28 16:58:15,2020-04-28 17:21:39,1,0,0,0,5ea898de-0cb5-2cbe-d31e-b0a49effdd65,730f40780435557cc6d9a24c8fd88a24,708,TapResearch,1,1,1,9,5,8,4,3,8,9,10,8,10,10,9,10,10,10,90,10,0,7,7,5,7,9,10,10,3,2,3,2,7,8,8,9,1,2,7,8,10,9,3,1,2,7,7,8,7,5,7,9,7,6,9,5,0,8,7,2,7,7,2,5,6,7,3,7,6,3,6,7,7,10,10,9,1,9,7,1,25,3,4,1,1,,47,3,1,1,,1,1,3,1,1,1,213,1,5,4,4,수고 하셨습니다,1,
R_3NDuvg3eHJC98V0,Default Response Set,2020-04-28 17:05:28,2020-04-28 17:30:41,1,0,0,0,5ea89a70-46bf-34d5-a324-81560e24a2b1,f8ccdc38e54b518337938b2ae29fa19c,708,TapResearch,1,1,1,8,1,9,1,9,8,9,9,4,9,9,8,8,3,1,80,20,0,6,6,6,8,4,8,7,8,2,3,2,6,6,6,6,2,3,6,6,6,4,3,4,4,4,6,6,6,4,6,4,4,6,7,8,0,8,4,3,3,4,4,9,6,4,3,6,4,7,4,4,7,20,70,6,1,4,8,1,50,1시간40분,416,1,2,,59,3,1,6,자영업,1,1,6,1,1,1,213,16,2,3,1,,1,
R_3QWZXbwtiM7mB3o,Default Response Set,2020-04-28 17:24:05,2020-04-28 17:33:02,1,0,0,0,5ea89eeb-f73e-733b-93fb-edd851ee7364,7a1baec4cdc9c7e95974e5ac80d0c47a,708,TapResearch,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,3,5,1,25,3,7,1,1,,51,1,0,2,,1,1,8,1,1,1,213,1,4,1,3,,1,
R_3EW72B2ZpbZp4gO,Default Response Set,2020-04-28 17:29:45,2020-04-28 17:39:15,1,0,0,0,5ea8a01a-cb9b-a294-115b-eaac38b1a749,f9fe78f67946b890636987973164f3cb,708,TapResearch,1,1,1,6,4,9,9,9,9,8,9,9,9,6,4,7,5,5,100,0,0,4,4,4,4,4,9,9,7,4,7,9,7,7,7,5,7,5,7,9,9,9,3,6,8,6,5,7,5,5,7,8,5,6,2,7,6,6,5,4,5,5,4,6,5,6,7,7,4,6,4,5,6,50,50,6,1,1,4,1,50,300,16,1,1,,45,3,2,1,,1,1,7,1,1,1,213,1,5,3,3,재미있음,1,
R_30uWbP5sLIws7TL,Default Response Set,2020-04-28 17:25:22,2020-04-28 17:39:56,1,0,0,0,5ea89f3a-4c27-6889-81fd-6a7c57aeb102,4d5f7f62e757f4aacb188a25d87d1a80,708,TapResearch,1,1,1,9,2,8,9,9,9,9,9,3,9,9,2,2,8,9,100,0,0,8,7,3,3,8,10,10,1,1,1,1,8,9,8,9,1,1,8,8,9,9,2,8,9,2,8,9,9,9,9,3,9,8,1,8,0,9,9,1,2,2,1,8,9,1,1,8,8,2,2,2,8,30,40,7,1,6,3,1,50,3,4,1,1,,65,3,2,5,,1,1,6,1,1,1,213,3,5,2,3,,1,
R_0jEyDNnS458ISBz,Default Response Set,2020-04-28 17:42:04,2020-04-28 17:55:58,1,0,0,0,5ea8a313-1a20-2988-8400-081564b2ffe3,0c4d92a3-2807-4227-aa59-64b2d9d78f7b,737,Dalia_Research,1,1,1,10,1,10,9,10,8,7,10,3,10,8,8,9,10,9,80,10,10,6,5,10,6,8,8,9,6,5,1,2,1,8,8,9,0,2,7,7,8,6,5,5,5,6,6,5,5,6,7,7,5,5,5,6,0,3,5,0,5,5,5,7,6,6,3,5,5,3,5,5,5,10,20,5,1,7,5,1,25원,3분,1시간,1,1,,55,3,0,2,,1,1,8,1,1,1,213,12,2,2,1,추가 질문 없어요,1,
R_Avrl7oDDB1jd2ZX,Default Response Set,2020-04-28 18:18:00,2020-04-28 18:30:59,1,0,0,0,5ea8ab71-e1c1-9a58-d1f1-e8ab12f5ccf0,d8fc76ca-a8ef-4326-ae02-4bf01fddb11b,737,Dalia_Research,1,1,1,6,3,6,6,6,5,6,7,5,6,6,6,5,6,6,50,50,0,4,4,5,6,6,8,6,4,3,4,4,7,5,5,5,4,5,7,6,6,6,4,4,4,4,4,6,6,5,5,4,5,6,6,4,0,5,5,5,4,3,7,7,4,4,4,4,4,5,4,4,6,10,10,4,1,3,4,1,25원,3분,4,1,1,,51,1,0,6,자영업,1,1,8,1,1,1,213,6,5,2,1,,1,
R_sEV5zQBdCkRGDXb,Default Response Set,2020-04-28 18:22:30,2020-04-28 18:33:53,1,0,0,0,5ea8ac9d-4d2c-5c3a-0405-2415aeca1fdb,eda71903-acc5-428d-85cd-a337f952fc2b,737,Dalia_Research,1,1,1,7,3,4,5,4,7,7,7,3,3,8,8,7,9,9,50,50,0,2,3,6,3,6,7,7,4,6,2,2,6,6,6,3,3,3,6,8,9,8,3,7,4,4,4,6,4,4,3,6,6,6,2,7,0,7,6,6,8,6,6,8,8,7,2,3,4,1,3,3,8,20,10,8,1,7,6,1,50,3,4,1,1,,57,3,2,1,,1,1,7,1,1,1,213,1,5,6,1,,1,
R_1CpGhYpa8WQDIcO,Default Response Set,2020-04-28 18:34:04,2020-04-28 18:40:12,1,0,0,0,5ea8af35-99f3-fcd3-1c2e-38501fd2476b,634cad1a-a457-46d8-aae8-4dadfbdda218,737,Dalia_Research,1,1,1,6,7,7,7,6,6,7,9,8,10,7,8,9,6,6,100,0,0,7,8,8,7,6,6,8,6,7,7,8,8,10,10,10,7,7,7,8,7,9,7,6,7,6,8,8,6,6,8,7,6,6,8,8,8,7,6,7,8,6,8,6,8,7,6,7,7,7,7,7,9,60,60,7,1,12,7,1,100,300,16,1,1,,45,3,1,1,,1,1,1,1,1,1,213,12,1,1,5,없다,1,
R_3L6gbCbCWb9TObf,Default Response Set,2020-04-28 19:02:08,2020-04-28 19:07:18,1,0,0,0,5ea8b5c0-9037-77b8-95ad-22f738c86cdd,0cdbb866d1ea33831595907b0da646b1,708,TapResearch,1,1,1,8,,,,8,8,,,,,6,8,7,8,7,40,30,30,8,7,7,8,8,4,3,2,3,9,4,8,8,,,8,9,3,4,4,3,4,4,3,9,7,8,9,8,7,9,,7,7,8,8,,,,,,,,,,,,,,,,8,30,30,2,1,7,8,1,,,,1,1,,,,,2,,1,1,5,2,2,2,,,4,1,2,,1,
R_3lGIESlnjUAtaRB,Default Response Set,2020-04-28 18:56:55,2020-04-28 19:09:32,1,0,0,0,5ea8b474-7cf1-6438-f95c-58f43d8e1f52,10bc5836-aa9d-4714-89d0-12769f926052,737,Dalia_Research,1,1,1,9,5,7,7,9,5,5,10,5,10,5,6,3,5,5,0,100,0,5,6,5,5,5,9,9,4,3,3,2,5,9,9,9,4,5,9,9,9,9,4,5,5,5,8,8,9,8,9,5,5,7,3,5,0,7,6,4,4,5,4,9,7,5,4,5,5,5,6,5,5,50,50,8,1,7,8,1,50,3,4,1,2,,57,3,2,5,,1,1,6,1,1,1,213,16,2,3,2,,1,
R_2CsuqVyazQ8ZRPo,Default Response Set,2020-04-28 18:58:04,2020-04-28 19:09:42,1,0,0,0,5ea8b4cd-cb1f-e0df-cee4-45f459e362ed,30425011,968,TheoremReach,1,1,1,10,0,9,9,10,10,10,10,9,10,10,8,8,8,9,90,07,3,4,7,6,4,6,10,10,6,5,4,5,6,7,6,10,0,1,7,3,4,4,4,4,4,4,4,4,4,8,4,6,7,5,5,7,7,7,6,6,6,6,7,9,7,6,1,7,6,6,7,7,9,0,10,7,1,12,5,1,50,300,4,1,1,,52,3,2,1,,1,1,8,1,1,1,213,1,5,3,1,없음,1,
R_3g10JCL6r5rIs6S,Default Response Set,2020-04-28 19:01:06,2020-04-28 19:12:09,1,0,0,0,5ea8b595-d42f-266d-7b0b-537e65374e81,3a8619874e89a5bd7a1d9e946be19798,708,TapResearch,1,1,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,7,7,7,4,7,10,10,7,1,1,1,6,10,10,10,0,0,10,10,10,10,6,10,8,9,9,9,9,6,10,9,9,6,4,10,0,10,10,6,8,8,3,8,9,9,9,9,9,9,8,9,9,0,40,8,1,11,8,1,50,3분,4시간,1,1,,55,3,2,1,,1,1,3,1,1,1,213,13,5,7,1,--,1,
R_3lEoq6Y2z48xOTz,Default Response Set,2020-04-28 18:53:12,2020-04-28 19:12:51,1,0,0,0,5ea8b3be-3f3e-285e-4937-14ed2aba387e,c5ebc437-b507-4582-a78e-0b24756317c2,737,Dalia_Research,1,1,1,6,3,7,7,7,5,5,9,6,9,5,6,3,4,7,90,10,0,7,7,6,5,4,8,9,2,1,2,1,4,6,6,6,5,4,6,8,9,8,7,5,5,7,7,6,7,6,5,7,5,7,5,6,0,6,5,6,4,5,5,5,6,7,4,6,8,4,7,6,8,50,60,8,1,11,6,1,25원,3분,6시간,1,1,,60,3,1,1,,1,1,5,2,1,1,213,3,5,4,5,,1,
R_2dR4RPpz8JOld7H,Default Response Set,2020-04-28 18:50:01,2020-04-28 19:14:42,1,0,0,0,5ea8b2d6-10fe-e6c2-225d-0f81ee8576b6,f8064fa33a3abeffa627b57005d3ffec,708,TapResearch,1,1,1,10,0,10,10,10,10,10,10,9,10,10,7,8,10,10,50,50,0,8,8,8,5,5,10,8,0,0,0,0,6,8,8,9,1,2,7,7,9,9,9,5,9,10,10,6,6,8,10,9,9,9,0,9,0,3,9,0,6,5,3,9,8,5,0,5,8,0,6,7,10,0,10,5,1,12,7,1,50,10,16,1,2,,57,3,2,6,가정주부,1,1,6,1,1,1,213,11,5,5,1,없어요,1,
R_296VNLSrqS09ucx,Default Response Set,2020-04-28 18:58:36,2020-04-28 19:20:48,1,0,0,0,5ea8b4ec-a02f-d99a-aa0c-c82e3771899b,f80e3c81-f1ff-4a47-8527-5be5c0629bb2,737,Dalia_Research,1,1,1,6,4,8,8,8,8,8,8,9,8,7,8,7,7,6,100,0,0,6,7,5,3,7,7,9,8,1,5,3,9,9,8,9,1,7,7,8,7,6,8,6,3,8,8,7,7,5,9,4,6,4,1,6,0,9,10,5,9,9,8,7,6,6,2,7,7,7,7,7,6,10,10,6,1,10,4,1,50,3,4,1,1,,58,3,3,1,,1,1,6,2,1,1,213,8,2,5,1,지금까지 설문중에 제일 신선한 예시를 보여 주었다.,1,
R_1pFCOCKJ9TX5CZT,Default Response Set,2020-04-28 19:36:42,2020-04-28 19:42:40,1,0,0,0,5ea8bdd9-65e4-67ad-2967-f811e0b67e6c,f7df5869-415b-42f3-97af-2229b93daa93,737,Dalia_Research,1,1,1,8,2,6,9,9,8,7,9,6,9,8,7,8,10,7,10,80,10,4,7,8,7,9,7,8,1,1,2,1,3,7,9,8,3,2,8,9,9,7,4,7,7,9,7,8,7,9,8,7,9,7,2,8,0,7,8,8,7,10,4,9,8,8,8,8,8,10,8,8,7,30,70,2,1,7,8,1,50,3,4,1,1,,52,3,2,1,,1,1,5,1,1,1,213,3,5,8,1,,1,
R_bBGhly2CCcXdaFj,Default Response Set,2020-04-28 19:34:47,2020-04-28 19:51:17,1,0,0,0,5ea8bd68-0d48-9f8f-5c5c-97ee215f7485,07042f70-662e-4f47-8f9c-26ac81117a72,737,Dalia_Research,1,1,1,9,2,2,9,6,6,6,6,6,6,5,3,3,6,6,100,0,0,4,3,5,5,5,9,9,1,0,0,0,3,6,7,6,2,5,7,7,9,9,7,7,9,5,5,6,5,5,7,6,5,5,5,5,0,6,6,5,6,6,6,5,6,5,4,5,5,5,5,6,6,10,10,6,1,7,6,1,25원,3분,7시간,1,1,,55,3,2,1,,1,1,4,1,1,1,213,1,5,4,2,,1,
R_zcERxdGwYfl2LKN,Default Response Set,2020-04-28 19:26:15,2020-04-28 19:52:04,1,0,0,0,5ea8bb8e-b9e0-19f3-8f2f-11451b438d5d,26810903472e8653c8a0d5512b01ed89,708,TapResearch,1,1,1,9,3,10,10,10,9,10,10,9,10,9,9,9,9,9,50,25,25,6,4,9,6,6,8,10,9,6,6,7,9,10,10,10,9,6,8,9,10,9,9,9,9,10,10,8,9,10,10,10,10,6,3,9,0,7,9,6,10,10,6,10,9,9,7,10,9,6,8,9,9,10,10,1,1,14,9,1,50,300,4,1,1,,58,3,2,1,,1,1,2,1,1,1,213,3,5,6,1,유익하고 흥미로운 설문조사였고 향후 설문조사 참여했으면 좋겠어요 ,1,
R_VL0JT65q2dK5czL,Default Response Set,2020-04-28 19:44:37,2020-04-28 19:56:54,1,0,0,0,5ea8bfdf-3132-7f71-310f-7fd3bc06fd37,90030c24-7e84-4b4d-a8d8-7f8e3ae1dc19,737,Dalia_Research,1,1,1,9,6,9,8,8,10,10,9,9,9,9,8,7,8,9,50,30,20,5,7,5,3,5,8,7,0,0,0,0,2,8,8,8,1,4,8,8,9,9,3,5,5,6,5,7,6,5,8,7,6,5,3,8,0,6,7,2,7,7,5,10,8,7,0,7,8,2,6,8,9,50,50,3,1,7,7,1,50,3분,4시간,1,1,,60,3,2,1,,1,1,4,1,1,1,213,3,5,8,1,Thank you,1,
R_01DSeN9TRCH44IF,Default Response Set,2020-04-28 20:13:47,2020-04-28 20:24:33,1,0,0,0,5ea8c6a2-6557-df8b-23c4-2f92d9eabd39,d73c48b9-3ff3-4892-9747-2b6db176062c,737,Dalia_Research,1,1,1,7,4,5,5,5,7,7,7,5,7,5,4,3,5,5,80,15,5,7,5,4,4,4,10,7,6,5,5,5,6,6,6,5,4,4,7,6,6,6,7,4,4,6,5,7,7,6,8,5,5,6,5,6,7,6,7,4,6,6,6,7,6,7,6,6,5,6,4,5,6,50,50,6,1,1,8,1,50,3,2048,1,1,,60,3,2,5,,1,1,8,1,1,1,213,3,5,1,1,없음,1,
R_1eCylOWo1m7csLv,Default Response Set,2020-04-28 20:18:00,2020-04-28 20:30:20,1,0,0,0,5ea8c7b0-d95a-79b8-56b1-78ce8f625942,bca7aae6-07fe-4e54-ad4e-9e4dcfe5e8b4,737,Dalia_Research,1,1,1,7,5,7,7,8,9,9,10,6,7,6,6,8,6,6,090,10,0,8,8,5,6,5,10,8,5,1,1,1,4,8,8,8,3,4,7,7,7,7,6,3,2,8,8,7,6,7,8,4,7,3,2,7,0,6,7,4,6,6,4,9,7,7,3,6,7,3,7,7,8,10,10,7,1,1,8,1,50,3,4,1,1,,61,3,2,5,,1,1,3,1,1,1,213,3,5,8,2,없음,1,
R_tYV3JtVFR0D3Fbb,Default Response Set,2020-04-28 20:18:46,2020-04-28 20:31:54,1,0,0,0,5ea8c7de-0a51-b4e9-11dc-5a94a64dddb3,2b8ec0d3-8f66-4ade-8df6-8cbf5e71c413,737,Dalia_Research,1,1,1,5,6,7,9,10,8,10,10,10,10,8,3,0,10,10,60,20,20,5,6,5,4,5,10,10,0,0,0,0,2,10,10,10,0,0,9,9,10,8,5,5,5,8,7,10,10,10,10,6,8,5,3,8,10,6,8,3,8,8,5,10,10,7,0,8,9,0,8,10,10,50,40,3,1,16,7,1,50,300,16,1,1,,53,3,2,1,,1,1,8,1,2,2,213,1,5,4,1,없음,1,
R_31iTwQoEG4vlC0K,Default Response Set,2020-04-28 20:21:09,2020-04-28 20:32:51,1,0,0,0,5ea8c834-4084-e7e2-3a2a-4300a29604b9,05be3ad0-335c-4148-af25-d87f80ba7174,737,Dalia_Research,1,1,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,6,6,6,7,9,10,10,4,4,7,8,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,2,1,9,0,10,10,0,10,10,2,10,9,10,0,10,10,1,9,9,10,0,0,0,1,4,10,1,50,300,4,1,1,,26,1,0,1,,1,1,6,1,1,1,213,16,5,7,2,수고하세요,1,
R_1DZvepfGwKgNuu5,Default Response Set,2020-04-28 20:17:54,2020-04-28 20:33:22,1,0,0,0,5ea8c78c-ce52-6b0c-d06d-5bbbbe67aaf8,a6880dd7-d88e-4840-9f43-a3c5cbbaa07a,737,Dalia_Research,1,1,1,6,5,5,6,7,6,6,7,5,6,6,5,4,6,7,80,20,0,6,5,5,4,5,7,7,4,4,4,3,5,6,6,7,3,5,6,6,7,6,7,6,6,5,6,6,6,6,7,6,5,6,4,5,0,5,5,4,5,5,4,6,6,5,3,5,5,4,5,6,6,0,10,5,1,5,5,1,25원,3분,7시간,1,1,,62,3,2,5,,1,1,7,2,1,1,213,9,5,3,1,응답하기 애매한 문항도 가끔은 있었지만 성실한 자세로 조사에 임하고자 했습니다.,1,
R_1IdhyV6QIY9x97M,Default Response Set,2020-04-28 09:41:53,2020-04-28 20:33:30,1,0,0,0,5ea83271-c409-d147-2de6-2f8dea5d6a9a,28091073,968,TheoremReach,1,1,1,7,3,7,7,7,7,7,8,6,9,7,5,5,8,8,100,0,0,0,0,7,8,8,8,6,5,5,4,2,7,8,8,8,3,6,6,7,7,7,4,6,4,5,5,4,4,0,0,2,2,9,9,0,0,5,2,5,0,0,5,7,7,2,1,4,6,5,7,6,9,0,10,5,1,10,3,1,50,3,4,1,2,,39,1,0,2,,1,1,11,1,1,1,213,1,5,2,1,,1,
R_3qeeKl4AWAPj1YY,Default Response Set,2020-04-28 20:28:21,2020-04-28 20:37:19,1,0,0,0,5ea8ca0b-84da-bcde-8b75-d21ad5876a74,fb366cb07ac2d4674022037d5e74b944,708,TapResearch,1,1,1,8,3,9,6,8,6,7,8,3,7,8,9,6,7,8,70,20,10,2,8,3,4,7,8,7,7,3,2,3,3,7,8,7,3,2,6,8,7,9,6,2,3,9,8,7,8,6,4,6,8,2,1,6,0,7,6,8,3,7,2,8,6,8,3,4,7,2,6,8,7,40,60,4,1,11,7,1,50,3,4,1,1,,50,3,2,1,,1,1,4,2,1,1,213,16,5,3,1,,1,
R_2cdcgyrZOameGwn,Default Response Set,2020-04-28 20:25:23,2020-04-28 20:38:47,1,0,0,0,5ea8c969-825b-e773-7298-03d9a55f9498,09e85775c5810dc39bbebafdbbe63a07,708,TapResearch,1,1,1,8,7,3,5,8,9,8,9,5,9,8,3,4,4,4,050,025,025,3,3,5,7,6,9,8,1,0,0,0,3,8,8,8,2,2,7,5,7,8,4,5,5,3,7,6,6,8,5,7,3,8,8,7,0,7,7,4,7,6,2,9,9,7,1,6,2,2,7,8,8,0,0,7,1,5,7,1,25,300,16,1,2,,52,1,0,1,,1,1,7,1,1,1,213,16,4,2,1,없습니다,1,
R_3Jq6u6k0K4kpFBJ,Default Response Set,2020-04-28 20:34:18,2020-04-28 20:40:01,1,0,0,0,5ea8cb57-e9f5-993b-c33e-1e18bd57a184,30fec0c2-ffd6-4f21-b182-bde46a4d7466,737,Dalia_Research,1,1,1,,,,,,5,9,6,5,5,6,6,4,7,4,020,50,30,1,7,,,,7,7,6,8,0,7,9,5,5,5,5,5,9,10,10,10,3,9,3,6,10,5,8,5,5,0,10,10,10,10,0,10,8,10,10,10,10,8,5,9,7,2,8,7,7,7,3,0,0,5,1,2,5,1,50원,3분,4시간,1,2,,18,1,0,6,,1,1,7,2,1,1,,,,,2,,1,
R_2zcHNlnrFT1jU1R,Default Response Set,2020-04-28 20:30:04,2020-04-28 20:52:58,1,0,0,0,5ea8ca5f-2101-57b7-b84c-2e95d1fe34dc,109989335,968,TheoremReach,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,40,30,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,10,1,1,7,1,25,3,,1,1,,34,2,0,1,,1,1,6,1,1,2,213,1,5,8,4,조까라고해 니 사장한테 지금당장말이나해해 빌었어~빌었어 내똥꼬를,1,
R_1OTTF6s1mfBQvM1,Default Response Set,2020-04-28 20:40:03,2020-04-28 20:54:34,1,0,0,0,5ea8ccb4-6f8c-de98-7a0c-019f1bad5318,19fc3951-c4e8-4ad0-903c-075508cb10f9,737,Dalia_Research,1,1,1,9,5,8,5,5,7,9,9,5,9,9,9,9,9,9,80,20,0,8,7,9,1,9,9,9,5,5,5,5,2,10,10,10,0,7,8,8,8,8,5,8,8,7,7,9,9,9,9,7,8,3,2,8,0,8,8,1,7,7,1,9,9,5,9,8,8,3,7,9,9,0,0,6,1,5,8,1,25,3,4,1,1,,60,3,2,1,,1,1,6,1,1,1,213,3,4,5,1,,1,
R_tJm14FgCzZiQWsx,Default Response Set,2020-04-28 20:30:42,2020-04-28 20:55:02,1,0,0,0,5ea8ca83-9ab6-dd97-502d-b70c9fa73b47,db56613a-e343-4ffa-b6ef-9cfe208f9669,737,Dalia_Research,1,1,1,8,2,9,7,7,2,7,7,5,7,7,7,6,6,8,0,70,030,3,4,5,5,5,8,8,5,2,3,3,3,9,8,9,1,3,7,7,9,7,5,7,7,5,7,7,7,6,6,5,6,6,6,7,0,5,7,1,5,5,5,7,6,5,3,5,5,3,6,6,8,0,10,5,1,1,6,1,25,3,7,1,1,,58,3,2,6,자영업,1,1,4,1,1,1,213,13,5,5,1,방역에 관한한 전체 국민의 적극적인 협조가 필요하다.  대한민국도 선진국대열에 들어갔으므로 전세계적인 경제난에 대응하기위해서는 정치권의 합심 단결이 필요한때라고 생각된다. / 당리 당략이 아닌 국민을 먼저 생각하고 협조하는 자세가 필요하다. 이런 상황에 대처하는데 필요한 좋은 예나 방법등을 도출하는데 필요한 설문이었으면 좋겠다.  감사합니다.,1,
R_1Cy9zoOoDxKcgcF,Default Response Set,2020-04-28 20:44:56,2020-04-28 21:05:29,1,0,0,0,5ea8cddb-81e5-eac0-c591-0feddd444daa,3b078a34-f972-4cba-8fb7-ef04921317c8,737,Dalia_Research,1,1,1,5,7,5,7,7,9,9,9,7,9,8,6,8,8,9,50,50,0,6,7,8,2,5,10,8,8,3,3,3,3,8,8,8,2,5,7,7,8,6,5,7,7,9,9,8,6,7,7,7,7,6,2,6,0,5,5,5,3,5,6,8,7,5,1,5,5,1,7,7,8,0,10,5,1,5,8,1,25,3,7,1,1,,57,3,2,1,,1,1,6,1,1,1,213,1,5,3,1,없음.,1,
R_12Gw5vMeC6yDnxZ,Default Response Set,2020-04-28 21:05:10,2020-04-28 21:11:59,1,0,0,0,5ea8d294-037d-9144-1f2e-cb93fe9864e8,_6572_8a7f72650c2026603ae03b17185776b3,1135,RevenueUniverse,1,1,1,10,0,5,0,10,10,10,10,10,10,10,10,10,10,10,50,50,0,10,10,5,5,4,10,0,0,2,0,1,3,10,10,10,0,0,5,5,8,5,3,0,0,10,10,10,0,9,10,0,0,7,10,10,5,0,6,1,2,7,5,6,4,1,3,1,5,10,4,0,0,0,50,4,1,5,10,1,,900분 ,,1,2,,19,1,0,4,,1,1,4,1,1,1,213,10,1,,2,,1,
R_elo7bYITTGvUqVb,Default Response Set,2020-04-28 21:07:10,2020-04-28 21:14:55,1,0,0,0,5ea8d314-9f40-37be-277d-c96392486acb,_6572_d5307000213cc00466f61980e14ab444,1135,RevenueUniverse,1,1,1,10,2,8,8,8,8,8,10,3,9,7,7,8,6,9,90,10,0,9,6,6,5,4,10,7,4,3,4,4,8,7,7,7,0,5,4,7,8,7,4,3,6,6,6,7,7,6,8,3,4,7,6,4,0,7,6,4,6,5,7,7,8,5,3,5,5,4,7,8,7,10,90,5,1,5,7,1,50원,300분,4시간,1,1,,18,1,0,4,,1,1,6,1,1,1,213,3,1,4,1,,1,
R_3Jl2ZuaHOtrKjBQ,Default Response Set,2020-04-28 21:08:22,2020-04-28 21:15:01,1,0,0,0,5ea8d368-f75e-d435-a322-b18d06fe9608,34248819-79e2-4da5-8b15-95a271514296,737,Dalia_Research,1,1,1,8,0,6,0,7,7,9,7,8,8,9,7,8,7,7,99,001,0,10,8,10,7,8,7,10,8,7,8,9,5,6,3,8,1,8,7,9,7,8,7,10,8,8,9,8,7,6,5,4,8,8,1,8,0,7,8,10,8,6,9,7,6,10,9,7,8,9,7,9,7,0,0,4,1,13,9,1,50,??,38,1,1,,20,1,0,3,,1,1,1,1,1,1,213,1,5,1,1,화이팅 하세요 ^^,1,
R_11d6zYFzH2t6SHr,Default Response Set,2020-04-28 21:10:14,2020-04-28 21:15:20,1,0,0,0,5ea8d3ec-e17c-dccd-8fea-bd10056b9845,114736019,968,TheoremReach,1,1,1,5,4,5,5,5,7,6,6,5,5,5,6,8,5,5,70,15,15,7,6,7,5,6,10,9,5,5,6,4,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,6,5,5,5,5,7,7,4,6,5,4,5,5,5,5,5,5,5,7,5,6,5,5,5,5,6,10,50,7,1,12,7,1,25,3,8,1,2,,32,1,0,1,,1,1,4,1,1,1,213,10,5,3,2,없다,1,
R_3RgYOUkWb0OZ3bC,Default Response Set,2020-04-28 21:06:49,2020-04-28 21:15:45,1,0,0,0,5ea8d31e-3c2d-4fa9-28ac-b4f049e70866,_6572_7701eb726bd952bf83412aadf770e3f3,1135,RevenueUniverse,1,1,1,8,7,5,5,7,6,6,5,1,7,3,0,0,5,5,0,50,50,10,8,0,5,0,3,3,3,3,3,3,3,10,10,10,0,3,5,5,5,7,5,5,2,9,9,8,8,5,8,5,3,5,7,6,0,5,7,7,7,6,3,10,10,5,0,10,10,0,10,10,10,0,0,5,1,3,8,1,50,300,4,1,1,,26,1,0,4,,1,1,8,1,1,1,213,1,5,1,1,,1,
