subId,country,check_selfrep,check_voting,age,education,subj_SES,pol_ideology,religiosity,argument,gender_recode,race_recode,exclude_behav,dimension,dilemma,behav,support,avg_trust,taskOrder
681,ASDF3,1,1,17,2,4,2,3,Utilitarian,Male,Black,0,IB,medicine,Utilitarian,5,NA,behav
681,ASDF3,1,1,17,2,4,2,3,Utilitarian,Male,Black,0,IH,tracing,NA,1,6.5,behav
681,ASDF3,1,1,17,2,4,2,3,Utilitarian,Male,Black,0,IH,ventilator,NA,5,4,behav
682,ASDF3,1,1,0,1,9,4,2,Non-Utilitarian,Female,Black,1,IB,medicine,Utilitarian,7,NA,self-rep
682,ASDF3,1,1,0,1,9,4,2,Non-Utilitarian,Female,White,1,IH,lockdown,NA,2,4,self-rep
682,ASDF3,1,1,0,1,9,4,2,Non-Utilitarian,Female,White,1,IH,ventilator,NA,4,5.5,self-rep
683,ASDF3,1,1,18,4,3,6,7,Non-Utilitarian,Female,White,0,IB,ppe,Utilitarian,6,NA,self-rep
683,ASDF3,1,1,18,4,3,6,7,Non-Utilitarian,Female,Black,0,IH,ventilator,NA,1,3,self-rep
683,ASDF3,1,1,18,4,3,6,7,Non-Utilitarian,Female,White,0,IH,tracing,NA,2,2,self-rep
684,ASDF3,1,1,97,4,4,4,2,Non-Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,2,NA,behav
684,ASDF3,1,1,97,4,4,4,2,Non-Utilitarian,Female,White,0,IB,medicine,NA,3,6,behav
684,ASDF3,1,1,97,4,4,4,2,Non-Utilitarian,Female,Black,0,IB,ppe,NA,3,6,behav
685,ASDF3,1,1,22,4,3,5,1,Non-Utilitarian,Male,Black,0,IH,ventilator,Non-Utilitarian,2,NA,behav
685,ASDF3,1,1,22,4,3,5,1,Non-Utilitarian,Male,Black,0,IB,medicine,NA,3,4,behav
685,ASDF3,1,1,22,4,3,5,1,Non-Utilitarian,Male,Black,0,IB,ppe,NA,1,4,behav
686,ASDF3,1,1,27,2,3,5,2,Non-Utilitarian,Male,Black,0,IB,medicine,Utilitarian,2,NA,behav
686,ASDF3,1,1,27,2,3,5,2,Non-Utilitarian,Female,White,0,IH,ventilator,NA,3,4,behav
686,ASDF3,1,1,27,2,3,5,2,Non-Utilitarian,Female,White,0,IH,lockdown,NA,3,4.5,behav
687,ASDF3,1,1,61,2,8,2,3,Non-Utilitarian,Female,White,1,IH,ventilator,NA,1,4,self-rep
687,ASDF3,1,1,61,2,8,2,3,Non-Utilitarian,Male,Black,1,IH,lockdown,NA,3,1,self-rep
687,ASDF3,1,1,61,2,8,2,3,Non-Utilitarian,Female,Black,1,IB,ppe,Utilitarian,5,NA,self-rep
688,ASDF3,1,1,28,5,2,1,2,Utilitarian,Female,Black,0,IB,ppe,NA,7,3.5,behav
688,ASDF3,1,1,28,5,2,1,2,Utilitarian,Female,Black,0,IB,medicine,NA,1,4,behav
688,ASDF3,1,1,28,5,2,1,2,Utilitarian,Male,White,0,IH,lockdown,Utilitarian,7,NA,behav
689,ASDF3,1,1,98,5,4,4,5,Non-Utilitarian,Female,Black,0,IB,ppe,Non-Utilitarian,3,NA,behav
689,ASDF3,1,1,98,5,4,4,5,Non-Utilitarian,Female,Black,0,IH,tracing,NA,3,3.5,behav
689,ASDF3,1,1,98,5,4,4,5,Non-Utilitarian,Female,Black,0,IH,ventilator,NA,5,5,behav
690,ASDF3,1,1,93,4,6,7,1,Utilitarian,Female,Black,0,IH,tracing,NA,1,7,behav
690,ASDF3,1,1,93,4,6,7,1,Utilitarian,Female,White,0,IB,ppe,Utilitarian,4,NA,behav
690,ASDF3,1,1,93,4,6,7,1,Utilitarian,Female,White,0,IH,ventilator,NA,1,7,behav
691,ASDF3,1,1,97,4,10,4,6,Utilitarian,Female,White,0,IH,lockdown,NA,7,7,behav
691,ASDF3,1,1,97,4,10,4,6,Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,1,NA,behav
691,ASDF3,1,1,97,4,10,4,6,Utilitarian,Female,Black,0,IH,ventilator,NA,2,6,behav
692,ASDF3,1,1,81,4,9,2,2,Utilitarian,Female,Black,0,IB,medicine,NA,5,3,behav
692,ASDF3,1,1,81,4,9,2,2,Utilitarian,Female,Black,0,IH,tracing,Non-Utilitarian,3,NA,behav
692,ASDF3,1,1,81,4,9,2,2,Utilitarian,Female,White,0,IB,ppe,NA,4,3,behav
693,ASDF3,1,1,67,3,8,1,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,1,4,self-rep
693,ASDF3,1,1,67,3,8,1,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,3,1.5,self-rep
693,ASDF3,1,1,67,3,8,1,1,Non-Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,1,NA,self-rep
694,ASDF3,1,1,26,2,5,4,3,Utilitarian,Male,Black,0,IH,ventilator,NA,6,5,self-rep
694,ASDF3,1,1,26,2,5,4,3,Utilitarian,Male,White,0,IH,lockdown,NA,1,1,self-rep
694,ASDF3,1,1,26,2,5,4,3,Utilitarian,Male,White,0,IB,medicine,Utilitarian,7,NA,self-rep
695,ASDF3,1,1,31,2,9,7,7,Utilitarian,Male,White,0,IB,ppe,NA,6,3,self-rep
695,ASDF3,1,1,31,2,9,7,7,Utilitarian,Male,Black,0,IB,medicine,NA,6,3,self-rep
695,ASDF3,1,1,31,2,9,7,7,Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
696,ASDF3,1,1,13,2,3,7,2,Utilitarian,Female,Black,0,IH,ventilator,NA,7,5,self-rep
696,ASDF3,1,1,13,2,3,7,2,Utilitarian,Female,Black,0,IB,medicine,Utilitarian,5,NA,self-rep
696,ASDF3,1,1,13,2,3,7,2,Utilitarian,Male,White,0,IH,lockdown,NA,2,4,self-rep
697,ASDF3,1,1,45,5,5,1,2,Utilitarian,Female,White,0,IB,medicine,NA,3,4.5,behav
697,ASDF3,1,1,45,5,5,1,2,Utilitarian,Female,White,0,IB,ppe,NA,5,5,behav
697,ASDF3,1,1,45,5,5,1,2,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,3,NA,behav
698,ASDF3,1,1,58,1,6,6,7,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,3,6,self-rep
698,ASDF3,1,1,58,1,6,6,7,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,7,NA,self-rep
698,ASDF3,1,1,58,1,6,6,7,Non-Utilitarian,Female,White,0,IH,lockdown,NA,2,6,self-rep
699,ASDF3,1,1,3,4,6,7,1,Non-Utilitarian,Female,White,0,IH,ventilator,NA,2,4,behav
699,ASDF3,1,1,3,4,6,7,1,Non-Utilitarian,Male,Black,0,IH,tracing,NA,1,2,behav
699,ASDF3,1,1,3,4,6,7,1,Non-Utilitarian,Male,White,0,IB,medicine,Non-Utilitarian,1,NA,behav
700,ASDF3,1,1,47,4,3,5,4,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,1,NA,behav
700,ASDF3,1,1,47,4,3,5,4,Utilitarian,Male,White,0,IB,ppe,NA,5,6.5,behav
700,ASDF3,1,1,47,4,3,5,4,Utilitarian,Male,Black,0,IB,medicine,NA,5,6.5,behav
701,ASDF3,1,1,6,3,2,5,6,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,5,3.5,behav
701,ASDF3,1,1,6,3,2,5,6,Non-Utilitarian,Male,Black,0,IB,ppe,Utilitarian,3,NA,behav
701,ASDF3,1,1,6,3,2,5,6,Non-Utilitarian,Male,Black,0,IH,lockdown,NA,2,3,behav
702,ASDF3,1,1,68,1,2,3,5,Utilitarian,Female,Black,0,IB,medicine,NA,5,1,behav
702,ASDF3,1,1,68,1,2,3,5,Utilitarian,Male,White,0,IB,ppe,NA,5,1.5,behav
702,ASDF3,1,1,68,1,2,3,5,Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,2,NA,behav
703,ASDF3,1,1,2,2,5,2,5,Utilitarian,Male,White,0,IB,medicine,Utilitarian,7,NA,self-rep
703,ASDF3,1,1,2,2,5,2,5,Utilitarian,Male,Black,0,IH,lockdown,NA,3,6.5,self-rep
703,ASDF3,1,1,2,2,5,2,5,Utilitarian,Male,White,0,IH,ventilator,NA,1,6,self-rep
704,ASDF3,1,1,13,4,2,3,4,Utilitarian,Male,White,0,IH,ventilator,NA,4,4,behav
704,ASDF3,1,1,13,4,2,3,4,Utilitarian,Male,White,0,IH,lockdown,NA,7,4,behav
704,ASDF3,1,1,13,4,2,3,4,Utilitarian,Female,Black,0,IB,medicine,Non-Utilitarian,1,NA,behav
705,ASDF3,1,1,57,2,5,2,3,Non-Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,1,NA,self-rep
705,ASDF3,1,1,57,2,5,2,3,Non-Utilitarian,Male,White,0,IB,medicine,NA,7,2.5,self-rep
705,ASDF3,1,1,57,2,5,2,3,Non-Utilitarian,Male,White,0,IB,ppe,NA,7,3,self-rep
706,ASDF3,1,1,6,5,9,6,7,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,5,NA,behav
706,ASDF3,1,1,6,5,9,6,7,Utilitarian,Male,White,0,IB,ppe,NA,6,6,behav
706,ASDF3,1,1,6,5,9,6,7,Utilitarian,Male,White,0,IB,medicine,NA,6,5.5,behav
707,ASDF3,1,1,15,5,6,3,7,Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,2,NA,behav
707,ASDF3,1,1,15,5,6,3,7,Utilitarian,Male,Black,0,IB,ppe,NA,2,4,behav
707,ASDF3,1,1,15,5,6,3,7,Utilitarian,Female,White,0,IB,medicine,NA,5,2,behav
708,ASDF3,1,1,30,1,5,2,5,Non-Utilitarian,Female,White,0,IH,lockdown,NA,1,1,behav
708,ASDF3,1,1,30,1,5,2,5,Non-Utilitarian,Female,White,0,IH,ventilator,NA,4,3.5,behav
708,ASDF3,1,1,30,1,5,2,5,Non-Utilitarian,Female,Black,0,IB,ppe,Utilitarian,5,NA,behav
709,ASDF3,1,1,29,4,2,7,5,Non-Utilitarian,Female,Black,0,IB,medicine,NA,7,6,self-rep
709,ASDF3,1,1,29,4,2,7,5,Non-Utilitarian,Female,Black,0,IB,ppe,NA,7,6,self-rep
709,ASDF3,1,1,29,4,2,7,5,Non-Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,2,NA,self-rep
710,ASDF3,1,1,10,4,2,6,3,Non-Utilitarian,Female,White,0,IH,lockdown,NA,2,1.5,behav
710,ASDF3,1,1,10,4,2,6,3,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,2,5,behav
710,ASDF3,1,1,10,4,2,6,3,Non-Utilitarian,Male,Black,0,IB,ppe,Utilitarian,2,NA,behav
711,ASDF3,1,1,47,5,6,6,5,Utilitarian,Male,Black,0,IH,lockdown,NA,1,6,self-rep
711,ASDF3,1,1,47,5,6,6,5,Utilitarian,Male,White,0,IB,ppe,Utilitarian,4,NA,self-rep
711,ASDF3,1,1,47,5,6,6,5,Utilitarian,Male,White,0,IH,ventilator,NA,4,6,self-rep
712,ASDF3,1,1,49,2,4,7,4,Utilitarian,Male,White,0,IH,lockdown,NA,1,6,self-rep
712,ASDF3,1,1,49,2,4,7,4,Utilitarian,Male,White,0,IB,ppe,Utilitarian,5,NA,self-rep
712,ASDF3,1,1,49,2,4,7,4,Utilitarian,Female,Black,0,IH,ventilator,NA,1,5,self-rep
713,ASDF3,1,1,67,5,4,2,6,Utilitarian,Female,Black,0,IB,ppe,NA,6,6,self-rep
713,ASDF3,1,1,67,5,4,2,6,Utilitarian,Female,Black,0,IB,medicine,NA,6,6,self-rep
713,ASDF3,1,1,67,5,4,2,6,Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,2,NA,self-rep
714,ASDF3,1,1,23,2,4,3,4,Utilitarian,Female,Black,0,IB,ppe,NA,6,6,behav
714,ASDF3,1,1,23,2,4,3,4,Utilitarian,Female,Black,0,IB,medicine,NA,6,5.5,behav
714,ASDF3,1,1,23,2,4,3,4,Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,2,NA,behav
715,ASDF3,1,1,8,5,1,7,1,Non-Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,1,NA,behav
715,ASDF3,1,1,8,5,1,7,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,1,5.5,behav
715,ASDF3,1,1,8,5,1,7,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,6,6,behav
716,ASDF3,1,1,10,3,7,1,4,Utilitarian,Female,White,0,IH,lockdown,Utilitarian,6,NA,self-rep
716,ASDF3,1,1,10,3,7,1,4,Utilitarian,Female,White,0,IB,ppe,NA,1,4,self-rep
716,ASDF3,1,1,10,3,7,1,4,Utilitarian,Female,Black,0,IB,medicine,NA,1,4.5,self-rep
717,ASDF3,1,1,70,4,7,4,2,Non-Utilitarian,Male,Black,0,IB,medicine,NA,5,5.5,behav
717,ASDF3,1,1,70,4,7,4,2,Non-Utilitarian,Male,Black,0,IH,ventilator,Non-Utilitarian,2,NA,behav
717,ASDF3,1,1,70,4,7,4,2,Non-Utilitarian,Male,Black,0,IB,ppe,NA,6,4.5,behav
718,ASDF3,1,1,11,2,8,4,5,Non-Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
718,ASDF3,1,1,11,2,8,4,5,Non-Utilitarian,Male,Black,0,IB,medicine,NA,4,6,self-rep
718,ASDF3,1,1,11,2,8,4,5,Non-Utilitarian,Male,Black,0,IB,ppe,NA,4,6,self-rep
719,ASDF3,1,1,65,5,3,7,5,Utilitarian,Male,Black,0,IB,ppe,NA,7,4,self-rep
719,ASDF3,1,1,65,5,3,7,5,Utilitarian,Male,White,0,IB,medicine,NA,7,4,self-rep
719,ASDF3,1,1,65,5,3,7,5,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
720,ASDF3,1,1,55,4,8,1,4,Non-Utilitarian,Male,White,0,IB,ppe,NA,1,3,behav
720,ASDF3,1,1,55,4,8,1,4,Non-Utilitarian,Male,White,0,IB,medicine,NA,1,3.5,behav
720,ASDF3,1,1,55,4,8,1,4,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,1,NA,behav
721,ASDF3,1,1,13,4,3,3,6,Utilitarian,Female,Black,0,IB,medicine,Utilitarian,7,NA,behav
721,ASDF3,1,1,13,4,3,3,6,Utilitarian,Female,Black,0,IH,ventilator,NA,1,6.5,behav
721,ASDF3,1,1,13,4,3,3,6,Utilitarian,Female,Black,0,IH,lockdown,NA,7,4,behav
722,ASDF3,1,1,81,4,4,5,7,Non-Utilitarian,Female,Black,0,IB,ppe,Utilitarian,6,NA,behav
722,ASDF3,1,1,81,4,4,5,7,Non-Utilitarian,Female,Black,0,IH,tracing,NA,1,1,behav
722,ASDF3,1,1,81,4,4,5,7,Non-Utilitarian,Female,Black,0,IH,ventilator,NA,7,4.5,behav
723,ASDF3,1,1,93,3,10,4,2,Utilitarian,Female,Black,0,IH,tracing,NA,2,4,self-rep
723,ASDF3,1,1,93,3,10,4,2,Utilitarian,Male,Black,0,IH,ventilator,NA,2,3.5,self-rep
723,ASDF3,1,1,93,3,10,4,2,Utilitarian,Female,Black,0,IB,ppe,Utilitarian,4,NA,self-rep
724,ASDF3,1,1,60,2,6,4,4,Non-Utilitarian,Female,Black,0,IB,medicine,Utilitarian,6,NA,behav
724,ASDF3,1,1,60,2,6,4,4,Non-Utilitarian,Female,Black,0,IH,ventilator,NA,1,4,behav
724,ASDF3,1,1,60,2,6,4,4,Non-Utilitarian,Female,White,0,IH,lockdown,NA,3,3.5,behav
725,ASDF3,1,1,31,5,4,5,6,Non-Utilitarian,Female,White,0,IB,medicine,Non-Utilitarian,2,NA,self-rep
725,ASDF3,1,1,31,5,4,5,6,Non-Utilitarian,Female,White,0,IH,tracing,NA,2,1.5,self-rep
725,ASDF3,1,1,31,5,4,5,6,Non-Utilitarian,Female,White,0,IH,ventilator,NA,3,3.5,self-rep
726,ASDF3,1,1,37,4,3,5,3,Non-Utilitarian,Male,Black,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
726,ASDF3,1,1,37,4,3,5,3,Non-Utilitarian,Male,White,0,IB,medicine,NA,7,7,self-rep
726,ASDF3,1,1,37,4,3,5,3,Non-Utilitarian,Male,White,0,IB,ppe,NA,5,7,self-rep
727,ASDF3,1,1,52,3,10,7,4,Non-Utilitarian,Male,White,0,IH,ventilator,NA,1,7,self-rep
727,ASDF3,1,1,52,3,10,7,4,Non-Utilitarian,Male,Black,0,IH,lockdown,NA,1,7,self-rep
727,ASDF3,1,1,52,3,10,7,4,Non-Utilitarian,Female,Black,0,IB,ppe,Utilitarian,3,NA,self-rep
728,ASDF3,1,1,90,1,1,3,4,Non-Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,3,NA,self-rep
728,ASDF3,1,1,90,1,1,3,4,Non-Utilitarian,Female,Black,0,IB,medicine,NA,5,3.5,self-rep
728,ASDF3,1,1,90,1,1,3,4,Non-Utilitarian,Male,White,0,IB,ppe,NA,5,3.5,self-rep
729,ASDF3,1,1,10,3,7,7,1,Non-Utilitarian,Male,Black,0,IH,ventilator,Non-Utilitarian,1,NA,behav
729,ASDF3,1,1,10,3,7,7,1,Non-Utilitarian,Male,Black,0,IB,medicine,NA,2,6,behav
729,ASDF3,1,1,10,3,7,7,1,Non-Utilitarian,Male,Black,0,IB,ppe,NA,2,6,behav
730,ASDF3,1,1,85,1,6,7,5,Utilitarian,Female,White,0,IH,ventilator,NA,3,6,self-rep
730,ASDF3,1,1,85,1,6,7,5,Utilitarian,Female,White,0,IH,lockdown,NA,1,6,self-rep
730,ASDF3,1,1,85,1,6,7,5,Utilitarian,Female,White,0,IB,medicine,Utilitarian,6,NA,self-rep
731,ASDF3,1,1,97,1,3,6,6,Non-Utilitarian,Female,White,0,IB,ppe,Utilitarian,4,NA,self-rep
731,ASDF3,1,1,97,1,3,6,6,Non-Utilitarian,Male,White,0,IH,lockdown,NA,5,3,self-rep
731,ASDF3,1,1,97,1,3,6,6,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,3,3.5,self-rep
732,ASDF3,1,1,99,4,6,1,2,Utilitarian,Male,Black,0,IH,lockdown,NA,1,1,self-rep
732,ASDF3,1,1,99,4,6,1,2,Utilitarian,Male,Black,0,IH,ventilator,NA,1,1.5,self-rep
732,ASDF3,1,1,99,4,6,1,2,Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,3,NA,self-rep
733,ASDF3,1,1,29,5,4,4,6,Utilitarian,Female,Black,0,IB,ppe,NA,7,1,behav
733,ASDF3,1,1,29,5,4,4,6,Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,1,NA,behav
733,ASDF3,1,1,29,5,4,4,6,Utilitarian,Female,Black,0,IB,medicine,NA,7,1,behav
734,ASDF3,1,1,87,2,1,1,7,Non-Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,5,NA,behav
734,ASDF3,1,1,87,2,1,1,7,Non-Utilitarian,Male,White,0,IB,medicine,NA,1,6,behav
734,ASDF3,1,1,87,2,1,1,7,Non-Utilitarian,Male,White,0,IB,ppe,NA,5,6,behav
735,ASDF3,1,1,3,5,8,2,3,Non-Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,1,NA,behav
735,ASDF3,1,1,3,5,8,2,3,Non-Utilitarian,Female,White,0,IB,ppe,NA,3,3,behav
735,ASDF3,1,1,3,5,8,2,3,Non-Utilitarian,Male,White,0,IB,medicine,NA,3,3,behav
736,ASDF3,1,1,22,3,7,6,2,Non-Utilitarian,Male,White,0,IH,ventilator,NA,2,3.5,behav
736,ASDF3,1,1,22,3,7,6,2,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,6,NA,behav
736,ASDF3,1,1,22,3,7,6,2,Non-Utilitarian,Male,Black,0,IH,lockdown,NA,2,3,behav
737,ASDF3,1,1,68,4,1,7,4,Non-Utilitarian,Male,White,0,IH,ventilator,NA,1,3.5,self-rep
737,ASDF3,1,1,68,4,1,7,4,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,7,NA,self-rep
737,ASDF3,1,1,68,4,1,7,4,Non-Utilitarian,Male,White,0,IH,lockdown,NA,4,4,self-rep
738,ASDF3,1,1,30,1,3,3,2,Non-Utilitarian,Male,White,0,IB,ppe,NA,1,5.5,self-rep
738,ASDF3,1,1,30,1,3,3,2,Non-Utilitarian,Female,White,0,IB,medicine,NA,6,5.5,self-rep
738,ASDF3,1,1,30,1,3,3,2,Non-Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
739,ASDF3,1,1,4,5,6,5,2,Non-Utilitarian,Female,White,0,IB,ppe,NA,3,4.5,behav
739,ASDF3,1,1,4,5,6,5,2,Non-Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,3,NA,behav
739,ASDF3,1,1,4,5,6,5,2,Non-Utilitarian,Female,White,0,IB,medicine,NA,3,3,behav
740,ASDF3,1,1,61,1,10,2,1,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,1,NA,behav
740,ASDF3,1,1,61,1,10,2,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,6,6.5,behav
740,ASDF3,1,1,61,1,10,2,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,3,5.5,behav
741,ASDF3,1,1,40,2,3,3,7,Utilitarian,Male,Black,0,IB,ppe,NA,2,4.5,behav
741,ASDF3,1,1,40,2,3,3,7,Utilitarian,Male,Black,0,IB,medicine,NA,3,4,behav
741,ASDF3,1,1,40,2,3,3,7,Utilitarian,Male,Black,0,IH,ventilator,Non-Utilitarian,3,NA,behav
742,ASDF3,1,1,66,1,9,3,3,Non-Utilitarian,Female,Black,0,IB,ppe,NA,6,3,self-rep
742,ASDF3,1,1,66,1,9,3,3,Non-Utilitarian,Female,White,0,IB,medicine,NA,6,3,self-rep
742,ASDF3,1,1,66,1,9,3,3,Non-Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,2,NA,self-rep
743,ASDF3,1,1,77,2,8,2,4,Non-Utilitarian,Female,White,0,IH,ventilator,NA,1,5,behav
743,ASDF3,1,1,77,2,8,2,4,Non-Utilitarian,Male,Black,0,IB,medicine,Utilitarian,5,NA,behav
743,ASDF3,1,1,77,2,8,2,4,Non-Utilitarian,Female,White,0,IH,tracing,NA,5,4,behav
744,ASDF3,1,1,21,2,2,1,3,Non-Utilitarian,Female,White,0,IB,medicine,NA,3,3,self-rep
744,ASDF3,1,1,21,2,2,1,3,Non-Utilitarian,Female,White,0,IB,ppe,NA,4,6,self-rep
744,ASDF3,1,1,21,2,2,1,3,Non-Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,4,NA,self-rep
745,ASDF3,1,1,58,5,7,5,3,Non-Utilitarian,Male,Black,0,IB,medicine,NA,1,2.5,behav
745,ASDF3,1,1,58,5,7,5,3,Non-Utilitarian,Male,Black,0,IH,tracing,Utilitarian,7,NA,behav
745,ASDF3,1,1,58,5,7,5,3,Non-Utilitarian,Male,Black,0,IB,ppe,NA,1,2.5,behav
746,ASDF3,1,1,64,2,2,1,4,Utilitarian,Male,White,0,IB,medicine,NA,7,1.5,behav
746,ASDF3,1,1,64,2,2,1,4,Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,2,NA,behav
746,ASDF3,1,1,64,2,2,1,4,Utilitarian,Male,White,0,IB,ppe,NA,6,2.5,behav
747,ASDF3,1,1,42,5,5,4,2,Utilitarian,Male,White,0,IB,ppe,NA,7,7,behav
747,ASDF3,1,1,42,5,5,4,2,Utilitarian,Male,Black,0,IH,lockdown,Utilitarian,1,NA,behav
747,ASDF3,1,1,42,5,5,4,2,Utilitarian,Male,Black,0,IB,medicine,NA,7,6.5,behav
748,ASDF3,1,1,31,5,1,1,3,Utilitarian,Male,Black,0,IH,lockdown,NA,1,2,behav
748,ASDF3,1,1,31,5,1,1,3,Utilitarian,Male,Black,0,IH,ventilator,NA,1,2.5,behav
748,ASDF3,1,1,31,5,1,1,3,Utilitarian,Male,Black,0,IB,ppe,Non-Utilitarian,2,NA,behav
749,ASDF3,1,1,96,5,2,3,2,Utilitarian,Female,Black,0,IB,medicine,NA,5,5,self-rep
749,ASDF3,1,1,96,5,2,3,2,Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
749,ASDF3,1,1,96,5,2,3,2,Utilitarian,Female,Black,0,IB,ppe,NA,5,5.5,self-rep
750,ASDF3,1,1,62,5,9,6,6,Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,3,NA,behav
750,ASDF3,1,1,62,5,9,6,6,Utilitarian,Male,White,0,IB,medicine,NA,3,6,behav
750,ASDF3,1,1,62,5,9,6,6,Utilitarian,Male,White,0,IB,ppe,NA,3,6,behav
751,ASDF3,1,1,95,1,8,3,3,Utilitarian,Male,White,0,IB,medicine,NA,7,4,self-rep
751,ASDF3,1,1,95,1,8,3,3,Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
751,ASDF3,1,1,95,1,8,3,3,Utilitarian,Male,Black,0,IB,ppe,NA,7,3,self-rep
752,ASDF3,1,1,23,1,4,1,4,Utilitarian,Male,Black,0,IB,medicine,NA,5,5,behav
752,ASDF3,1,1,23,1,4,1,4,Utilitarian,Male,Black,0,IB,ppe,NA,5,5,behav
752,ASDF3,1,1,23,1,4,1,4,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,5,NA,behav
753,ASDF3,1,1,10,2,8,5,3,Utilitarian,Male,Black,0,IH,lockdown,NA,1,6.5,behav
753,ASDF3,1,1,10,2,8,5,3,Utilitarian,Male,Black,0,IB,medicine,Utilitarian,4,NA,behav
753,ASDF3,1,1,10,2,8,5,3,Utilitarian,Male,Black,0,IH,ventilator,NA,2,5,behav
754,ASDF3,1,1,14,2,5,4,5,Non-Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,4,NA,behav
754,ASDF3,1,1,14,2,5,4,5,Non-Utilitarian,Female,White,0,IB,medicine,NA,1,4.5,behav
754,ASDF3,1,1,14,2,5,4,5,Non-Utilitarian,Female,White,0,IB,ppe,NA,1,4.5,behav
755,ASDF3,1,1,31,1,5,4,7,Utilitarian,Female,White,0,IH,lockdown,NA,3,3.5,behav
755,ASDF3,1,1,31,1,5,4,7,Utilitarian,Female,Black,0,IB,ppe,Utilitarian,4,NA,behav
755,ASDF3,1,1,31,1,5,4,7,Utilitarian,Female,Black,0,IH,ventilator,NA,2,3,behav
756,ASDF3,1,1,79,4,3,5,6,Utilitarian,Female,Black,0,IB,ppe,NA,7,5.5,self-rep
756,ASDF3,1,1,79,4,3,5,6,Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
756,ASDF3,1,1,79,4,3,5,6,Utilitarian,Male,White,0,IB,medicine,NA,7,5.5,self-rep
757,ASDF3,1,1,65,2,8,7,5,Utilitarian,Male,Black,0,IH,tracing,NA,2,3,self-rep
757,ASDF3,1,1,65,2,8,7,5,Utilitarian,Male,Black,0,IH,ventilator,NA,2,2.5,self-rep
757,ASDF3,1,1,65,2,8,7,5,Utilitarian,Male,Black,0,IB,medicine,Non-Utilitarian,2,NA,self-rep
758,ASDF3,1,1,81,4,7,7,4,Utilitarian,Male,White,0,IH,ventilator,NA,1,1,self-rep
758,ASDF3,1,1,81,4,7,7,4,Utilitarian,Female,White,0,IB,medicine,Utilitarian,7,NA,self-rep
758,ASDF3,1,1,81,4,7,7,4,Utilitarian,Female,White,0,IH,lockdown,NA,2,1,self-rep
759,ASDF3,1,1,10,3,10,3,4,Non-Utilitarian,Female,White,0,IH,ventilator,NA,5,4.5,self-rep
