StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,1980_before,1975_before,1970_before,1965_before,1960_before,1955_before,1950_before,1945_before,1940_before,1935_before,1960_before2,1955_before2,1950_before2,1945_before2,1940_before2,1935_before2,1930_before2,1925_before2,1920_before2,1915_before2,check_60,check_65,check_70,check_75,check_80,check_85,check_90,check_95,check_100,check_105,explain_more_60,explain_more_65,explain_more_70,explain_more_75,explain_more_80,explain_more_85,explain_more_90,explain_more_95,explain_more_100,explain_more_105,explain_less_60,explain_less_65,explain_less_70,explain_less_75,explain_less_80,explain_less_85,explain_less_90,explain_less_95,explain_less_100,explain_less_105,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
3/5/21 14:32,3/5/21 14:32,IP Address,100,9,TRUE,3/5/21 14:32,R_pz3liqOXPYzPRlL,,,,,36.85310364,-76.2193985,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:32,3/5/21 14:32,IP Address,100,7,TRUE,3/5/21 14:32,R_27rLkqarbMa6ruB,,,,,35.21350098,-80.82180023,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:33,3/5/21 14:33,IP Address,100,6,TRUE,3/5/21 14:33,R_25ziLPGzKt4xwIw,,,,,39.54449463,-104.9225998,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:21,3/5/21 14:33,IP Address,100,743,TRUE,3/5/21 14:33,R_ZjXLb8WyHQE6kr7,,,,,38.08580017,-85.65100098,anonymous,EN,65-69,Bell bottoms,2,5,1,3,4,A wedding invitation,1,4,3,5,2,An elevator,3,4,2,5,1,I consent to take part in this study,5,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,"Society is on a downward spiral morally, and really has been for the past 60 years, faster than before.  Things happen routinely toay that were virtually unheard of a century ago.",67,Female,Black or African-American,"$15,000 - $35,000",Other,apple,Some college,2,Somewhat liberal,1977,"none, thanks."
3/5/21 14:34,3/5/21 14:34,IP Address,100,3,TRUE,3/5/21 14:34,R_1BYld6eXBz18FJ5,,,,,39.7743988,-105.0971985,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:34,3/5/21 14:34,IP Address,100,5,TRUE,3/5/21 14:34,R_3dJJBfN2MMJFOaR,,,,,41.83070374,-71.39820099,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:31,3/5/21 14:34,IP Address,100,182,TRUE,3/5/21 14:34,R_1FG5UuZDorRcrBZ,,,,,26.01620483,-80.19550323,anonymous,EN,55-59,Bell bottoms,1,3,2,5,4,A wedding invitation,4,5,1,3,2,An elevator,3,4,1,5,2,I consent to take part in this study,3,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,,,,55,Male,White,"$35,000 - $55,000",Other,apple,Four-year college degree,2,Somewhat conservative,1989,nope
3/5/21 14:34,3/5/21 14:34,IP Address,100,4,TRUE,3/5/21 14:34,R_vBLnqoLYtT3oIsF,,,,,33.01759338,-96.99259949,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:33,3/5/21 14:36,IP Address,100,182,TRUE,3/5/21 14:36,R_PFXKQlY7E7hM6d3,,,,,27.98750305,-82.45829773,anonymous,EN,55-59,Bell bottoms,5,2,1,4,3,A wedding invitation,4,1,5,2,3,An elevator,4,1,3,5,2,I consent to take part in this study,4,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,Stress!,,,59,Female,White,"$55,000 - $75,000",Other,apple,Some graduate school,0,Somewhat conservative,,
3/5/21 14:36,3/5/21 14:36,IP Address,100,5,TRUE,3/5/21 14:36,R_3iJv8y2arSh0AxW,,,,,36.24679565,-115.2182007,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:37,3/5/21 14:37,IP Address,100,3,TRUE,3/5/21 14:37,R_3G9S43jwgkfZCNZ,,,,,42.27200317,-84.95829773,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:37,3/5/21 14:37,IP Address,100,16,TRUE,3/5/21 14:37,R_2w4vAioYq41NRhk,,,,,31.77749634,-106.490303,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:33,3/5/21 14:37,IP Address,100,216,TRUE,3/5/21 14:37,R_sHHs1WhdnMpg7ND,,,,,41.49510193,-81.66790009,anonymous,EN,18-24,Bell bottoms,5,1,4,2,3,A wedding invitation,1,4,3,5,2,An elevator,5,4,1,2,3,I consent to take part in this study,2,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,,,,,,,,,,,Today with the 24 hour constant news being available often of upsetting information people are more informed but what the world is really like is skewed because of the stories told on the news.,,,,,,,,,,21,Female,White,"$35,000 - $55,000",Other,apple,Some college,0,Somewhat conservative,,
3/5/21 14:37,3/5/21 14:37,IP Address,100,7,TRUE,3/5/21 14:37,R_SPEu25Xs6dC6RDr,,,,,40.56970215,-74.11840057,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:38,3/5/21 14:38,IP Address,100,4,TRUE,3/5/21 14:38,R_1IttzY4PJ3vbUzr,,,,,41.44949341,-87.47689819,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:36,3/5/21 14:39,IP Address,100,179,TRUE,3/5/21 14:39,R_86r0fcRarO55hmN,,,,,47.73449707,-117.4469986,anonymous,EN,45-49,Bell bottoms,4,2,1,5,3,A wedding invitation,5,3,1,2,4,An elevator,1,3,5,4,2,I consent to take part in this study,5,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,,,,,,45,Male,White,"$75,000 - $95,000",Other,apple,Four-year college degree,1,Somewhat conservative,2010,
3/5/21 14:39,3/5/21 14:39,IP Address,100,4,TRUE,3/5/21 14:39,R_2QlBGb0HELlMjFl,,,,,38.86160278,-77.26629639,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:37,3/5/21 14:42,IP Address,100,268,TRUE,3/5/21 14:42,R_tGkG8dfErfFR4aJ,,,,,28.47970581,-82.51260376,anonymous,EN,60-64,Bell bottoms,1,5,3,4,2,A wedding invitation,4,2,1,3,5,An elevator,3,5,1,4,2,I consent to take part in this study,5,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,"They have no respect for other people, a lot of people only think of themselves.",,61,Female,White,"$15,000 - $35,000",Other,apple,Associate's degree,1,Somewhat conservative,1981,
3/5/21 14:42,3/5/21 14:42,IP Address,100,5,TRUE,3/5/21 14:42,R_1mIvn5rjmguHeZF,,,,,36.19850159,-81.13529968,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:43,3/5/21 14:43,IP Address,100,4,TRUE,3/5/21 14:43,R_3fN0p1Y8YglKU1R,,,,,42.58259583,-71.09490204,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:36,3/5/21 14:43,IP Address,100,455,TRUE,3/5/21 14:43,R_1QaoaQV5tBm7gyZ,,,,,43.17720032,-85.24729919,anonymous,EN,60-64,Bell bottoms,5,2,1,4,3,A wedding invitation,3,5,2,1,4,An elevator,1,5,2,4,3,I consent to take part in this study,4,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,"I think life today is much more difficult than it was 100 years ago, which causes people to feel more stress, which cause them to be less kind and honest.",,64,Male,White,"$55,000 - $75,000",Other,apple,High school diploma,2,Neither liberal nor conservative,1976,Thanks
3/5/21 14:38,3/5/21 14:44,IP Address,100,356,TRUE,3/5/21 14:44,R_rqZzEhkp6jnA0Lv,,,,,42.76319885,-88.19740295,anonymous,EN,65-69,Bell bottoms,3,4,5,1,2,A wedding invitation,3,1,2,5,4,An elevator,3,1,5,4,2,I consent to take part in this study,4,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,"105 years ago was 1916 - in the middle of World War I. I imagine people were quite desperate at that time, thus less able to be generous and overly kind. The very fact that 1/3 of the world was actively fighting and killing members of another 1/3 of the world shows people were less kind.",,,,,,,,,,,65,Female,White,"$55,000 - $75,000",Other,apple,Graduate school,0,Somewhat liberal,,
3/5/21 14:42,3/5/21 14:45,IP Address,100,144,TRUE,3/5/21 14:45,R_vAlydPiQj8R0UHn,,,,,33.55940247,-112.0902023,anonymous,EN,50-54,Bell bottoms,2,5,1,3,4,A wedding invitation,5,1,3,4,2,An elevator,4,3,5,2,1,I consent to take part in this study,7,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,,,,,52,Female,White,"$15,000 - $35,000",Other,apple,High school diploma,1,Somewhat liberal,2004,
3/5/21 14:44,3/5/21 14:45,IP Address,100,4,TRUE,3/5/21 14:45,R_3e51CA3fUwk23Ix,,,,,45.66520691,-122.5214996,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:43,3/5/21 14:46,IP Address,100,165,TRUE,3/5/21 14:46,R_1GZxKwdt6J7XAfG,,,,,39.84869385,-86.37819672,anonymous,EN,45-49,Bell bottoms,2,3,4,1,5,A wedding invitation,3,2,5,4,1,An elevator,3,4,2,1,5,I consent to take part in this study,6,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,,,,,,49,Female,White,"$35,000 - $55,000",Other,apple,Some college,3,Somewhat conservative,1996,No
3/5/21 14:46,3/5/21 14:46,IP Address,100,5,TRUE,3/5/21 14:46,R_1F4J62SxD9jLjy4,,,,,37.30310059,-78.40899658,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:46,3/5/21 14:46,IP Address,100,6,TRUE,3/5/21 14:46,R_3kLMyxWklpmU2iM,,,,,32.77940369,-117.1365967,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:46,3/5/21 14:47,IP Address,100,52,TRUE,3/5/21 14:47,R_OP5QDgEH7MmEJ9L,,,,,37.55369568,-77.46019745,anonymous,EN,18-24,Bell bottoms,1,4,2,5,3,A wedding invitation,1,5,3,4,2,An elevator,4,2,1,3,5,I consent to take part in this study,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Female,More than 1 of the above,"$15,000 - $35,000",Introverted,,Some graduate school,0,Somewhat liberal,,
3/5/21 14:48,3/5/21 14:48,IP Address,100,8,TRUE,3/5/21 14:48,R_qRhaHg2puSLiMRX,,,,,38.22709656,-81.12539673,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:49,3/5/21 14:49,IP Address,100,5,TRUE,3/5/21 14:49,R_26bgA04w7dOs9qN,,,,,33.52780151,-112.2105026,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:49,3/5/21 14:49,IP Address,100,7,TRUE,3/5/21 14:49,R_33gckNh3tdx7o7o,,,,,61.14979553,-149.8256989,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:49,3/5/21 14:49,IP Address,100,8,TRUE,3/5/21 14:49,R_2pJLGrtIixRbVwL,,,,,47.39570618,-122.3036041,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:44,3/5/21 14:50,IP Address,100,355,TRUE,3/5/21 14:50,R_1IK2P2XCiTIBRkl,,,,,30.85769653,-90.1155014,anonymous,EN,55-59,Bell bottoms,5,2,3,1,4,A wedding invitation,5,4,3,1,2,An elevator,3,5,4,2,1,I consent to take part in this study,5,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,"I think industrailization and people moving to cities changed how kind etc people are today. When people lived very near extended family they were better influened by people who had thier best intentions at heart. Family looks out for one aother and will teach each other kindness, honesty and good values (normally). I think when children had a parent at home they were taught better morals and values simply because a parent was available most of the time to do so. As people get scattered out away from family less likely to go to church and often put into more of a dog eat dog environment they become a little desensitized, in my opinion.",,,59,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,2,Somewhat conservative,1980,
3/5/21 14:50,3/5/21 14:50,IP Address,100,28,TRUE,3/5/21 14:50,R_3nHQYVRNgZknbNZ,,,,,35.96980286,-86.50610352,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:51,3/5/21 14:51,IP Address,100,4,TRUE,3/5/21 14:51,R_XQVpKYxB4OfA79n,,,,,37.3526001,-121.9541016,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:51,3/5/21 14:51,IP Address,100,6,TRUE,3/5/21 14:51,R_3k2qLpXubt8Nl8l,,,,,22.08990479,-159.3482056,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:53,3/5/21 14:53,IP Address,100,3,TRUE,3/5/21 14:53,R_2upRaEqhPTYvAaf,,,,,34.27589417,-86.20449829,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:47,3/5/21 14:53,IP Address,100,345,TRUE,3/5/21 14:53,R_1IcMZIWH64afaP1,,,,,29.91490173,-81.36720276,anonymous,EN,60-64,Bell bottoms,2,4,1,3,5,A wedding invitation,2,5,1,4,3,An elevator,2,5,1,3,4,I consent to take part in this study,4,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,The leftist liberal socialist violent democrats have caused it.,,61,Male,White,"$95,000 - $150,000",Other,,Some graduate school,0,Very conservative,,None
3/5/21 14:49,3/5/21 14:53,IP Address,100,276,TRUE,3/5/21 14:53,R_UrrygLll1nfUIYF,,,,,34.11099243,-84.30249786,anonymous,EN,55-59,Bell bottoms,5,2,1,3,4,A wedding invitation,4,1,3,5,2,An elevator,1,2,5,4,3,I consent to take part in this study,5,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,Today people want things fast due to technology. They are less patient today because they are used to instant information and they predominantly communicate with people via their phone and not face to face. Ninety five years ago people had to work with others to get things accomplished and had to communicate face to face.,,,56,Female,White,"$75,000 - $95,000",Other,apple,Four-year college degree,1,Somewhat conservative,2000,
3/5/21 14:53,3/5/21 14:53,IP Address,100,5,TRUE,3/5/21 14:53,R_3EYA57JfSzgJDK9,,,,,29.873703,-97.93609619,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:54,3/5/21 14:54,IP Address,100,3,TRUE,3/5/21 14:54,R_3JF8LmSbfDejH4N,,,,,41.70100403,-71.51940155,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:55,3/5/21 14:55,IP Address,100,3,TRUE,3/5/21 14:55,R_Rh5AdiUAxFfvX1L,,,,,29.58399963,-95.03959656,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:51,3/5/21 14:56,IP Address,100,302,TRUE,3/5/21 14:56,R_4PLKdJDUQsmktEd,,,,,35.73129272,-81.21649933,anonymous,EN,45-49,Bell bottoms,2,5,1,4,3,A wedding invitation,5,4,2,1,3,An elevator,2,1,4,5,3,I consent to take part in this study,4,,,,,5,,,,,,,,,,4,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,"The increase in bills, corruption and stress!",,,,,47,Female,Black or African-American,"$150,000 - $200,000",Other,apple,Graduate school,4+,Somewhat liberal,2003,no
3/5/21 14:57,3/5/21 14:58,IP Address,100,6,TRUE,3/5/21 14:58,R_3LeN5T5oxFk87xT,,,,,41.8710022,-87.62889862,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:58,3/5/21 14:58,IP Address,100,4,TRUE,3/5/21 14:58,R_1PYTcYxE3TmKq4j,,,,,32.74040222,-117.135498,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:36,3/5/21 14:58,IP Address,100,1355,TRUE,3/5/21 14:58,R_1FEcrNcOzprdZfo,,,,,40.33389282,-75.66040039,anonymous,EN,65-69,Bell bottoms,1,3,4,2,5,A wedding invitation,2,5,4,1,3,An elevator,1,3,4,5,2,I consent to take part in this study,5,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,The world became more evil.  A lot of it is due to the way people were raised and grew up with out morals and manners etc.  These people turned into stepping on others and not being nice to get what they wanted.,66,Female,Black or African-American,"$75,000 - $95,000",Introverted,,Some college,2,Somewhat liberal,1975,
3/5/21 14:58,3/5/21 14:58,IP Address,100,9,TRUE,3/5/21 14:58,R_25MC8Dm5Z7ThbBn,,,,,42.11120605,-88.04389954,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:54,3/5/21 14:59,IP Address,100,287,TRUE,3/5/21 14:59,R_vB459jYYzYQJqgh,,,,,42.0440979,-91.6006012,anonymous,EN,55-59,Bell bottoms,4,3,1,5,2,A wedding invitation,1,5,2,4,3,An elevator,2,5,4,1,3,I consent to take part in this study,4,,,,,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,"People before had biblical morals and values. They also worked very hard so they had less time to be self-centered. Now in our society, the more obnoxious they are the more fame and money they have.",,,56,Female,White,"$15,000 - $35,000",Other,apple,High school diploma,0,Somewhat liberal,,Thank you and stay safe!
3/5/21 14:58,3/5/21 14:59,IP Address,100,86,TRUE,3/5/21 14:59,R_3QRFEwcALUCpgo5,,,,,41.91140747,-72.46260071,anonymous,EN,18-24,Bell bottoms,2,5,3,1,4,A wedding invitation,3,1,4,2,5,An elevator,5,3,4,2,1,I consent to take part in this study,4,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Male,White,"$55,000 - $75,000",Other,apple,Some college,0,Somewhat liberal,,
3/5/21 14:56,3/5/21 15:00,IP Address,100,252,TRUE,3/5/21 15:00,R_2XcbCP0F0aEZTX3,,,,,38.90930176,-90.16000366,anonymous,EN,45-49,Bell bottoms,3,2,5,4,1,A wedding invitation,3,2,5,1,4,An elevator,3,5,2,1,4,I consent to take part in this study,6,,,,,6,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,"People were more racist, sexist, heterosexist, ableist... more prejudicial 85 years ago.",,,,,,,,,,,,,,,46,Male,Other,"$150,000 - $200,000",Other,apple,Graduate school,2,Somewhat liberal,2002,"Nice survey, not a p.i.t.a."
3/5/21 15:00,3/5/21 15:00,IP Address,100,26,TRUE,3/5/21 15:00,R_2y9tkPO1xOkHH7a,,,,,36.32650757,-115.339798,anonymous,EN,65-69,Slippers,3,1,5,4,2,A wedding invitation,5,4,1,2,3,An elevator,4,1,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:01,3/5/21 15:01,IP Address,100,4,TRUE,3/5/21 15:01,R_3kpLTyODWlKpP9b,,,,,29.9980011,-90.21330261,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 14:57,3/5/21 15:01,IP Address,100,244,TRUE,3/5/21 15:01,R_9LUHTfKkoUIPRD3,,,,,34.03889465,-84.38259888,anonymous,EN,55-59,Bell bottoms,3,1,2,4,5,A wedding invitation,3,4,5,2,1,An elevator,3,4,1,2,5,I consent to take part in this study,3,,,,,,,5,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,I think as a society we are more jaded now than before. I think that the things we have been through in the last twenty years have changed our perspective about how things are going to get better in the future and that we can work together and make positive changes.,,,56,Female,White,"$95,000 - $150,000",Other,apple,Some college,3,Neither liberal nor conservative,1989,
3/5/21 15:01,3/5/21 15:01,IP Address,100,4,TRUE,3/5/21 15:01,R_qU6Du739UYWPnRT,,,,,36.09609985,-94.17079926,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
