,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID,inclusion,reason,trend,trend_cat,strict,year,rating,participant
626.201,6/11/20 14:37,6/11/20 14:52,IP Address,100,914,TRUE,6/11/20 14:52,R_3qCgcDDwU7mbZdy,NA,NA,NA,NA,40.70530701,-74.08660126,anonymous,EN,I consent to take part in this study,5de86cf9cdff8e7edaf31148,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The current generations are more self absorbed and mean. ,37,Female,Black or African-American,Other,sky,Some college,Somewhat liberal,Strongly Democrat,3,2001,Thank you for allowing me to participate in your study.,5de86cf9cdff8e7edaf31148,NA,NA,-2,less,NA,2010,3,626
627.201,6/11/20 14:52,6/11/20 14:54,IP Address,100,125,TRUE,6/11/20 14:54,R_3lY0hABBR27n0kz,NA,NA,NA,NA,38.70480347,-90.46170044,anonymous,EN,I consent to take part in this study,5a59305aeedc320001427f5f,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Male,White,Other,Sky,Four-year college degree,Very liberal,Strongly Democrat,0,NA,,5a59305aeedc320001427f5f,NA,NA,0,equal,NA,2010,6,627
628.201,6/11/20 14:53,6/11/20 14:55,IP Address,100,132,TRUE,6/11/20 14:55,R_1NqWL8NlGwBXRDa,NA,NA,NA,NA,39.03390503,-77.08300018,anonymous,EN,I consent to take part in this study,5dd2c24718beb62c404d5099,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,69,Male,White,Other,Sky,Four-year college degree,Somewhat liberal,Lean Democrat,1,1974,No,5dd2c24718beb62c404d5099,NA,NA,0,equal,NA,2010,3,628
629.201,6/11/20 14:48,6/11/20 14:57,IP Address,100,531,TRUE,6/11/20 14:57,R_1irlqSaarUC09kD,NA,NA,NA,NA,32.57829285,-117.1147995,anonymous,EN,I consent to take part in this study,5c313f27867f660001b0601c,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think people today especially the younger people have not been taught what this nation went through to educate people about prejudice and racism and violence. Ignorance is damaging and it feels like we need to restart. People are used to racism and violence and seems normal now. That’s not how I learned or grew up. The boomers are more accepting and able to change. In my opinion.,63,Female,White,Other,Sky,Four-year college degree,Very liberal,Strongly Democrat,1,2007,,5c313f27867f660001b0601c,NA,NA,-4,less,NA,2010,5,629
630.201,6/11/20 14:54,6/11/20 14:57,IP Address,100,177,TRUE,6/11/20 14:57,R_2PndFKrtZGSHyRb,NA,NA,NA,NA,40.78089905,-73.95020294,anonymous,EN,I consent to take part in this study,5c5c8a688089970001788f30,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Developments in technology and the ability to hide behind social media,70,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,1,1990,,5c5c8a688089970001788f30,NA,NA,-2,less,NA,2010,5,630
631.201,6/11/20 14:55,6/11/20 14:57,IP Address,100,117,TRUE,6/11/20 14:57,R_z0wcyTyEHodbND3,NA,NA,NA,NA,33.71730042,-84.478302,anonymous,EN,I consent to take part in this study,5e0e2682192ef05760d06150,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,64,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,1,1974,,5e0e2682192ef05760d06150,NA,NA,0,equal,NA,2010,6,631
632.201,6/11/20 14:55,6/11/20 14:57,IP Address,100,175,TRUE,6/11/20 14:57,R_1LvSdMteK0HAmBv,NA,NA,NA,NA,41.70419312,-71.45580292,anonymous,EN,I consent to take part in this study,5e991aaac7bc1615ea5b3eb8,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Greed!  In my opinion people are too concerned with wealth and making money. They take advantage of lower wage workers to make their business's successful.  ,61,Female,White,Other,sky,Some college,Somewhat liberal,Strongly Democrat,1,1991,,5e991aaac7bc1615ea5b3eb8,NA,NA,-2,less,NA,2010,5,632
633.201,6/11/20 14:55,6/11/20 14:59,IP Address,100,219,TRUE,6/11/20 14:59,R_2S8DGsDUcfgchus,NA,NA,NA,NA,33.40530396,-111.722702,anonymous,EN,I consent to take part in this study,5ded9996838b4f45b83bb3f9,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Female,White,Other,sky,Some college,Very conservative,Strongly Republican,1,1974,,5ded9996838b4f45b83bb3f9,NA,NA,0,equal,NA,2010,6,633
634.201,6/11/20 14:56,6/11/20 14:59,IP Address,100,168,TRUE,6/11/20 14:59,R_BJ3FSduyV5nhM4N,NA,NA,NA,NA,33.64160156,-117.6898041,anonymous,EN,I consent to take part in this study,5e55a94b80c350596a0be3ea,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,73,Female,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,1,1984,,5e55a94b80c350596a0be3ea,NA,NA,0,equal,NA,2010,4,634
635.201,6/11/20 14:57,6/11/20 14:59,IP Address,100,109,TRUE,6/11/20 14:59,R_1OBIjNVCEckuEA3,NA,NA,NA,NA,33.88200378,-80.40399933,anonymous,EN,I consent to take part in this study,5de7ca192294f172c699b7dc,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,55,Female,Black or African-American,Other,sky,Some college,Somewhat liberal,Lean Democrat,2,1987,,5de7ca192294f172c699b7dc,NA,NA,0,equal,NA,2010,5,635
636.201,6/11/20 14:55,6/11/20 14:59,IP Address,100,243,TRUE,6/11/20 14:59,R_O1mptZOyqNVgqDD,NA,NA,NA,NA,40.79240417,-74.00959778,anonymous,EN,I consent to take part in this study,5e3c80d18af2be072bbd60cc,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,60,Female,More than 1 of the above,Other,sky,Some graduate school,Very liberal,Strongly Democrat,2,1988,no,5e3c80d18af2be072bbd60cc,NA,NA,0,equal,NA,2010,6,636
637.201,6/11/20 14:58,6/11/20 14:59,IP Address,100,87,TRUE,6/11/20 14:59,R_e9UQsSJClt6bxWV,NA,NA,NA,NA,39.71839905,-82.6072998,anonymous,EN,I consent to take part in this study,56797198c3041a0012b64b5e,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,0,NA,no,56797198c3041a0012b64b5e,NA,NA,0,equal,NA,2010,5,637
638.201,6/11/20 14:58,6/11/20 15:00,IP Address,100,100,TRUE,6/11/20 15:00,R_20My2fplPo43us7,NA,NA,NA,NA,40.54289246,-79.39779663,anonymous,EN,I consent to take part in this study,5b33a01fa8327d0001003821,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,1,1973,none,5b33a01fa8327d0001003821,NA,NA,0,equal,NA,2010,6,638
639.201,6/11/20 14:59,6/11/20 15:01,IP Address,100,113,TRUE,6/11/20 15:01,R_UhGTkkKZ3NxOnPr,NA,NA,NA,NA,47.32359314,-122.3186951,anonymous,EN,I consent to take part in this study,5736b0a312d1d8000e35389d,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,63,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,2,1988,,5736b0a312d1d8000e35389d,NA,NA,0,equal,NA,2010,5,639
640.201,6/11/20 14:59,6/11/20 15:01,IP Address,100,142,TRUE,6/11/20 15:01,R_3kAoZBl79BwMZGF,NA,NA,NA,NA,37.67550659,-121.0068054,anonymous,EN,I consent to take part in this study,5e2cb9b8e97bec2e4cd80874,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Too much division between races, genders, age groups.  Too much social media.",78,Female,White,Other,sky,Some college,Neither liberal nor conservative,Independent,0,NA,,5e2cb9b8e97bec2e4cd80874,NA,NA,-1,less,NA,2010,5,640
641.201,6/11/20 15:00,6/11/20 15:02,IP Address,100,95,TRUE,6/11/20 15:02,R_2CiSOO5jEL66C6t,NA,NA,NA,NA,40.00190735,-75.25299835,anonymous,EN,I consent to take part in this study,5dd1f5dc80628723e3d506c5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Female,White,Other,sky,Some graduate school,Somewhat liberal,Strongly Democrat,1,2000,,5dd1f5dc80628723e3d506c5,NA,NA,0,equal,NA,2010,4,641
642.201,6/11/20 14:59,6/11/20 15:03,IP Address,100,210,TRUE,6/11/20 15:03,R_28D30iUJNM4adaR,NA,NA,NA,NA,43.63389587,-116.2942047,anonymous,EN,I consent to take part in this study,5ea3442e0db9862b6f42935d,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,63,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,3,1976,,5ea3442e0db9862b6f42935d,NA,NA,0,equal,NA,2010,4,642
643.201,6/11/20 15:00,6/11/20 15:05,IP Address,100,281,TRUE,6/11/20 15:05,R_1jk4xrj8ikT3CaO,NA,NA,NA,NA,32.78160095,-97.08280182,anonymous,EN,I consent to take part in this study,5e7aa7ba687427090b8c8d07,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Honestly missed understood question. They are about same . Social media just displays behavior on a regular and larger scale. So appearance of good/bad behaviors are on display more frequently.,,54,Female,Black or African-American,Other,sky,Associate's degree,Somewhat conservative,Independent,4+,1994,none ,5e7aa7ba687427090b8c8d07,NA,NA,1,more,NA,2010,6,643
644.201,6/11/20 14:54,6/11/20 15:05,IP Address,100,650,TRUE,6/11/20 15:05,R_U9fd0g4n7oLVFux,NA,NA,NA,NA,40.18730164,-82.98989868,anonymous,EN,I consent to take part in this study,5ae2641f5cd05500015ece71,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think there was more intolerance and ignorance in the world 20 years ago.  We are doing better with gay rights and respecting minorities or were doing better for a while.  However, there are still places in our country where one could be killed for being a minority or gay person.",,62,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,1,2004,,5ae2641f5cd05500015ece71,NA,NA,1,more,NA,2010,3,644
645.201,6/11/20 15:03,6/11/20 15:05,IP Address,100,130,TRUE,6/11/20 15:05,R_129FLeOEkqfCZXH,NA,NA,NA,NA,35.71780396,-78.84279633,anonymous,EN,I consent to take part in this study,5ecbe5e254cc883c02f52be8,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Political correctness.  Nobody is allowed to have their own opinion.  So, if you don't agree, they become hostile.",61,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,1980,None,5ecbe5e254cc883c02f52be8,NA,NA,-1,less,NA,2010,6,645
646.201,6/11/20 15:05,6/11/20 15:07,IP Address,100,115,TRUE,6/11/20 15:07,R_3g7s8s8Aa9FN1XX,NA,NA,NA,NA,40.91630554,-73.78980255,anonymous,EN,I consent to take part in this study,5e84f020507cd30b367b2624,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Male,White,Other,sky,Graduate school,Somewhat liberal,Independent,3,1986,,5e84f020507cd30b367b2624,NA,NA,0,equal,NA,2010,4,646
647.201,6/11/20 15:10,6/11/20 15:12,IP Address,100,124,TRUE,6/11/20 15:12,R_3ezdyqIQk0pEV53,NA,NA,NA,NA,42.27090454,-83.72679901,anonymous,EN,I consent to take part in this study,5cbc97cd214b1a0001ccfa53,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Female,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,2,1972,none,5cbc97cd214b1a0001ccfa53,NA,NA,0,equal,NA,2010,4,647
648.201,6/11/20 15:11,6/11/20 15:13,IP Address,100,138,TRUE,6/11/20 15:13,R_2RPoPAKJ2mbVoUY,NA,NA,NA,NA,34.94410706,-89.85440063,anonymous,EN,I consent to take part in this study,5d63275f9b22da000117b107,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,0,NA,,5d63275f9b22da000117b107,NA,NA,0,equal,NA,2010,4,648
649.201,6/11/20 15:07,6/11/20 15:14,IP Address,100,447,TRUE,6/11/20 15:14,R_2bQnkbbEdWzxsth,NA,NA,NA,NA,40.81219482,-81.42079926,anonymous,EN,I consent to take part in this study,5c46b35f904c420001274333,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I don't Know ,60,Male,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,NA,No comments ,5c46b35f904c420001274333,NA,NA,-1,less,NA,2010,4,649
650.201,6/11/20 15:12,6/11/20 15:14,IP Address,100,161,TRUE,6/11/20 15:14,R_3MmrRN0xcMPJ4ik,NA,NA,NA,NA,35.23379517,-97.40950012,anonymous,EN,I consent to take part in this study,5bc5552a23ecbb00012d6cb5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Breakdopwn of family values,64,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Strongly Republican,0,NA,,5bc5552a23ecbb00012d6cb5,NA,NA,-1,less,NA,2010,5,650
651.201,6/11/20 15:11,6/11/20 15:15,IP Address,100,257,TRUE,6/11/20 15:15,R_3GxjlrIELe8GvQw,NA,NA,NA,NA,41.71240234,-87.74780273,anonymous,EN,I consent to take part in this study,5de85ee6e4f42a7e18a6edf4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Twenty years ago people were more apt to deal with each other face-to-face. People got to know each other and were less likely to be rude or dishonest. Today with social media it's too easy for people to bully others and be rude. It's easier when you're not looking the other person in the eye.,69,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,NA,good study...thanks,5de85ee6e4f42a7e18a6edf4,NA,NA,-1,less,NA,2010,5,651
652.201,6/11/20 15:12,6/11/20 15:16,IP Address,100,248,TRUE,6/11/20 15:16,R_3L0kWxZZQUgB0rE,NA,NA,NA,NA,42.61599731,-83.92500305,anonymous,EN,I consent to take part in this study,5ddc44d65a40f2bb49218200,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The culture has changed so much that ideals and norms that were once considered good are now outdated.  Society's views about marriage, family, and Christian values have greatly changed to the point that there don't seem to be any rules anymore.  Anything and everything goes today and it's not good, in my opinion.",63,Female,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,2,1982,"No, but interesting survey, thank you.",5ddc44d65a40f2bb49218200,NA,NA,-2,less,NA,2010,4,652
653.201,6/11/20 15:18,6/11/20 15:20,IP Address,100,94,TRUE,6/11/20 15:20,R_3HTuwbo3ckbVSwT,NA,NA,NA,NA,39.27330017,-94.56939697,anonymous,EN,I consent to take part in this study,5ed2f6cb0777090009f71d01,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,47,Female,American Indian or Alaska Native,Other,sky,Some college,Somewhat liberal,Lean Republican,2,1998,,5ed2f6cb0777090009f71d01,NA,NA,0,equal,NA,2010,5,653
654.201,6/11/20 15:18,6/11/20 15:20,IP Address,100,119,TRUE,6/11/20 15:20,R_Z1z2cvj3SFKlloR,NA,NA,NA,NA,42.50900269,-71.1984024,anonymous,EN,I consent to take part in this study,55cfefc334e9060012e573c0,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Male,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,4+,1993,no,55cfefc334e9060012e573c0,NA,NA,0,equal,NA,2010,6,654
655.201,6/11/20 15:21,6/11/20 15:23,IP Address,100,98,TRUE,6/11/20 15:23,R_2QWFMqb9TOI2lVn,NA,NA,NA,NA,28.38879395,-80.73010254,anonymous,EN,I consent to take part in this study,5be42f3b98f5f40001a994f4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,62,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,2,1990,,5be42f3b98f5f40001a994f4,NA,NA,0,equal,NA,2010,5,655
656.201,6/11/20 15:23,6/11/20 15:24,IP Address,100,68,TRUE,6/11/20 15:24,R_2aEU5bFZGnO50kO,NA,NA,NA,NA,42.68299866,-83.38800049,anonymous,EN,I consent to take part in this study,5c6f21ecf957540001a5196b,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,59,Male,White,Other,sky,Some college,Very liberal,Strongly Democrat,0,NA,,5c6f21ecf957540001a5196b,NA,NA,0,equal,NA,2010,4,656
