"subId","covid_concern","covid_cases_personal","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","gender","age","race","education","income","pol_ideology","religiosity","number_covid_studies","similarity_covid_studies","redcross_reliable","check_embezzle_clear","argument","gender_recode","race_recode","exclude_behav","avg_OUS_IB","avg_OUS_IH","dimension","dilemma","behav","moral","support","trustOther","trustworthy","avg_trust"
274,"5","No",1,1,1,7,1,4,1,7,1,"Male","41","White","5","9","6","6","1-5","Not at all similar","5","Yes","Utilitarian","Male","White",0,1,2.5,"IB","ppe",NA,"4","1",1,4,2.5
275,"7","No",5,3,6,6,5,3,3,3,3,"Male","22","Asian","4","2","1","1","11-20","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5,3,"IB","medicine",NA,"7","7",1,2,1.5
275,"7","No",5,3,6,6,5,3,3,3,3,"Male","22","Asian","4","2","1","1","11-20","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5,3,"IH","lockdown","Non-Utilitarian","2","2",NA,NA,NA
275,"7","No",5,3,6,6,5,3,3,3,3,"Male","22","Asian","4","2","1","1","11-20","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5,3,"IB","ppe",NA,"5","6",2,3,2.5
276,"7","No",6,5,5,3,1,1,3,1,1,"Male","31","White","5","5","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,3.5,1,"IB","ppe",NA,"7","7",7,7,7
276,"7","No",6,5,5,3,1,1,3,1,1,"Male","31","White","5","5","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,3.5,1,"IH","lockdown","Utilitarian","1","1",NA,NA,NA
276,"7","No",6,5,5,3,1,1,3,1,1,"Male","31","White","5","5","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,3.5,1,"IB","medicine",NA,"7","7",6,7,6.5
277,"5","No",4,2,6,2,7,3,2,4,3,"Female","19","Asian","2","2","3","1","11-20","Slightly similar","2","Yes","Utilitarian","Female","Asian",0,5.5,3,"IH","lockdown",NA,"1","1",1,3,2
277,"5","No",4,2,6,2,7,3,2,4,3,"Female","19","Asian","2","2","3","1","11-20","Slightly similar","2","Yes","Utilitarian","Female","Asian",0,5.5,3,"IH","ventilator",NA,"3","1",2,3,2.5
277,"5","No",4,2,6,2,7,3,2,4,3,"Female","19","Asian","2","2","3","1","11-20","Slightly similar","2","Yes","Utilitarian","Female","Asian",0,5.5,3,"IB","ppe","Non-Utilitarian","6","2",NA,NA,NA
278,"6","Unsure",5,5,4,5,4,4,4,4,4,"Female","18","White,Hispanic, Latino, or Spanish origin","1","1","4","5","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,4.5,4,"IB","medicine",NA,"4","5",4,6,5
278,"6","Unsure",5,5,4,5,4,4,4,4,4,"Female","18","White,Hispanic, Latino, or Spanish origin","1","1","4","5","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,4.5,4,"IH","ventilator","Non-Utilitarian","4","1",NA,NA,NA
278,"6","Unsure",5,5,4,5,4,4,4,4,4,"Female","18","White,Hispanic, Latino, or Spanish origin","1","1","4","5","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,4.5,4,"IB","ppe",NA,"4","5",5,6,5.5
279,"7","No",5,6,6,1,6,2,2,1,4,"Male","26","White","1","1","2","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,5.5,3,"IH","ventilator","Non-Utilitarian","4","3",NA,NA,NA
279,"7","No",5,6,6,1,6,2,2,1,4,"Male","26","White","1","1","2","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,5.5,3,"IB","medicine",NA,"7","3",6,6,6
279,"7","No",5,6,6,1,6,2,2,1,4,"Male","26","White","1","1","2","1","1-5","Not at all similar","3","Yes","Utilitarian","Male","White",0,5.5,3,"IB","ppe",NA,"7","3",6,6,6
280,"6","Yes",4,6,6,5,5,2,5,1,2,"Female","31","White,Asian","4","5","2","1","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,4.5,2,"IB","medicine",NA,"7","7",2,6,4
280,"6","Yes",4,6,6,5,5,2,5,1,2,"Female","31","White,Asian","4","5","2","1","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,4.5,2,"IH","ventilator","Non-Utilitarian","2","1",NA,NA,NA
280,"6","Yes",4,6,6,5,5,2,5,1,2,"Female","31","White,Asian","4","5","2","1","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Other",0,4.5,2,"IB","ppe",NA,"7","7",3,3,3
281,"5","No",1,1,2,2,2,3,3,3,3,"Male","37","White","3","7","2","1","6-10","Not at all similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IB","medicine",NA,"4","5",5,5,5
281,"5","No",1,1,2,2,2,3,3,3,3,"Male","37","White","3","7","2","1","6-10","Not at all similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IB","ppe",NA,"4","5",5,5,5
281,"5","No",1,1,2,2,2,3,3,3,3,"Male","37","White","3","7","2","1","6-10","Not at all similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IH","ventilator","Non-Utilitarian","4","5",NA,NA,NA
282,"7","Unsure",4,3,2,6,4,4,2,4,1,"Male","24","Asian","2","1","1","1","11-20","Moderately similar","3","Yes","Non-Utilitarian","Male","Asian",0,4,2.5,"IH","lockdown",NA,"1","1",6,7,6.5
282,"7","Unsure",4,3,2,6,4,4,2,4,1,"Male","24","Asian","2","1","1","1","11-20","Moderately similar","3","Yes","Non-Utilitarian","Male","Asian",0,4,2.5,"IB","medicine","Utilitarian","6","4",NA,NA,NA
282,"7","Unsure",4,3,2,6,4,4,2,4,1,"Male","24","Asian","2","1","1","1","11-20","Moderately similar","3","Yes","Non-Utilitarian","Male","Asian",0,4,2.5,"IH","ventilator",NA,"3","2",4,6,5
283,"3","No",4,4,2,5,4,5,3,5,4,"Male","29","White","1","4","5","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Male","White",0,4,4.5,"IH","lockdown","Non-Utilitarian","4","4",NA,NA,NA
283,"3","No",4,4,2,5,4,5,3,5,4,"Male","29","White","1","4","5","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Male","White",0,4,4.5,"IB","medicine",NA,"1","1",4,5,4.5
283,"3","No",4,4,2,5,4,5,3,5,4,"Male","29","White","1","4","5","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Male","White",0,4,4.5,"IB","ppe",NA,"1","1",4,5,4.5
284,"5","Yes",4,5,2,6,3,5,4,4,4,"Female","21","White,Asian","3","4","3","2","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,3.5,4.5,"IH","lockdown",NA,"4","3",3,4,3.5
284,"5","Yes",4,5,2,6,3,5,4,4,4,"Female","21","White,Asian","3","4","3","2","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,3.5,4.5,"IB","ppe","Utilitarian","4","4",NA,NA,NA
284,"5","Yes",4,5,2,6,3,5,4,4,4,"Female","21","White,Asian","3","4","3","2","1-5","Slightly similar","4","Yes","Utilitarian","Female","Other",0,3.5,4.5,"IH","ventilator",NA,"3","2",3,3,3
285,"7","Yes",1,2,4,6,5,2,1,2,5,"Female","37","Hispanic, Latino, or Spanish origin","4","10","1","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,3,3.5,"IB","ppe",NA,"7","7",4,7,5.5
285,"7","Yes",1,2,4,6,5,2,1,2,5,"Female","37","Hispanic, Latino, or Spanish origin","4","10","1","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,3,3.5,"IH","ventilator","Non-Utilitarian","2","1",NA,NA,NA
285,"7","Yes",1,2,4,6,5,2,1,2,5,"Female","37","Hispanic, Latino, or Spanish origin","4","10","1","3","1-5","Not at all similar","3","Yes","Utilitarian","Female","Other",0,3,3.5,"IB","medicine",NA,"7","7",4,7,5.5
286,"5","No",3,5,3,2,2,5,3,4,5,"Male","22","Hispanic, Latino, or Spanish origin","4","9","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,2.5,5,"IH","lockdown",NA,"1","2",3,3,3
286,"5","No",3,5,3,2,2,5,3,4,5,"Male","22","Hispanic, Latino, or Spanish origin","4","9","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,2.5,5,"IH","ventilator",NA,"3","2",3,2,2.5
286,"5","No",3,5,3,2,2,5,3,4,5,"Male","22","Hispanic, Latino, or Spanish origin","4","9","4","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","Other",0,2.5,5,"IB","medicine","Non-Utilitarian","5","2",NA,NA,NA
287,"5","No",2,2,7,2,4,1,4,1,1,"Female","22","White","2","1","2","1","11-20","Not at all similar","2","Yes","Utilitarian","Female","White",0,3,1,"IH","ventilator",NA,"1","1",1,1,1
287,"5","No",2,2,7,2,4,1,4,1,1,"Female","22","White","2","1","2","1","11-20","Not at all similar","2","Yes","Utilitarian","Female","White",0,3,1,"IB","medicine","Utilitarian","7","7",NA,NA,NA
287,"5","No",2,2,7,2,4,1,4,1,1,"Female","22","White","2","1","2","1","11-20","Not at all similar","2","Yes","Utilitarian","Female","White",0,3,1,"IH","lockdown",NA,"2","2",1,1,1
288,"6","Yes",4,2,6,2,1,2,5,4,4,"Female","47","White","4","7","5","5","11-20","Not at all similar","3","Yes","Non-Utilitarian","Female","White",0,2.5,3,"IH","ventilator",NA,"5","5",4,5,4.5
288,"6","Yes",4,2,6,2,1,2,5,4,4,"Female","47","White","4","7","5","5","11-20","Not at all similar","3","Yes","Non-Utilitarian","Female","White",0,2.5,3,"IH","lockdown",NA,"6","5",4,4,4
288,"6","Yes",4,2,6,2,1,2,5,4,4,"Female","47","White","4","7","5","5","11-20","Not at all similar","3","Yes","Non-Utilitarian","Female","White",0,2.5,3,"IB","ppe","Non-Utilitarian","5","3",NA,NA,NA
289,"2","No",3,2,1,2,2,5,1,5,5,"Male","30","White","1","1","5","3","6-10","Moderately similar","3","Yes","Utilitarian","Male","White",0,2.5,5,"IH","ventilator",NA,"5","5",5,5,5
289,"2","No",3,2,1,2,2,5,1,5,5,"Male","30","White","1","1","5","3","6-10","Moderately similar","3","Yes","Utilitarian","Male","White",0,2.5,5,"IB","ppe","Non-Utilitarian","5","2",NA,NA,NA
289,"2","No",3,2,1,2,2,5,1,5,5,"Male","30","White","1","1","5","3","6-10","Moderately similar","3","Yes","Utilitarian","Male","White",0,2.5,5,"IH","lockdown",NA,"6","7",5,6,5.5
290,"7","No",1,1,1,4,1,3,1,5,1,"Female","49","White","5","10","6","1","6-10","Not at all similar","5","Yes","Non-Utilitarian","Female","White",0,1,2,"IB","medicine",NA,"7","1",4,5,4.5
290,"7","No",1,1,1,4,1,3,1,5,1,"Female","49","White","5","10","6","1","6-10","Not at all similar","5","Yes","Non-Utilitarian","Female","White",0,1,2,"IB","ppe",NA,"4","1",5,5,5
290,"7","No",1,1,1,4,1,3,1,5,1,"Female","49","White","5","10","6","1","6-10","Not at all similar","5","Yes","Non-Utilitarian","Female","White",0,1,2,"IH","lockdown","Utilitarian","7","7",NA,NA,NA
291,"4","Unsure",4,4,4,4,4,4,4,1,4,"Male,Female","48","White,Hispanic, Latino, or Spanish origin","5","6","4","4","0","Not at all similar","3","Yes","Non-Utilitarian","Other","Other",0,4,4,"IH","lockdown",NA,"4","4",3,2,2.5
291,"4","Unsure",4,4,4,4,4,4,4,1,4,"Male,Female","48","White,Hispanic, Latino, or Spanish origin","5","6","4","4","0","Not at all similar","3","Yes","Non-Utilitarian","Other","Other",0,4,4,"IH","ventilator",NA,"4","4",4,4,4
291,"4","Unsure",4,4,4,4,4,4,4,1,4,"Male,Female","48","White,Hispanic, Latino, or Spanish origin","5","6","4","4","0","Not at all similar","3","Yes","Non-Utilitarian","Other","Other",0,4,4,"IB","ppe","Non-Utilitarian","4","4",NA,NA,NA
292,"7","Yes",2,2,6,6,5,2,4,5,3,"Female","19","Asian","2","5","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,3.5,2.5,"IB","ppe","Utilitarian","7","7",NA,NA,NA
292,"7","Yes",2,2,6,6,5,2,4,5,3,"Female","19","Asian","2","5","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,3.5,2.5,"IH","ventilator",NA,"1","1",1,1,1
292,"7","Yes",2,2,6,6,5,2,4,5,3,"Female","19","Asian","2","5","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,3.5,2.5,"IH","lockdown",NA,"1","1",1,1,1
293,"5","No",1,2,5,7,3,1,1,2,1,"Female","45","White","2","6","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2,1,"IH","ventilator",NA,"7","2",7,7,7
293,"5","No",1,2,5,7,3,1,1,2,1,"Female","45","White","2","6","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2,1,"IH","lockdown",NA,"7","2",6,6,6
293,"5","No",1,2,5,7,3,1,1,2,1,"Female","45","White","2","6","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2,1,"IB","ppe","Utilitarian","2","3",NA,NA,NA
294,"6","Yes",3,4,2,5,6,2,3,2,1,"Female","32","Hispanic, Latino, or Spanish origin","1","6","2","4","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","Other",0,4.5,1.5,"IH","lockdown","Non-Utilitarian","3","2",NA,NA,NA
294,"6","Yes",3,4,2,5,6,2,3,2,1,"Female","32","Hispanic, Latino, or Spanish origin","1","6","2","4","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","Other",0,4.5,1.5,"IB","medicine",NA,"5","3",6,5,5.5
294,"6","Yes",3,4,2,5,6,2,3,2,1,"Female","32","Hispanic, Latino, or Spanish origin","1","6","2","4","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","Other",0,4.5,1.5,"IB","ppe",NA,"2","1",6,6,6
295,"7","No",1,1,1,1,1,7,7,1,7,"Male","37","White","2","10","7","7","1-5","Not at all similar","5","Yes","Non-Utilitarian","Male","White",0,1,7,"IB","medicine",NA,"4","1",4,7,5.5
295,"7","No",1,1,1,1,1,7,7,1,7,"Male","37","White","2","10","7","7","1-5","Not at all similar","5","Yes","Non-Utilitarian","Male","White",0,1,7,"IB","ppe",NA,"4","1",4,7,5.5
295,"7","No",1,1,1,1,1,7,7,1,7,"Male","37","White","2","10","7","7","1-5","Not at all similar","5","Yes","Non-Utilitarian","Male","White",0,1,7,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
296,"4","No",4,6,6,1,4,4,5,4,5,"Male","23","Hispanic, Latino, or Spanish origin","5","3","3","1","1-5","Slightly similar","3","Yes","Non-Utilitarian","Male","Other",0,4,4.5,"IH","lockdown",NA,"1","1",5,5,5
296,"4","No",4,6,6,1,4,4,5,4,5,"Male","23","Hispanic, Latino, or Spanish origin","5","3","3","1","1-5","Slightly similar","3","Yes","Non-Utilitarian","Male","Other",0,4,4.5,"IB","ppe","Non-Utilitarian","4","3",NA,NA,NA
296,"4","No",4,6,6,1,4,4,5,4,5,"Male","23","Hispanic, Latino, or Spanish origin","5","3","3","1","1-5","Slightly similar","3","Yes","Non-Utilitarian","Male","Other",0,4,4.5,"IH","ventilator",NA,"4","6",4,5,4.5
297,"3","No",2,1,5,4,5,5,3,6,6,"Female","25","White","5","9","4","2","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,3.5,5.5,"IH","lockdown","Non-Utilitarian","3","4",NA,NA,NA
297,"3","No",2,1,5,4,5,5,3,6,6,"Female","25","White","5","9","4","2","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,3.5,5.5,"IB","ppe",NA,"6","4",4,4,4
297,"3","No",2,1,5,4,5,5,3,6,6,"Female","25","White","5","9","4","2","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,3.5,5.5,"IB","medicine",NA,"6","3",4,4,4
298,"1","No",1,3,3,3,3,6,1,5,7,"Female","34","White","3","5","2","4","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,2,6.5,"IH","lockdown",NA,"7","7",3,4,3.5
298,"1","No",1,3,3,3,3,6,1,5,7,"Female","34","White","3","5","2","4","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,2,6.5,"IB","medicine","Non-Utilitarian","1","1",NA,NA,NA
298,"1","No",1,3,3,3,3,6,1,5,7,"Female","34","White","3","5","2","4","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","White",0,2,6.5,"IH","ventilator",NA,"7","1",5,4,4.5
299,"7","Yes",6,5,4,2,5,3,2,1,2,"Female","35","White","4","7","1","1","11-20","Not at all similar","3","Yes","Utilitarian","Female","White",0,5.5,2.5,"IB","medicine",NA,"6","5",4,4,4
299,"7","Yes",6,5,4,2,5,3,2,1,2,"Female","35","White","4","7","1","1","11-20","Not at all similar","3","Yes","Utilitarian","Female","White",0,5.5,2.5,"IH","ventilator","Non-Utilitarian","3","2",NA,NA,NA
299,"7","Yes",6,5,4,2,5,3,2,1,2,"Female","35","White","4","7","1","1","11-20","Not at all similar","3","Yes","Utilitarian","Female","White",0,5.5,2.5,"IB","ppe",NA,"6","5",4,4,4
300,"5","No",5,6,7,6,6,2,2,5,3,"Male","20","White,Hispanic, Latino, or Spanish origin","3","5","4","1","1-5","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,5.5,2.5,"IH","ventilator","Non-Utilitarian","1","1",NA,NA,NA
300,"5","No",5,6,7,6,6,2,2,5,3,"Male","20","White,Hispanic, Latino, or Spanish origin","3","5","4","1","1-5","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,5.5,2.5,"IB","medicine",NA,"7","7",2,1,1.5
300,"5","No",5,6,7,6,6,2,2,5,3,"Male","20","White,Hispanic, Latino, or Spanish origin","3","5","4","1","1-5","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,5.5,2.5,"IB","ppe",NA,"6","6",3,4,3.5
301,"6","No",3,4,3,5,6,4,5,3,5,"Male","46","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native","3","5","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,4.5,4.5,"IH","ventilator",NA,"2","3",6,6,6
301,"6","No",3,4,3,5,6,4,5,3,5,"Male","46","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native","3","5","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,4.5,4.5,"IB","medicine","Utilitarian","4","2",NA,NA,NA
301,"6","No",3,4,3,5,6,4,5,3,5,"Male","46","White,Hispanic, Latino, or Spanish origin,American Indian or Alaska Native","3","5","2","1","21-50","Not at all similar","4","Yes","Non-Utilitarian","Male","Other",0,4.5,4.5,"IH","lockdown",NA,"2","1",6,6,6
302,"5","Yes",3,5,3,3,5,5,3,5,5,"Male","19","White","2","4","3","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,5,"IB","medicine",NA,"7","6",5,5,5
302,"5","Yes",3,5,3,3,5,5,3,5,5,"Male","19","White","2","4","3","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,5,"IH","lockdown","Non-Utilitarian","3","2",NA,NA,NA
302,"5","Yes",3,5,3,3,5,5,3,5,5,"Male","19","White","2","4","3","2","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,4,5,"IB","ppe",NA,"4","3",3,5,4
303,"4","No",7,2,6,7,6,1,1,7,2,"Male","34","White","1","1","4","1","11-20","Slightly similar","5","Yes","Non-Utilitarian","Male","White",0,6.5,1.5,"IH","ventilator",NA,"4","4",4,5,4.5
303,"4","No",7,2,6,7,6,1,1,7,2,"Male","34","White","1","1","4","1","11-20","Slightly similar","5","Yes","Non-Utilitarian","Male","White",0,6.5,1.5,"IH","lockdown",NA,"6","6",4,6,5
303,"4","No",7,2,6,7,6,1,1,7,2,"Male","34","White","1","1","4","1","11-20","Slightly similar","5","Yes","Non-Utilitarian","Male","White",0,6.5,1.5,"IB","ppe","Utilitarian","5","4",NA,NA,NA
304,"7","No",5,3,5,6,5,2,5,3,3,"Female","18","White","1","5","2","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5,2.5,"IH","lockdown",NA,"2","1",6,6,6
304,"7","No",5,3,5,6,5,2,5,3,3,"Female","18","White","1","5","2","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5,2.5,"IH","ventilator",NA,"2","2",6,6,6
304,"7","No",5,3,5,6,5,2,5,3,3,"Female","18","White","1","5","2","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5,2.5,"IB","ppe","Utilitarian","6","3",NA,NA,NA
305,"5","No",4,5,6,5,3,4,4,3,5,"Male","23","White","2","1","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,3.5,4.5,"IB","medicine","Utilitarian","6","3",NA,NA,NA
305,"5","No",4,5,6,5,3,4,4,3,5,"Male","23","White","2","1","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,3.5,4.5,"IH","ventilator",NA,"4","5",5,6,5.5
305,"5","No",4,5,6,5,3,4,4,3,5,"Male","23","White","2","1","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,3.5,4.5,"IH","lockdown",NA,"3","2",6,6,6
306,"6","No",2,6,4,2,5,5,3,5,4,"Male","20","Asian","3","1","1","1","11-20","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,3.5,4.5,"IB","ppe","Utilitarian","5","5",NA,NA,NA
306,"6","No",2,6,4,2,5,5,3,5,4,"Male","20","Asian","3","1","1","1","11-20","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,3.5,4.5,"IH","lockdown",NA,"2","1",2,2,2
306,"6","No",2,6,4,2,5,5,3,5,4,"Male","20","Asian","3","1","1","1","11-20","Slightly similar","2","Yes","Utilitarian","Male","Asian",0,3.5,4.5,"IH","ventilator",NA,"3","2",4,4,4
307,"7","No",3,5,2,3,3,3,4,3,4,"Female","19","White","2","6","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,3,3.5,"IH","lockdown",NA,"2","1",2,2,2
307,"7","No",3,5,2,3,3,3,4,3,4,"Female","19","White","2","6","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,3,3.5,"IH","ventilator",NA,"5","5",5,4,4.5
307,"7","No",3,5,2,3,3,3,4,3,4,"Female","19","White","2","6","2","1","1-5","Not at all similar","4","Yes","Utilitarian","Female","White",0,3,3.5,"IB","medicine","Utilitarian","5","5",NA,NA,NA
308,"7","No",3,4,6,2,5,5,4,4,6,"Female","19","White","2","1","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,5.5,"IB","ppe",NA,"6","6",5,6,5.5
308,"7","No",3,4,6,2,5,5,4,4,6,"Female","19","White","2","1","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,5.5,"IH","ventilator","Non-Utilitarian","3","3",NA,NA,NA
308,"7","No",3,4,6,2,5,5,4,4,6,"Female","19","White","2","1","1","1","1-5","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,5.5,"IB","medicine",NA,"6","6",6,6,6
309,"6","Yes",4,4,5,4,4,2,4,3,2,"Female","32","White","4","7","2","5","6-10","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,2,"IH","ventilator",NA,"4","2",4,4,4
309,"6","Yes",4,4,5,4,4,2,4,3,2,"Female","32","White","4","7","2","5","6-10","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,2,"IH","lockdown",NA,"2","2",2,2,2
309,"6","Yes",4,4,5,4,4,2,4,3,2,"Female","32","White","4","7","2","5","6-10","Not at all similar","3","Yes","Utilitarian","Female","White",0,4,2,"IB","medicine","Utilitarian","7","7",NA,NA,NA
310,"6","Unsure",2,2,3,2,3,2,1,2,1,"Female","30","White","2","4","2","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,1.5,"IB","medicine","Non-Utilitarian","4","2",NA,NA,NA
310,"6","Unsure",2,2,3,2,3,2,1,2,1,"Female","30","White","2","4","2","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,1.5,"IH","ventilator",NA,"1","1",5,6,5.5
310,"6","Unsure",2,2,3,2,3,2,1,2,1,"Female","30","White","2","4","2","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,1.5,"IH","lockdown",NA,"2","1",5,6,5.5
311,"6","No",5,3,2,5,3,4,2,5,3,"Female","36","Black or African American","1","5","2","2","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Black",0,4,3.5,"IH","lockdown",NA,"6","3",5,6,5.5
