StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
4/29/2020,4/29/2020,0,178.147.252.185,100,823,1,4/29/2020,R_d9UPzdoWh3RSnvj, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,10,10,10,10,7,10,10,10,10,10,10,95,5,0,5,7,5,5,5,5,7,0,0,0,0,0,10,10,10,10,0,10,10,10,10,3,10,0,7,6,7,7,0,10,10,8,3,5,10,0,0,5,5,7,5,0,8,10,5,0,10,7,0,5,6,10,20,30,5,12,10,50,100,4,1, ,23,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,62.74.16.49,100,961,1,4/29/2020,R_upFtW8A5qK6dcNH, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,4,8,7,8,10,10,10,10,10,5,7,4,9,9,80,10,10,5,7,0,0,0,6,0,0,0,0,0,0,10,10,9,0,2,6,7,2,7,5,3,6,6,5,2,5,8,8,3,5,8,7,7,0,0,0,6,0,0,4,7,5,2,2,1,2,4,0,0,3,70,60,6,6,7,25,3,7,1, ,23,2,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,37.6.214.172,100,1306,1,4/29/2020,R_ze4vD3GAj45e4Cd, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,9,9,9,7,5,10,7,1,7,7,7,7,7,0,65,35,6,7,3,5,4,8,8,5,6,6,6,4,9,9,9,1,2,7,7,8,6,5,4,3,7,7,4,4,5,7,6,8,4,5,7,8,3,5,5,5,5,3,9,9,4,1,7,8,2,7,6,7,60,60,3,14,8,1.5,900,4,2, ,27,2,0,2, ,4,1,1,1,213
4/29/2020,4/29/2020,0,195.251.230.232,100,881,1,4/29/2020,R_W1lVwgVfdiJ9wAN, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,0,4,8,10,7,6,10,8,9,10,10,10,9,8,20,60,20,7,7,6,8,3,10,9,2,0,0,1,7,10,9,9,3,2,7,7,8,8,5,6,4,7,7,6,4,7,5,4,6,2,5,6,0,6,6,4,6,6,4,8,7,3,1,5,6,1,6,7,9,40,60,6,4,7,25,3,7,1, ,31,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,89.210.68.97,100,704,1,4/29/2020,R_3Dwhql9xPDmrPMt, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,9,9,10,8,8,10,10,6,9,3,1,8,8,100,0,0,5,6,5,7,5,6,5,10,5,6,5,5,7,8,7,1,5,7,2,8,6,6,6,9,6,7,4,7,8,9,7,8,7,2,7,0,3,5,7,1,3,7,8,7,1,0,3,0,0,0,0,7,50,70,5,4,7,25,3,4,1, ,37,2,1,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,109.242.36.8,100,655,1,4/29/2020,R_1FPnwhv5mHNCVJD, , , , ,37.98420715,23.73530579,anonymous,EN,8,0,10,5,0,0,7,7,10,0,6,1,0,0,8,6,100,0,0,4,6,0,0,0,0,0,0,0,0,0,7,4,8,2,7,8,9,9,8,7,0,5,6,8,8,9,2,7,8,7,6,7,6,7,0,2,4,9,3,7,6,9,9,3,0,0,7,0,2,6,10,0,10,2,3,8,50,300,2,1, ,25,1,0,6,self-employed,9,1,1,1,213
4/29/2020,4/29/2020,0,94.66.220.188,100,1557,1,4/29/2020,R_3IcLA769JladpeU, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,7,10,10,9,9,10,9,10,10,10,1,10,10,80,20,0,4,4,0,0,0,0,0,0,0,0,0,0,10,10,8,0,7,7,4,7,7,4,7,3,2,4,7,9,9,10,10,6,8,7,8,0,2,4,10,6,5,8,3,7,7,3,3,3,7,7,3,2,90,80,3,3,10,50,3,7,1, ,27,2,0,2, ,5,1,1,1,213
4/29/2020,4/29/2020,0,46.246.241.39,100,865,1,4/29/2020,R_1DMxJR1wYGUETC6, , , , ,37.98420715,23.73530579,anonymous,EN,8,6,1,9,5,10,6,5,10,4,10,10,10,8,10,10,80,5,15,6,8,0,0,0,1,0,0,0,0,0,3,9,10,9,0,2,4,7,9,8,4,7,9,3,4,1,4,6,7,6,9,2,6,8,8,4,2,2,6,6,5,8,6,5,0,7,5,2,7,6,8,70,70,4,4,9,25,300,7,1, ,20,2,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,46.177.98.179,100,1231,1,4/29/2020,R_cZm4MWTxnBNiclb, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,8,10,10,10,9,10,10,10,10,10,10,10,10,80,10,10,9,8,0,0,0,8,8,0,0,0,0,5,9,10,10,0,0,7,8,9,10,5,4,9,10,10,5,6,9,8,10,8,1,9,10,0,0,7,5,6,7,8,10,10,5,0,9,9,0,6,9,10,80,80,3,16,10,25,300,7,1, ,31,1,0,2, ,3,1,1,1,213
4/29/2020,4/29/2020,0,94.70.85.45,100,694,1,4/29/2020,R_2l4TtVkci4f12Lv, , , , ,37.68330383,21.44999695,anonymous,EN,8,8,4,10,8,9,6,6,8,4,7,9,9,6,10,9,50,25,25,6,6,3,3,2,4,4,6,4,2,2,2,9,9,8,0,3,10,7,8,8,7,4,8,7,6,6,3,4,8,8,6,4,6,4,0,2,4,4,4,6,3,10,6,0,0,3,3,2,1,1,6,20,70,6,9,8,25,3,7,1, ,22,1,0,4, ,4,2,1,1,213
4/29/2020,4/29/2020,0,37.6.192.95,100,1249,1,4/29/2020,R_2cpjwrUhHcmrVXA, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,8,10,10,10,10,9,9,6,10,10,50,50,0,7,7,1,1,1,7,8,0,0,0,0,6,0,10,10,0,0,10,10,10,10,8,4,0,9,10,6,3,9,10,4,10,6,0,9,10,4,7,3,9,8,1,10,10,10,0,8,8,0,8,8,10,0,0,3,10,4,25,3,7,2, ,61,1,1,5, ,5,1,1,2,213
4/29/2020,4/29/2020,0,130.43.43.220,100,1004,1,4/29/2020,R_9Smq1E0UEmMPVwB, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,5,5,10,5,10,10,10,10,10,10,70,15,15,6,5,5,6,2,10,6,5,3,3,3,5,10,10,10,0,0,6,7,9,10,7,6,10,9,7,5,5,8,4,5,8,8,3,6,0,3,3,0,5,4,0,10,10,5,0,3,3,0,0,0,9,80,80,6,15,9,25,900,7,2, ,32,2,0,3, ,6,1,1,1,213
4/29/2020,4/29/2020,0,79.130.120.78,100,875,1,4/29/2020,R_2SHmxyp6QM3YZLl, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,3,8,10,10,10,10,10,10,10,10,8,8,9,9,100,0,0,3,4,3,4,5,10,3,5,3,0,5,6,8,8,7,9,10,7,2,8,8,7,8,2,6,8,3,2,5,8,4,7,4,5,7,0,1,3,7,7,3,9,6,3,5,3,6,2,9,4,2,1,80,80,5,1,5,50,300,4,1, ,22,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,91.140.21.188,100,1060,1,4/29/2020,R_1EiZmoTlAjUAk8A, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,7,9,10,10,8,9,4,4,10,10,4,5,10,10,60,20,20,6,6,0,6,0,2,2,3,2,0,0,6,9,10,6,0,0,6,8,7,8,2,10,10,6,4,3,6,4,3,2,9,9,6,4,0,5,4,7,5,3,3,10,8,5,1,8,8,1,2,1,10,10,20,2,16,5,25,3,7,2, ,26,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,188.4.108.213,100,950,1,4/29/2020,R_3VIl8ZscHMSlnUd, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,2,9,6,10,8,8,10,8,8,10,10,8,10,10,80,10,10,7,7,5,3,2,10,3,0,0,0,0,4,10,10,10,0,3,6,6,6,8,2,2,0,8,6,6,4,8,8,9,9,2,6,6,0,1,3,6,6,4,2,10,9,0,0,3,4,1,6,6,9,70,80,4,9,7,25,3,7,1, ,26,2,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,5.54.226.152,100,1084,1,4/29/2020,R_1i4d5FNKYfBZy7H, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,9,10,10,10,10,10,10,9,10,10,9,10,10,50,25,25,2,3,0,4,0,10,8,4,1,1,2,1,9,10,10,0,2,7,8,7,6,2,7,8,9,8,6,6,7,9,6,8,7,6,4,0,2,4,1,6,4,4,10,9,4,0,5,6,1,5,6,9,40,70,4,11,8,50,300,7,2, ,20,1,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,79.107.111.251,100,1478,1,4/29/2020,R_1daWZBLzV0LwJUq, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,6,10,9,10,7,8,7,2,9,8,9,7,8,10,50,40,10,7,7,0,5,6,6,2,2,0,0,1,1,10,10,10,0,2,6,5,4,3,2,6,5,7,3,5,8,7,6,6,4,5,7,6,0,3,7,3,4,2,7,9,10,5,0,8,7,1,3,3,10,80,80,7,7,8,25,3,7,1, ,29,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,5.54.253.140,100,1070,1,4/29/2020,R_xmw2V3biHJx8ddD, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,0,10,8,10,9,8,9,2,7,9,10,10,9,10,10,20,70,6,6,0,1,3,9,1,1,0,0,0,3,9,7,8,0,0,6,7,7,7,7,7,8,8,7,7,7,8,9,6,3,2,7,3,0,2,0,1,7,6,0,9,7,3,2,5,4,3,2,6,8,60,60,4,15,6,25,3,7,1, ,20,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,79.129.172.113,100,933,1,4/29/2020,R_31aX4nAkyJl9An4, , , , ,36.4407959,28.22250366,anonymous,EN,8,10,1,8,10,10,10,10,10,10,10,10,10,10,10,10,80,10,10,2,1,8,2,10,10,10,7,0,0,6,10,7,8,7,3,5,5,3,7,7,4,3,3,2,4,1,2,2,5,2,8,8,2,3,0,8,6,8,8,6,6,5,3,3,5,3,3,7,2,1,1,70,80,6,3,5,25,3,7,1, ,26,3,2,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,178.147.83.171,100,1134,1,4/29/2020,R_1nZrpNCHqkxQkdQ, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,1,5,5,8,7,7,5,7,8,9,7,9,8,70,20,10,7,5,3,3,3,8,5,3,2,2,2,3,8,9,7,2,3,7,7,7,7,5,5,5,5,5,5,5,6,7,4,5,6,5,7,8,1,5,7,5,5,5,7,7,2,3,5,6,6,5,5,6,40,40,5,5,4,50,900,16,1, ,22,1,0,4, ,7,2,1,1,213
4/29/2020,4/29/2020,0,37.6.1.171,100,4897,1,4/29/2020,R_1DIIJlo9Cu4ACjx, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,5,8,8,8,10,10,8,10,10,10,5,10,8,50,50,0,8,6,8,5,5,8,8,7,5,2,5,2,10,10,10,0,0,8,5,5,7,6,7,8,3,4,2,5,8,10,6,9,7,4,5,0,7,7,4,8,8,0,10,10,5,0,5,5,2,2,2,8,70,90,5,4,7,50,100,4,2, ,29,3,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,109.242.242.85,100,1366,1,4/29/2020,R_1qWhWW9bxCAP0rK, , , , ,39.66749573,20.85079956,anonymous,EN,8,4,6,7,7,8,7,7,8,9,6,8,7,3,6,3,100,0,0,6,5,6,4,2,5,5,1,1,1,1,5,7,8,8,1,3,6,6,8,7,4,5,8,7,7,5,6,8,7,7,8,7,4,8,7,4,6,3,6,5,4,6,7,5,3,5,4,6,2,2,3,60,30,4,4,8,25,3,7,1, ,29,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.64.191.33,100,910,1,4/29/2020,R_BWZlNBKTu7AG2T7, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,9,10,10,7,7,7,7,7,10,10,10,10,10,25,35,40,8,6,0,0,0,1,0,0,0,0,0,2,10,10,10,0,2,1,7,9,8,9,5,8,7,5,6,5,8,9,5,6,8,3,8,8,2,6,1,6,5,8,10,10,3,0,5,2,1,2,2,9,90,90,2,15,9,25,3,7,1, ,19,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,91.138.225.131,100,1330,1,4/29/2020,R_3EFiMIK0zDtOAUV, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,4,5,8,8,9,2,10,0,7,7,9,10,60,20,20,4,8,8,8,7,10,10,10,10,10,10,1,10,10,10,0,0,9,9,9,9,9,10,10,10,10,2,8,9,9,10,10,0,0,9,8,3,7,2,7,4,10,10,10,10,0,10,3,0,6,8,10,20,30,8,9,5,1.48,300,4,2, ,23,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,176.58.195.70,100,982,1,4/29/2020,R_2SlCDUTUp8np5kN, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,10,8,10,10,4,10,10,60,20,20,4,4,2,2,0,7,4,4,3,2,3,8,8,8,8,1,2,9,8,9,7,6,5,5,6,6,7,6,9,8,8,9,7,3,8,0,5,7,6,8,8,5,9,7,4,3,7,9,6,5,7,5,70,80,3,16,7,25,300,7,1, ,49,2,0,1, ,5,1,1,2,213
4/29/2020,4/29/2020,0,2.85.160.227,100,3571,1,4/29/2020,R_3dSWhITvY8OGvHX, , , , ,41.1414032,24.88360596,anonymous,EN,8,8,0,8,7,10,5,5,10,10,10,8,9,6,9,10,100,0,0,4,3,2,2,2,8,0,0,0,0,0,4,6,8,8,0,3,8,7,10,4,1,10,10,5,3,2,2,4,4,4,3,6,7,1,0,0,0,7,4,0,0,7,6,3,1,3,7,2,3,1,5,20,30,0,14,5,25,3,7,2, ,21,1,0,4, ,7,2,1,1,213
4/29/2020,4/29/2020,0,31.152.165.78,100,801,1,4/29/2020,R_VJWMYqlN0vLAOOt, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,10,6,8,6,6,2,7,10,8,10,10,70,15,15,7,6,0,0,0,10,9,4,1,0,3,4,9,8,10,0,0,3,9,8,6,6,8,10,10,10,8,7,6,8,4,7,7,6,8,0,5,7,4,6,2,2,10,10,4,0,7,7,0,7,8,9,50,60,5,16,8,25,300,4,2, ,26,1,0,3, ,6,1,1,1,213
4/29/2020,4/29/2020,0,85.73.92.206,100,2564,1,4/29/2020,R_8e12DEAYKN4YrWV, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,10,10,10,10,10,10,10,10,10,10,2,10,10,20,40,40,5,4,0,0,0,5,2,0,0,0,0,6,10,10,10,0,0,10,10,10,10,0,5,0,7,3,5,5,5,10,10,10,6,1,10,0,0,0,5,0,0,0,10,10,0,0,5,5,0,5,5,8,10,10,3,14,10,25,3,7,1, ,26,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,193.92.81.121,100,1314,1,4/29/2020,R_26nBT7nYZ1VNYrW, , , , ,36.89579773,27.28799438,anonymous,EN,8,7,5,5,9,9,5,5,10,0,10,5,8,1,5,9,100,0,0,4,8,0,0,0,5,2,6,1,0,1,2,10,10,10,0,0,3,1,8,7,2,5,7,6,5,7,4,9,8,10,9,0,1,8,0,2,6,1,9,1,1,10,9,5,0,3,5,0,1,6,10,70,70,3,11,10,25,3,7,2, ,23,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,79.103.237.244,100,1438,1,4/29/2020,R_wXfQHQXgmBOvEUV, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,3,10,10,50,20,30,6,7,0,5,0,7,1,1,1,1,2,2,8,10,10,0,0,7,5,7,8,6,5,5,8,7,7,8,10,10,9,7,3,10,5,6,1,0,0,0,1,0,10,10,6,0,6,7,0,5,6,5,80,90,4,14,5,50,300,2,2, ,42,3,1,2, ,3,1,1,1,213
4/29/2020,4/29/2020,0,85.75.48.23,100,810,1,4/29/2020,R_3G7GOq8oj1Iiofr, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,8,6,10,10,10,10,6,5,10,10,10,10,10,100,0,0,10,8,3,7,3,5,5,0,0,0,0,2,10,10,10,0,0,10,10,10,0,0,10,10,10,10,10,10,3,10,0,10,10,6,3,10,2,8,2,8,2,0,10,10,0,0,0,0,0,0,0,10,20,40,5,16,10,50,300,16,2, ,23,1,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,176.58.225.88,100,1686,1,4/29/2020,R_1rqaupe0FAXXudy, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,2,9,9,9,7,7,9,7,9,10,10,2,8,10,0,60,40,7,2,1,1,0,5,4,2,3,3,4,5,9,10,10,1,2,8,9,10,9,8,8,4,5,4,4,4,7,9,5,5,7,7,7,0,5,3,4,4,2,4,10,8,0,1,0,1,3,0,1,9,80,70,2,9,8,5,3,7,1, ,35,1,0,1, ,8,1,1,1,213
4/29/2020,4/29/2020,0,79.107.191.193,100,765,1,4/29/2020,R_3oRWUWzxLlarIGs, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,6,8,9,10,5,7,10,8,10,8,10,9,9,10,70,30,0,3,4,1,4,1,5,5,5,1,3,1,3,6,7,8,1,0,7,7,9,8,5,4,3,5,4,6,5,4,7,7,6,4,7,3,0,1,3,4,7,3,4,8,7,4,1,4,5,2,4,4,7,10,40,2,5,5,50,300,4,2, ,22,2,0,2, ,8,1,1,1,213
4/29/2020,4/29/2020,0,31.152.234.52,100,926,1,4/29/2020,R_2BsoswnRc5Lf2ew, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,5,7,6,7,6,7,7,6,5,7,7,5,6,6,90,10,0,4,6,0,5,2,5,5,5,1,2,3,6,10,10,9,0,2,10,9,9,10,4,4,3,8,5,4,5,6,8,6,7,3,4,4,0,6,5,7,7,5,3,10,9,6,0,8,7,0,6,3,6,10,10,7,3,7,50,300,4,1, ,24,1,0,3, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.66.56.109,100,954,1,4/29/2020,R_2xxBrm685E527ee, , , , ,35.32739258,25.12809753,anonymous,EN,8,4,4,8,7,9,7,6,10,4,10,8,8,0,6,9,50,20,30,3,2,0,5,1,3,2,5,6,2,5,2,10,10,9,1,1,9,9,7,5,4,3,2,6,6,3,3,5,8,6,9,6,2,4,10,4,7,1,6,5,0,10,10,6,0,8,9,0,5,6,10,70,90,4,14,4,25,3,7,1, ,21,1,0,4, ,8,1,1,1,213
4/29/2020,4/29/2020,0,91.140.88.150,100,965,1,4/29/2020,R_2OOUpt8Nl0XGDOl, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,3,7,8,10,9,6,10,10,7,10,10,9,10,9,80,20,0,8,7,3,5,6,9,9,2,1,0,1,1,8,8,7,1,2,4,8,9,9,5,4,3,7,8,7,7,6,8,7,7,7,5,8,0,4,6,4,7,5,2,8,6,3,3,3,5,7,3,3,5,40,60,6,10,9,50,900,4,1, ,26,1,0,2, ,3,1,1,1,213
4/29/2020,4/29/2020,0,109.242.248.39,100,2489,1,4/29/2020,R_3G9x0srNvKWoTgj, , , , ,40.76719666,22.15190125,anonymous,EN,8,8,2,10,10,10,7,8,10,0,10,10,10,0,9,8,50,20,30,6,5,0,5,5,10,9,0,0,0,0,1,10,10,10,0,0,10,10,10,10,1,5,10,10,10,5,5,8,10,8,8,2,0,10,0,0,5,0,7,1,0,10,10,0,0,5,5,0,2,3,10,50,70,5,14,10,25,3,4,1, ,27,1,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,94.66.59.245,100,941,1,4/29/2020,R_2qvYXw2ldvbTNFx, , , , ,37.98420715,23.73530579,anonymous,EN,8,3,6,10,10,10,4,6,8,10,8,0,0,10,10,10,90,5,5,1,0,0,2,2,5,5,0,0,0,0,4,7,7,7,2,2,9,6,10,7,3,0,0,2,2,5,4,7,8,8,8,3,3,10,8,4,7,7,3,5,9,6,3,8,0,7,7,0,5,5,8,100,80,7,4,10,50,300,4,1, ,26,1,0,1, ,3,1,1,1,213
4/29/2020,4/29/2020,0,79.166.253.228,100,1882,1,4/29/2020,R_1ogNb0KfF3tqbZe, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,1,8,10,10,10,10,10,9,8,10,10,1,10,10,0,70,30,7,6,4,4,2,6,6,7,0,0,5,6,10,10,10,0,0,7,6,9,6,4,9,8,8,8,8,8,8,9,4,8,4,1,8,0,1,2,0,1,4,1,10,9,6,0,8,7,1,0,7,9,0,30,2,7,8,25,3, ,2, ,25,2,0,3, ,4,2,1,1,213
4/29/2020,4/29/2020,0,83.212.107.128,100,1083,1,4/29/2020,R_29iDOxKMVFIPLIn, , , , ,37.96670532,23.71670532,anonymous,EN,8,8,0,8,8,7,8,8,8,7,6,9,10,5,10,10,80,10,10,7,2,0,5,0,9,2,3,3,3,1,2,9,9,9,2,2,2,9,9,8,5,7,7,6,6,6,5,7,6,8,8,3,3,8,0,4,8,6,6,5,8,9,8,2,1,6,5,2,5,6,8,10,20,2,14,9,25,3,7,1, ,20,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,2.85.92.22,100,1114,1,4/29/2020,R_2bOiLGdkFqQrnEm, , , , ,39.61999512,19.91969299,anonymous,EN,8,10,0,10,10,10,10,10,10,5,10,10,10,6,6,10,0,70,30,5,4,0,5,0,10,5,5,5,5,5,3,10,10,10,2,0,10,10,10,10,5,2,2,7,7,1,4,6,6,6,10,4,4,8,0,5,3,3,7,4,1,10,9,6,10,6,6,1,3,9,10,100,100,5,4,10,25,3,7,1, ,25,1,0,1, ,8,1,1,1,213
4/29/2020,4/29/2020,0,5.203.151.99,100,763,1,4/29/2020,R_3FOtwZWzgBIohcH, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,7,6,7,9,8,9,9,10,10,9,10,4,6,8,90,5,5,4,6,6,8,6,7,8,3,2,1,7,8,3,10,8,8,1,6,9,10,7,9,8,4,6,3,4,2,6,4,8,10,7,2,3,7,4,7,9,4,7,7,10,9,7,0,7,7,3,6,6,7,20,60,5,7,8,25,3,1,2, ,20,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,5.203.168.184,100,779,1,4/29/2020,R_RXBtYPTNa4tAJr3, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,3,8,8,10,8,8,10,2,9,10,10,9,10,10,80,20,0,3,3,3,5,0,7,5,0,0,0,0,7,4,8,7,0,6,7,9,10,6,6,8,10,7,5,6,8,9,6,7,6,6,8,6,0,2,6,2,5,2,7,8,10,5,0,4,7,3,7,4,9,20,10,7,9,8,25,3,1,1, ,22,2,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,79.107.166.141,100,1641,1,4/29/2020,R_spL1a9VpFzT7kzf, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,9,10,10,9,9,10,7,10,9,9,7,9,9,0,50,50,7,6,0,0,0,5,2,1,1,0,1,0,10,9,10,0,0,7,7,7,8,4,6,8,8,8,6,5,9,10,9,9,2,2,9,0,1,6,2,2,3,0,9,7,5,1,5,5,2,2,2,5,30,40,3,9,10,25,300,7,2, ,22,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,91.140.90.117,100,1888,1,4/29/2020,R_2CHwj2UkIdhWFSp, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,0,7,9,10,7,8,10,8,6,6,8,9,10,10,0,80,20,3,3,5,7,8,9,8,8,5,0,6,7,9,9,6,4,3,7,7,7,6,6,5,5,5,4,6,5,5,7,5,6,4,7,6,0,6,4,9,6,4,6,8,8,4,1,5,7,2,6,6,8,60,70,7,10,5,50,3,3,1, ,23,1,1,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.66.56.120,100,1601,1,4/29/2020,R_3Ed9x48Hc5nAChv, , , , ,35.32739258,25.12809753,anonymous,EN,8,8,1,9,4,9,7,8,10,9,9,10,10,10,10,10,60,20,20,8,8,2,2,2,6,6,3,0,1,1,2,9,9,8,2,2,9,7,8,9,6,6,6,8,8,8,8,9,9,8,9,8,4,9,10,2,7,3,8,8,3,8,9,4,2,7,7,8,7,6,6,60,60,7,4,8,25,100,7,2, ,55,3,2,1, ,4,1,2,1,213
4/29/2020,4/29/2020,0,79.130.137.120,100,815,1,4/29/2020,R_2aPJwmjATFL9akg, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,7,9,10,10,10,10,10,10,10,10,100,0,0,6,8,0,0,0,4,3,0,0,0,0,3,10,10,10,0,1,5,7,8,8,6,8,9,8,10,7,5,8,9,8,10,7,1,8,0,0,0,0,0,0,0,10,10,5,0,8,10,0,1,5,10,70,70,4,16,8,50,300,4,2, ,36,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.103.96.255,100,963,1,4/29/2020,R_r0k7Lhin78DY3Yd, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,1,9,9,8,7,9,6,7,10,7,8,3,5,5,90,5,5,6,6,1,1,0,8,7,0,0,0,0,6,9,9,7,2,1,7,9,7,8,9,5,8,8,7,3,5,7,8,2,3,7,8,6,0,2,2,7,4,2,6,8,9,2,1,3,3,1,5,7,8,80,80,2,11,4,50,3,7,1, ,38,3,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,194.219.17.7,100,1294,1,4/29/2020,R_2qEnHaOOCBpDIuQ, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,1,8,8,9,7,8,8,7,9,7,9,6,9,7,80,5,15,6,4,1,3,2,7,4,7,4,3,4,1,9,9,10,1,0,8,8,9,7,2,8,9,7,7,7,6,7,8,8,7,2,6,6,7,4,6,3,6,4,4,9,8,6,0,6,6,2,4,6,7,90,60,4,11,8,25,3,7,2, ,19,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,86.104.120.71,100,902,1,4/29/2020,R_330YZZjc69s0ar2, , , , ,37.98420715,23.73530579,anonymous,EN,8,4,7,6,2,5,5,5,5,3,7,6,9,3,7,8,95,5,0,5,4,2,0,0,5,6,0,0,0,0,4,9,8,9,0,4,3,7,6,8,2,5,5,8,8,7,5,5,9,5,4,6,6,6,0,2,5,4,5,5,6,6,5,4,4,5,5,5,3,4,2,60,60,5,14,7,25,3,7,1, ,25,1,0,6,militer service,6,1,1,1,213
