V1,V2,V3,V4,V5,SC0_0,SC0_1,SC0_2,rid,pid,SUPPLIER_ID,SUPNAME,complete,information sheet,consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_4,collective_narcis_5,collective_narcis_6,national_identity_4,national_identity_5,conspiracy_theories_4,conspiracy_theories_5,conspiracy_theories_7,conspiracy_theories_8,open_mindness_4,open_mindness_5,open_mindness_7,open_mindness_8,open_mindness_9,open_mindness_10,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_7,morality_as_cooperat_8,morality_as_cooperat_9,morality_as_cooperat_10,morality_as_cooperat_11,trait_optimism_4,trait_optimism_5,social_belonging_4,social_belonging_5,social_belonging_12,social_belonging_13,trait_self-control_4,trait_self-control_5,trait_self-control_12,trait_self-control_13,self-esteem_4,attention_check_4,narcissism_4,narcissism_5,narcissism_12,narcissism_13,narcissism_14,narcissism_15,moral_identity_4,moral_identity_5,moral_identity_12,moral_identity_13,moral_identity_14,moral_identity_15,moral_identity_16,moral_identity_17,moral_identity_18,moral_identity_19,risk_perception_4,risk_perception_5,political_ideology_1,moral_circle,moral_circle1,health_8,CRT,CRT1,CRT2,CRT3,intro,sex,sex_TEXT,age,marital,children,employment,employment_TEXT,ladder_instro,ladder_picture,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,prefecture,education,income,support,comments,debrief,
R_21ETziABKALXr2a,Default Response Set,2020-04-26 10:15:25,2020-04-26 10:29:51,1,0,0,0,5ea59768-ecf0-3434-ad09-911c2d13d344,103407771,1119,GMOResearch-Link,1,1,1,9,1,9,9,10,5,5,7,0,5,10,10,7,10,10,100,0,0,7,7,5,5,0,7,6,0,0,0,0,0,10,4,1,2,2,8,7,8,6,3,7,6,7,5,3,9,7,7,6,6,4,5,6,0,8,6,6,10,7,3,10,8,5,0,9,2,0,8,6,10,10,10,5,1,5,7,1,25セント,9分,2時間,1,1,,18,1,0,4,,1,1,5,1,1,1,213,23,5,4,2,,1,
R_2CCiGWP5fhbHtyf,Default Response Set,2020-04-26 10:09:50,2020-04-26 10:29:55,1,0,0,0,5ea595f4-4031-fcf9-a7fe-4e1a61d5d249,102508602,1119,GMOResearch-Link,1,1,1,7,3,4,7,5,4,4,10,0,8,10,10,5,10,10,100,0,0,5,5,7,7,4,6,5,3,3,1,2,8,5,5,4,5,9,8,5,10,5,5,5,5,4,5,7,5,5,5,5,7,4,2,5,0,7,5,7,5,2,3,8,5,5,3,5,5,5,6,5,7,40,60,5,1,8,5,1,250セント,9分,4時間,1,2,,38,3,3,2,,1,1,8,1,1,1,213,13,3,3,1,,1,
R_1Ib0tzaBEdu0vma,Default Response Set,2020-04-26 10:23:23,2020-04-26 10:30:06,1,0,0,0,5ea59925-8d71-bb68-bfdd-95706776f7fb,102170232,1119,GMOResearch-Link,1,1,1,10,0,10,9,10,10,10,10,10,10,9,8,8,10,10,100,0,0,5,5,5,5,5,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,0,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,50,50,,1,3,10,1,,,,1,2,,30,1,0,1,,1,1,,2,1,1,213,27,4,2,3,,1,
R_2y930QNV6yX4QVU,Default Response Set,2020-04-26 10:13:31,2020-04-26 10:30:08,1,0,0,0,5ea596f8-2d61-80e5-1bf5-5cb39cc4f14a,103363109,1119,GMOResearch-Link,1,1,1,9,0,9,9,10,10,10,10,9,9,4,6,8,8,10,50,50,0,2,2,6,4,6,10,4,4,3,2,4,6,3,6,6,4,4,8,4,6,7,4,6,6,4,6,6,4,6,6,3,3,4,6,4,0,6,1,9,6,4,6,7,7,6,7,4,4,3,4,4,4,40,40,1,1,7,10,1,わからない,わからない,わからない,1,2,,37,1,0,2,,1,1,8,2,1,1,213,20,3,2,5,なし,1,
R_3KSLOvgSMZEEWSf,Default Response Set,2020-04-26 10:20:34,2020-04-26 10:30:10,1,0,0,0,5ea59886-e2de-a439-a90e-de8fdafa5273,103327655,1119,GMOResearch-Link,1,1,1,9,1,9,9,10,8,8,9,6,7,10,9,6,10,10,100,0,0,6,2,5,7,7,9,6,6,3,3,3,8,8,8,7,3,6,8,9,8,7,9,9,7,2,1,6,7,5,7,4,7,5,8,0,0,1,1,1,3,2,1,6,5,6,4,4,2,4,6,6,6,20,30,5,1,5,5,1,50セント,9ふん,4時間,1,2,,38,3,1,2,,1,1,6,2,1,1,213,22,3,4,2,早めのロックダウンが必要だったはず,1,
R_3erGvNxELSUYAsT,Default Response Set,2020-04-26 10:09:44,2020-04-26 10:30:20,1,0,0,0,5ea5960d-d037-eb09-8ac1-6ea8dce40410,103343078,1119,GMOResearch-Link,1,1,1,6,5,6,4,7,4,4,6,4,4,4,4,2,10,3,0100,0,0,4,4,3,4,4,7,7,4,4,3,3,7,7,6,7,7,7,7,6,6,5,4,7,6,7,7,4,4,7,7,8,7,7,3,4,0,7,6,4,4,4,4,4,4,3,4,7,7,4,5,4,4,60,70,7,1,5,4,1,25,5,8,1,1,,60,3,2,1,,1,1,7,1,2,2,213,23,5,3,5,とにかく、今回のウイルスは地球の怒り💢、生きる人は生き、死ぬ人は死ぬ。人間も動物の1種類、医学で解決しようとしても反動が来る。自然に委ねた方がいい。,1,
R_3rUHiBWEDyaByRa,Default Response Set,2020-04-26 10:18:03,2020-04-26 10:30:23,1,0,0,0,5ea597da-4287-201e-515f-f439bcf5b13d,100684321,1119,GMOResearch-Link,1,1,1,9,1,7,5,5,4,5,9,2,6,8,7,5,7,9,95,5,0,4,6,6,7,3,10,3,5,3,1,1,2,8,9,9,6,3,5,6,9,4,5,6,7,2,4,3,6,6,4,5,3,4,8,4,0,5,4,5,4,4,5,10,6,3,5,4,4,3,4,2,7,50,50,5,1,6,6,1,25,3,7,1,1,,43,1,0,1,,1,1,5,1,1,1,213,11,5,4,3,,1,
R_bNKqhxexkv6mv6N,Default Response Set,2020-04-26 10:08:32,2020-04-26 10:30:36,1,0,0,0,5ea595ac-147f-a367-ae3e-bf71f79ca65c,101728775,1119,GMOResearch-Link,1,1,1,8,1,8,5,9,9,9,9,5,7,9,3,4,10,8,90,10,0,7,8,2,8,2,9,9,8,2,2,2,2,8,9,9,1,1,10,9,10,8,5,5,4,8,8,7,8,8,8,2,2,9,9,7,0,1,1,2,4,2,5,8,9,1,1,6,3,2,5,5,6,50,50,3,1,16,8,1,50セント,9分,4時間,1,1,,63,3,2,1,,1,1,4,2,1,1,213,1,5,4,4,この調査の結果を聞かせて欲しい,1,
R_2wbHldbyxZ0XxVl,Default Response Set,2020-04-26 09:54:34,2020-04-26 10:30:54,1,0,0,0,5ea59271-28e5-1dcb-448b-ecde85c3b1cd,103399484,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,7,7,8,8,8,8,8,0,0,100,8,7,0,2,2,5,2,6,0,0,2,3,7,5,7,2,5,7,7,7,3,3,3,3,6,7,7,7,7,7,5,8,3,5,5,0,3,0,0,0,0,7,7,5,5,2,4,2,5,5,5,3,30,40,4,1,11,7,1,50セント,9分,7時間,1,1,,54,3,2,1,,1,1,2,1,1,1,213,13,5,7,5,調査結果がどのように分析され、どのような形で我々に還元されるのか判りませんが、仕事でも学業でも目的と期限を持って行動している人はともかく、目標がない人（指示待ち）の人が不安を持っていると思われます。何かの参考になれば。,1,
R_2uCdwY1YGZ3dhs7,Default Response Set,2020-04-26 10:14:35,2020-04-26 10:31:00,1,0,0,0,5ea59733-82bf-5046-8ba7-0cb96649af62,102382915,1119,GMOResearch-Link,1,1,1,7,0,4,6,8,6,6,7,4,5,3,3,1,7,6,30,50,20,5,7,2,4,4,5,5,5,4,1,2,3,8,8,7,0,1,6,6,7,6,5,6,4,5,8,7,7,7,8,4,4,6,5,4,0,4,4,5,4,3,2,7,7,4,2,5,5,3,5,3,8,10,20,4,1,8,6,1,５０セント,300分,わからない,1,2,,71,3,2,3,,1,1,5,1,1,1,213,13,2,4,3,,1,
R_2ymBmSaAFrDS0tC,Default Response Set,2020-04-26 10:22:35,2020-04-26 10:31:04,1,0,0,0,5ea59915-9fbe-c8c4-3dbe-3ab67c31aaa8,102051739,1119,GMOResearch-Link,1,1,1,10,0,10,8,10,3,7,10,1,7,9,7,7,7,9,0,100,0,8,8,4,4,4,10,8,1,1,0,1,8,8,10,10,0,2,10,4,8,8,2,8,5,6,7,7,5,5,10,6,8,3,4,1,0,0,1,2,1,1,3,8,8,2,2,2,3,5,2,2,6,50,50,4,1,9,7,1,25セント,9分,7時間,1,2,,45,3,2,3,,1,1,5,2,1,1,213,14,4,6,4,タイムリーな調査,1,
R_1pmlWZB6B7soGlO,Default Response Set,2020-04-26 10:02:55,2020-04-26 10:31:09,1,0,0,0,5ea59445-6ac5-a0f3-3ccc-60bf5f6e0938,102206321,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,10,10,10,5,5,10,10,100,0,0,5,5,5,5,5,10,10,0,0,0,0,1,10,10,10,0,0,10,10,10,10,5,3,1,0,5,10,10,10,10,3,8,1,1,2,0,0,0,0,7,2,3,10,10,8,0,9,9,0,9,9,10,20,60,5,1,3,10,1,50,900,12,1,1,,37,3,1,3,,1,1,6,1,1,1,213,12,4,4,5,日本語なのにわかりにくいものがあった,1,
R_DjCPkXTpj7OAX4J,Default Response Set,2020-04-26 10:05:37,2020-04-26 10:31:26,1,0,0,0,5ea594da-84bf-346d-49f0-11c6e3d074f6,101779003,1119,GMOResearch-Link,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,100,0,0,8,7,2,3,0,10,5,2,0,0,0,9,10,10,10,0,5,8,4,7,0,0,8,5,7,8,2,3,4,5,5,7,7,10,5,0,0,1,10,3,0,0,10,10,0,10,5,5,10,0,0,10,0,0,5,1,16,9,1,25,9,7,1,1,,65,1,0,5,,1,1,7,2,1,1,213,3,5,2,3,わけわかめの質問が多かった,1,
R_2bOFmC6zI0gdKV4,Default Response Set,2020-04-26 10:14:15,2020-04-26 10:31:31,1,0,0,0,5ea596f6-6017-6d6b-8795-56a5964ca946,102684924,1119,GMOResearch-Link,1,1,1,6,0,2,9,10,6,5,9,7,10,7,6,7,10,5,100,0,0,0,0,3,3,0,6,5,3,0,0,0,3,10,3,10,0,4,4,3,5,6,5,4,3,0,4,0,0,0,1,10,2,5,7,0,0,0,0,0,0,0,9,7,0,0,0,0,0,8,0,0,3,10,40,3,1,11,6,1,25せんとくん(値段の差である100を予め引いたものを1/2にすればいいから),9mins(看護師300人居る＝3分で100人計れるので),7hours(バイバイン方式なら丁度1時間前が半分になる),1,1,,23,1,0,3,,1,1,11,2,1,1,213,6,2,4,3,,1,
R_1rDNr6PJgYj41Kg,Default Response Set,2020-04-26 10:04:21,2020-04-26 10:31:37,1,0,0,0,5ea59493-c368-7e71-cb3d-dd81aaf4e542,103412794,1119,GMOResearch-Link,1,1,1,7,6,6,7,10,7,7,10,0,6,10,10,2,10,10,0100,0,0,7,6,0,5,5,5,0,2,0,0,0,0,10,10,10,0,0,6,5,8,6,0,0,0,6,7,6,5,5,6,7,8,4,5,5,0,0,0,0,5,0,10,10,10,5,0,5,5,0,5,0,10,80,80,3,1,11,7,1,125,9分,4時間,1,2,,30,2,0,3,,1,1,8,1,1,1,213,27,5,1,5,非常に興味深い研究内容で、ぜひ論文が発表された際には読んでみたいと思いました。,1,
R_29hOJaltSVjZQoc,Default Response Set,2020-04-26 10:19:27,2020-04-26 10:31:37,1,0,0,0,5ea59865-7a90-ee08-e73d-be9775363704,103238351,1119,GMOResearch-Link,1,1,1,10,0,10,7,8,5,5,6,5,8,7,7,7,7,10,100,0,0,8,7,3,5,6,10,7,7,7,6,7,4,7,7,7,0,7,8,0,8,6,0,4,0,3,6,4,4,3,4,6,4,8,7,3,0,0,0,0,0,0,5,6,4,0,3,0,0,6,0,0,5,30,70,5,1,16,0,1,25,9,4,1,2,,64,3,1,6,主婦,1,1,8,2,1,1,213,28,1,2,3,特になし,1,
R_3DewXHLsa614cyQ,Default Response Set,2020-04-26 10:12:17,2020-04-26 10:31:43,1,0,0,0,5ea596a1-ac42-042a-3e40-02c02d3e7e7f,102016916,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,5,10,5,10,5,10,10,50,50,0,10,5,5,10,5,10,10,10,5,0,0,10,10,10,10,0,0,10,0,10,10,0,10,3,0,10,5,5,2,10,5,5,5,0,5,0,0,0,0,0,0,5,10,10,0,0,5,5,0,0,0,10,0,30,5,1,2,5,1,１セント,1分,４時間,1,1,,71,3,0,6,個人事業主,1,1,8,1,1,1,213,27,4,1,1,特にない,1,
R_2WJqBlVGVBkjfR6,Default Response Set,2020-04-26 10:28:11,2020-04-26 10:31:45,1,0,0,0,5ea59a3a-f6bb-9b59-c9bf-123385c4fcef,102105183,1119,GMOResearch-Link,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,8,6,1,50,3,2,1,1,,47,3,1,1,,1,1,6,2,1,1,213,7,5,3,3,,1,
R_OfWPZxUQVjBjwXf,Default Response Set,2020-04-26 10:24:52,2020-04-26 10:31:48,1,0,0,0,5ea59986-9451-d11d-9949-5c4eff16d89c,121098752,968,TheoremReach,1,1,1,4,3,4,6,6,4,5,7,4,4,4,4,5,4,3,30,40,30,3,6,5,2,5,3,4,6,6,4,4,6,6,3,4,4,4,5,3,5,4,5,4,4,6,6,3,6,4,3,6,6,6,3,4,6,3,6,4,4,3,4,6,4,6,6,4,2,5,5,4,5,50,60,4,1,6,4,1,50,100,8,1,1,,20,1,0,4,,1,1,8,2,1,1,213,24,3,1,5,,1,
R_3EL0z5rzb61c7qQ,Default Response Set,2020-04-26 10:16:40,2020-04-26 10:31:56,1,0,0,0,5ea59772-eb70-da18-d70c-53f5c1355994,101779940,1119,GMOResearch-Link,1,1,1,7,0,5,5,5,7,7,7,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,9,9,5,5,5,5,5,6,6,6,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,2,3,5,3,5,5,5,5,5,5,5,5,5,5,5,10,10,5,1,1,8,1,50,900分,16時間,1,1,,62,3,2,1,,1,1,4,1,1,1,213,12,5,8,2,,1,
R_2rhVxqYQ1GluhlG,Default Response Set,2020-04-26 10:11:46,2020-04-26 10:32:05,1,0,0,0,5ea59679-a3a3-b1ab-1738-60ceba6f4f8f,101357093,1119,GMOResearch-Link,1,1,1,5,0,9,8,10,8,8,8,6,8,5,5,5,8,8,20,70,10,7,8,3,3,5,10,8,5,0,0,0,3,9,7,7,0,1,7,7,8,5,1,5,5,5,8,8,7,7,8,5,7,3,6,5,5,3,5,3,3,5,5,9,8,8,0,5,5,2,5,3,7,50,50,,1,4,5,1,50,3,4,1,1,,61,3,2,1,,1,1,4,1,1,1,213,11,5,7,3,,1,
R_2qeHJa059Pf3VBS,Default Response Set,2020-04-26 09:58:36,2020-04-26 10:32:06,1,0,0,0,5ea59379-e000-c8b1-bf56-7f485c381439,103368968,1119,GMOResearch-Link,1,1,1,6,0,8,6,8,3,3,3,0,7,5,6,5,9,10,90,5,5,4,5,4,6,4,7,5,5,5,3,4,5,7,6,5,3,5,5,4,4,5,4,5,5,6,6,3,3,2,3,7,5,5,5,5,0,4,0,6,0,0,2,6,6,1,1,3,3,3,0,2,5,30,40,5,1,1,3,1,25セント,３分,,1,2,,43,1,0,3,,1,1,9,2,1,1,213,34,2,1,3,特になし,1,
R_1eW4umdMijEecmV,Default Response Set,2020-04-26 10:26:28,2020-04-26 10:32:15,1,0,0,0,5ea59a0a-4727-e352-41aa-5c2814a7115e,102334130,1119,GMOResearch-Link,1,1,1,10,0,10,8,9,7,7,8,6,7,10,10,9,10,10,100,0,0,3,4,6,6,6,10,10,7,7,7,6,6,6,6,5,4,5,6,7,6,6,6,6,6,4,6,5,6,6,5,3,4,4,4,3,7,3,4,3,4,4,4,7,7,7,7,7,6,3,6,3,7,50,60,3,1,1,5,1,50セント,,,1,2,,34,3,2,3,,1,1,9,1,1,1,213,14,5,4,2,,1,
R_2Tuv1UWXw1aEg2L,Default Response Set,2020-04-26 10:19:39,2020-04-26 10:32:15,1,0,0,0,5ea5983d-a71d-902a-8174-dbf364d9c5ad,103258043,1119,GMOResearch-Link,1,1,1,9,0,8,7,10,8,9,10,5,7,7,7,5,10,10,100,0,0,3,5,5,5,3,5,3,5,5,3,3,2,7,8,7,0,1,7,5,6,5,5,5,3,3,7,7,7,6,7,4,7,7,6,5,0,1,4,3,3,3,2,8,7,3,0,5,5,3,5,5,5,40,30,5,1,9,5,1,25,300,4,1,2,,34,3,2,3,,1,1,6,1,1,1,213,13,3,3,3,,1,
R_2xPC3u9sjTSwwkj,Default Response Set,2020-04-26 10:18:24,2020-04-26 10:32:23,1,0,0,0,5ea5981d-e049-51a3-b7e7-bb31893c1a2a,103382193,1119,GMOResearch-Link,1,1,1,3,10,10,10,10,4,4,2,4,4,10,10,6,10,10,50,20,30,3,4,10,10,6,8,8,10,10,3,3,8,10,10,3,8,4,6,7,10,10,4,4,7,10,10,8,8,9,9,8,4,6,6,6,0,3,7,8,8,9,10,9,8,7,3,3,7,8,8,8,10,0,80,6,1,8,3,1,25,300,4,1,1,,64,3,3,6,会社役員,1,1,7,2,1,1,213,9,3,6,3,日本の政治の結論が遅すぎる。政治家はもっと庶民の生活の実態を経験して体験しろ,1,
R_1rwZYuIdemq6yvG,Default Response Set,2020-04-26 10:17:10,2020-04-26 10:32:41,1,0,0,0,5ea5979d-788d-b48f-2202-f98df47e04db,102811229,1119,GMOResearch-Link,1,1,1,7,2,4,6,8,8,8,8,3,8,2,2,2,2,2,50,50,0,8,8,2,8,5,9,9,8,8,8,3,2,9,9,9,2,3,8,8,9,8,5,2,4,8,8,8,7,7,8,3,2,8,8,3,0,2,2,1,3,3,4,8,7,5,2,4,5,2,5,4,7,90,80,8,1,7,7,1,25,30,4,1,1,,43,3,1,1,,1,1,8,1,1,1,213,13,5,5,3,興味深い調査だった。,1,
R_1rJMz3T1PHHCkt5,Default Response Set,2020-04-26 10:20:26,2020-04-26 10:32:43,1,0,0,0,5ea5985c-d41d-907e-3892-60f1410bd6c1,102751660,1119,GMOResearch-Link,1,1,1,0,0,8,7,10,8,8,10,7,8,6,6,7,8,7,100,0,0,6,6,4,5,5,10,6,3,3,3,3,5,5,5,5,2,5,6,5,5,6,5,5,5,5,5,6,5,5,5,5,6,2,7,4,0,5,4,5,5,5,5,7,6,5,5,5,5,4,4,5,8,50,70,5,1,6,7,1,50,9分,4時間,1,1,,39,3,2,1,,1,1,7,1,1,1,213,11,5,2,3,,1,
R_3lypxDkT9mm5YNV,Default Response Set,2020-04-26 10:16:40,2020-04-26 10:32:58,1,0,0,0,5ea59788-ab08-c94f-8707-b10e3c9fa67e,103370674,1119,GMOResearch-Link,1,1,1,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,100,0,0,1,1,0,10,5,10,5,0,0,0,0,0,10,10,10,0,0,10,0,10,0,0,0,0,1,10,0,0,0,1,10,5,0,10,5,0,0,6,0,5,0,5,10,8,0,0,5,0,0,0,0,6,50,50,5,1,1,5,1,50セント,９分,４時間,1,2,,48,1,0,3,,1,1,9,2,1,1,213,8,3,1,5,,1,
R_TgQfx1ytbwOHnBn,Default Response Set,2020-04-26 10:27:40,2020-04-26 10:33:07,1,0,0,0,5ea59a1a-71ec-a7ba-57f4-d95e9fd0d48b,102467152,1119,GMOResearch-Link,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,3,5,1,50,1,4,1,2,,41,3,2,3,,1,1,6,2,1,1,213,27,4,3,3,,1,
R_1FKa5TDdGZG1VO5,Default Response Set,2020-04-26 10:15:03,2020-04-26 10:33:12,1,0,0,0,5ea5974f-b38a-befc-8d75-118400d67911,102813707,1119,GMOResearch-Link,1,1,1,10,0,3,7,0,8,8,10,5,5,7,9,9,10,10,70,30,0,7,7,5,7,5,9,10,7,4,4,4,7,10,0,0,10,7,7,7,10,10,3,3,10,0,7,3,6,2,6,6,8,3,3,2,0,0,0,0,0,0,10,10,8,6,0,7,7,0,4,4,10,50,60,6,1,16,6,1,50,900,16,1,2,,48,3,3,3,,1,1,6,1,1,1,213,1,2,4,2,,1,
R_1qaO8isl7X8Ucn7,Default Response Set,2020-04-26 10:00:22,2020-04-26 10:33:34,1,0,0,0,5ea593d7-8d6c-4261-4d48-916cb731f0c2,102389668,1119,GMOResearch-Link,1,1,1,7,1,6,7,5,7,6,8,4,6,4,4,3,6,6,90,5,5,6,5,4,5,5,7,5,6,5,4,5,4,7,6,6,2,2,6,5,5,6,4,6,5,4,5,5,6,6,5,7,6,4,5,5,0,4,4,4,6,5,5,6,6,5,4,5,5,4,4,5,6,60,60,5,1,6,5,1,50,9,7,1,1,,57,3,1,1,,1,1,6,2,1,1,213,11,3,4,3,,1,
R_OCZvotZdiLgGTIt,Default Response Set,2020-04-26 10:20:59,2020-04-26 10:33:41,1,0,0,0,5ea598b7-2956-0f02-0cae-626978cd893e,103061524,1119,GMOResearch-Link,1,1,1,6,0,4,8,9,8,10,10,0,9,5,5,4,6,6,80,10,10,8,7,2,5,5,10,5,5,4,2,2,3,8,8,8,0,2,6,6,8,6,5,5,5,6,7,8,8,8,9,4,6,8,7,6,0,1,2,2,2,1,1,5,5,3,1,5,5,5,5,3,6,40,40,5,1,11,7,1,50,,,1,2,,46,3,2,3,,1,1,6,1,1,1,213,27,5,4,3,,1,
R_e592BoyIFz1WS1X,Default Response Set,2020-04-26 10:21:41,2020-04-26 10:33:53,1,0,0,0,5ea5984f-69c8-e070-e875-e0ce5257f52d,103102294,1119,GMOResearch-Link,1,1,1,7,1,5,4,8,1,1,6,0,1,7,5,7,7,7,0,100,0,6,5,3,5,5,10,7,1,1,1,1,7,6,6,5,3,3,4,4,8,7,7,5,5,4,5,7,7,7,7,4,7,3,5,4,5,3,3,3,3,3,3,2,2,2,2,2,2,5,2,2,2,60,70,4,1,5,7,1,50セント,9,4,1,2,,30,1,0,1,,1,1,7,2,1,1,213,23,5,4,3,,1,
R_3GE43NHLumkShGN,Default Response Set,2020-04-26 10:05:45,2020-04-26 10:33:55,1,0,0,0,5ea59532-c64f-9dbc-9f42-52d2d39cbeab,101319442,1119,GMOResearch-Link,1,1,1,8,1,3,5,8,9,9,9,4,8,6,6,4,6,9,80,15,05,5,7,5,7,6,10,7,6,6,4,4,3,10,9,9,0,3,7,7,8,6,3,5,5,6,8,7,6,7,7,5,7,3,2,6,0,6,6,5,6,4,5,8,5,4,2,5,5,5,2,2,5,20,10,3,1,5,7,1,50セント,９分,７時間,1,1,,62,3,2,1,,1,1,5,1,1,1,213,27,5,7,2,,1,
R_2zACmgQdA9OApk6,Default Response Set,2020-04-26 10:21:24,2020-04-26 10:33:57,1,0,0,0,5ea598a3-9d16-56f0-ca13-32c7e6c837a7,103397045,1119,GMOResearch-Link,1,1,1,10,0,9,9,10,8,8,9,3,9,7,6,6,8,6,0,100,0,4,4,0,,,9,9,0,0,0,0,3,4,5,4,7,6,9,7,8,5,5,7,6,6,6,4,5,4,8,8,3,5,6,5,0,0,5,4,2,3,2,8,8,5,5,4,4,3,5,5,5,20,20,5,1,11,5,1,50,3分,4時間,1,1,,52,3,2,1,,1,1,4,2,1,1,213,14,5,4,3,,1,
R_2xE0yNdf6WoXmSx,Default Response Set,2020-04-26 10:19:14,2020-04-26 10:33:59,1,0,0,0,5ea59832-6293-8ae9-d2d0-65d8ef8babf5,103296036,1119,GMOResearch-Link,1,1,1,5,3,3,5,3,4,4,4,4,8,5,4,4,4,4,100,0,0,2,2,4,4,4,7,7,5,4,3,3,4,7,6,5,3,7,7,8,7,4,4,4,4,2,1,3,6,2,8,4,4,7,7,3,0,3,3,5,3,3,4,10,8,3,4,7,6,4,4,4,7,40,40,3,1,4,5,1,125,300,4,1,1,,56,1,0,3,,1,1,10,1,1,1,213,40,5,1,4,,1,
R_C3yNDzqyPbmbUxH,Default Response Set,2020-04-26 10:20:22,2020-04-26 10:34:07,1,0,0,0,5ea59864-469a-6b6f-a840-1ac79e1838db,102019245,1119,GMOResearch-Link,1,1,1,9,4,7,8,10,6,5,10,5,10,9,9,7,9,10,100,0,0,2,5,5,5,6,10,9,6,5,0,1,5,7,7,7,1,5,9,7,8,5,5,5,2,3,5,3,5,3,6,3,2,9,9,5,0,1,4,5,3,2,2,6,5,3,2,4,4,4,3,2,5,60,60,5,1,7,5,1,50,3,7,1,2,,46,3,1,5,,1,1,7,2,1,1,213,34,4,2,2,,1,
R_2fiy6tvG7lZPUbQ,Default Response Set,2020-04-26 10:25:06,2020-04-26 10:34:11,1,0,0,0,5ea599a0-13e6-7ef5-e3a5-3ee64919a447,101937255,1119,GMOResearch-Link,1,1,1,10,0,10,5,5,5,8,8,2,3,10,10,10,10,10,100,0,0,5,5,5,5,5,9,4,5,5,5,5,8,8,7,7,1,8,6,3,8,1,0,6,3,6,4,4,4,3,4,9,10,1,5,5,0,6,4,4,4,4,4,4,4,3,5,4,4,4,3,3,2,80,80,5,1,5,5,1,50,9,4,1,2,,32,1,0,1,,1,1,11,2,1,1,213,42,5,2,2,,1,
R_31Y2i68YTDEYC8u,Default Response Set,2020-04-26 10:26:13,2020-04-26 10:34:12,1,0,0,0,5ea599d7-d4a8-b0bd-c1eb-ed4af5502fd5,103129870,1119,GMOResearch-Link,1,1,1,4,4,4,4,5,7,7,10,4,6,7,7,2,6,6,100,0,0,6,5,6,9,8,9,8,6,6,5,5,6,5,5,7,7,5,4,6,6,6,5,5,5,7,4,6,7,6,3,6,7,4,7,6,0,3,3,4,4,4,3,7,7,7,7,7,3,5,5,5,5,40,60,4,1,5,10,1,50,300分,4,1,2,,23,1,0,2,,1,1,7,2,1,1,213,34,3,3,5,,1,
R_yXeGYyAir8gbL5n,Default Response Set,2020-04-26 10:21:58,2020-04-26 10:34:17,1,0,0,0,5ea598f0-2fcb-12ec-d73b-b169acb4edab,101334962,1119,GMOResearch-Link,1,1,1,5,3,5,5,10,2,1,0,0,0,6,6,5,7,6,100,0,0,3,4,3,5,5,7,5,5,0,0,0,5,5,7,7,4,5,5,5,5,4,4,5,5,3,5,5,4,4,5,5,4,4,5,5,0,2,1,5,4,1,1,5,4,2,6,3,3,6,3,3,3,50,70,5,1,2,5,1,50,300,7,1,1,,52,1,0,1,,1,1,8,1,1,1,213,14,3,3,2,,1,
