RecordedDate,Duration (in seconds),Country,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self-control_1,trait_self-control_2,trait_self-control_3,trait_self-control_4,self-esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Attention_check
5/7/2020 22:01,3627,NEPAL,EN/NP,10,0,0,0,0,10,10,10,10,10,10,10,10,10,10,50,25,25,7,4,,,,10,9,2,1,0,0,7,10,10,10,3,8,8,4,7,6,7,8,7,8,9,9,9,8,7,7,8,4,6,9,6,7,3,9,8,10,8,7,6,0,7,8,7,7,9,8,20,0,4,9,7,,,,,,,,,,,,,,,,0
5/3/2020 11:11,3358,NEPAL,NP,10,0,8,10,8,8,3,6,2,10,9,10,10,10,10,10,60,30,5,,9,10,10,10,10,6,3,6,6,10,10,10,8,9,3,8,7,8,8,8,8,6,10,10,8,7,8,8,10,10,5,7,9,10,7,10,9,9,9,10,10,7,1,8,9,0,9,9,10,20,10,7,16,,,,,,,,,,,,,,,,,
5/7/2020 22:01,1771,NEPAL,NP,10,0,10,6,7,,,,,,7,10,10,10,10,0,100,0,10,10,10,10,6,10,10,2,2,2,2,0,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,1,7,7,1,7,1,10,10,7,10,10,0,0,10,10,0,0,10,10,0,20,5,5,10,,,,,,,,,,,,,,,,0
5/5/2020 17:24,1335,NEPAL,EN/NP,10,,,,,9,9,10,8,10,8,9,9,9,9,50,30,20,7,6,8,9,9,10,10,5,5,5,5,2,10,9,10,4,,4,5,4,6,6,5,6,10,10,8,8,9,9,7,9,8,7,8,8,10,7,8,8,7,8,6,6,4,6,7,3,6,7,8,0,30,4,13,6,,,,,,,,,,,,,,,,0
5/2/2020 12:47,1671,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,4,10,5,0,10,,,0,0,0,0,0,10,10,0,10,10,5,5,2,3,3,2,1,10,10,10,10,10,10,10,10,0,0,0,7,0,0,8,0,10,10,10,0,0,10,0,0,10,10,10,0,0,5,16,7,,,,,,,,,,,,,,,,0
5/7/2020 22:01,1193,NEPAL,EN/NP,0,6,1,0,0,1,1,2,6,3,3,1,0,0,0,0,100,0,3,7,,,,,,2,5,2,4,0,0,0,6,10,3,7,4,5,7,5,6,4,0,0,3,1,4,5,3,4,4,5,0,2,1,5,3,1,1,0,5,4,6,5,5,7,4,5,0,50,100,5,3,8,,,,,,,,,,,,,,,,0
5/2/2020 14:58,1056,NEPAL,EN/NP,10,0,9,10,10,9,10,10,2,10,10,10,10,10,10,0,80,20,7,7,10,9,6,10,10,2,1,1,0,,,,,,,6,4,7,6,6,5,7,3,5,10,10,10,10,7,6,5,9,10,1,6,1,6,8,10,10,10,2,1,3,3,10,2,9,5,50,70,5,9,9,,,,,,,,,,,,,,,,6
5/6/2020 12:03,1535,NEPAL,EN/NP,10,9,9,9,10,10,10,10,9,10,10,10,10,10,10,0,80,20,6,5,10,1,10,10,10,1,1,1,1,0,1,1,7,0,1,,,,,,,,10,10,7,9,9,10,0,10,1,1,10,2,0,8,0,9,1,8,10,9,0,7,1,1,0,1,5,10,0,2,14,9,,,,,,,,,,,,,,,,0
5/6/2020 12:25,2200,NEPAL,EN/NP,9,9,6,7,10,10,10,10,7,9,,,,,,80,10,10,4,5,7,2,9,10,8,7,2,3,4,5,7,8,8,7,8,5,7,6,10,5,5,4,10,7,4,7,7,8,8,8,3,8,8,6,8,6,5,6,8,8,5,5,3,5,2,3,5,8,10,10,10,5,,7,,,,,,,,,,,,,,,,
5/6/2020 12:40,3121,NEPAL,EN/NP,,,,,,8,9,10,9,10,8,9,9,9,10,,,,5,6,8,6,6,10,9,8,5,3,3,0,8,9,9,9,4,8,8,5,8,5,6,5,9,9,8,8,8,9,5,8,7,4,6,8,8,6,8,7,7,8,8,7,2,8,8,3,6,8,8,50,40,5,12,7,,,,,,,,,,,,,,,,0
5/6/2020 11:11,1972,NEPAL,EN/NP,10,0,10,10,10,10,10,10,9,10,8,10,9,9,10,20,30,50,7,7,8,5,5,10,8,3,2,0,2,0,10,9,9,0,2,,,,,,,,9,10,7,8,8,8,6,8,3,4,,3,5,3,6,5,7,8,8,3,2,6,2,3,5,6,6,20,20,5,5,7,,,,,,,,,,,,,,,,7
5/2/2020 12:03,788,NEPAL,EN/NP,,,,,,10,10,10,7,10,5,5,5,5,5,90,10,0,5,5,5,5,5,9,10,5,6,5,5,8,8,8,8,3,5,7,6,6,7,7,7,7,9,9,7,7,7,10,8,5,5,5,5,5,9,8,7,7,6,8,8,4,2,5,5,5,5,,,50,40,,16,7,,,,,,,,,,,,,,,,
5/6/2020 11:05,815,NEPAL,EN/NP,10,0,10,10,10,9,7,9,8,9,7,3,8,2,8,0,30,70,6,8,,,,10,9,1,1,7,8,5,10,10,10,0,9,8,5,4,10,9,4,8,9,1,,7,3,9,,,,,10,9,7,7,4,8,7,10,,5,0,6,6,7,6,8,6,20,90,9,1,9,,,,,,,,,,,,,,,,
5/1/2020 20:30,994,NEPAL,EN/NP,10,0,5,10,10,10,10,10,10,9,10,10,10,10,10,0,60,40,0,1,10,,,10,10,0,0,0,0,0,10,10,10,0,10,0,0,10,0,1,0,,,,5,2,,,0,10,0,0,9,3,6,1,10,10,10,10,8,10,0,10,4,,4,,,60,30,,1,4,,,,,,,,,,,,,,,,0
5/2/2020 12:37,1788,NEPAL,EN/NP,10,1,10,10,9,8,8,10,2,8,10,10,9,10,9,50,30,20,6,8,6,5,1,8,4,,,,,2,9,7,4,3,1,,,,,,,,8,10,4,4,5,6,5,8,2,6,6,5,3,4,2,3,8,9,9,3,1,8,4,1,3,10,4,20,10,5,1,7,,,,,,,,,,,,,,,,5
5/6/2020 10:54,122905,NEPAL,EN/NP,10,,10,9,10,10,10,10,10,10,5,5,,9,9,,,,5,8,9,9,9,10,10,1,1,1,1,,,,,,,10,10,8,9,9,9,8,10,10,10,10,10,10,9,10,3,3,10,5,9,5,9,5,5,10,10,5,1,5,8,1,5,9,10,30,20,5,,9,,,,,,,,,,,,,,,,0
5/7/2020 10:43,88445,NEPAL,EN/NP,10,0,9,10,10,1,1,1,1,2,3,1,5,1,1,,,,8,6,5,5,1,6,5,2,2,1,1,4,8,7,8,1,2,,,,,,,,,,1,1,1,1,8,8,7,7,8,3,6,2,6,5,1,8,8,5,1,6,5,3,5,7,8,20,50,5,6,6,,,,,,,,,,,,,,,,
5/7/2020 22:01,564,NEPAL,EN/NP,5,5,5,8,2,0,0,2,0,2,0,5,0,0,2,50,25,25,5,5,7,2,8,,,,,,,,,,,,,7,5,6,6,10,6,9,7,10,5,6,7,8,8,8,5,6,8,3,8,7,9,3,8,8,8,5,0,5,10,0,9,8,10,0,10,,,10,,,,,,,,,,,,,,,,0
5/6/2020 12:45,15647,NEPAL,EN/NP,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,6,6,,,,,,0,0,0,0,10,10,10,10,6,10,9,9,9,9,10,10,10,10,10,,,,,,,,,10,7,9,5,9,9,5,10,10,10,10,10,10,10,9,9,8,,,5,1,,,,,,,,,,,,,,,,,0
5/7/2020 22:01,1531,NEPAL,EN/NP,9,1,9,9,10,8,8,8,6,8,8,8,8,9,9,50,30,20,6,3,7,9,9,,,5,5,5,5,,,,,,,,,,,,,,8,9,5,5,5,5,8,9,1,0,7,7,3,7,6,6,8,9,5,1,0,2,1,8,5,6,7,20,40,,5,,,,,,,,,,,,,,,,,5
5/6/2020 13:17,1070,NEPAL,EN/NP,,,,,,8,9,10,10,8,5,9,7,8,7,10,60,30,5,6,,,,,,,,,,8,8,8,9,2,9,8,9,8,8,8,8,7,,,8,8,8,9,8,8,1,3,10,4,3,3,6,,3,8,8,2,1,6,2,2,4,7,7,40,60,7,5,8,,,,,,,,,,,,,,,,8
5/7/2020 22:01,879,NEPAL,EN/NP,10,0,10,10,10,5,5,10,10,10,,,,,,0,100,0,5,5,5,5,5,10,10,6,1,2,4,8,10,10,10,0,10,5,5,5,5,5,5,5,5,9,,,,,5,5,10,5,5,,,,,,,10,10,5,1,10,10,0,5,10,10,50,70,,1,9,,,,,,,,,,,,,,,,
5/1/2020 17:48,1997,NEPAL,EN/NP,10,0,10,10,10,10,10,10,,,10,10,10,10,10,,,,0,5,10,10,10,10,5,5,6,4,0,,10,10,10,10,10,,,,,,,,10,10,10,10,5,10,,,,,0,0,5,5,10,10,0,10,10,0,0,10,5,0,10,5,10,0,30,5,,5,,,,,,,,,,,,,,,,0
5/7/2020 22:01,631,NEPAL,EN/NP,,,,,,10,10,10,9,8,,,,,,,,,10,6,7,9,8,10,10,,,,,8,10,10,10,3,8,7,7,9,9,8,8,8,9,10,9,8,8,8,7,9,6,3,10,9,9,6,9,7,7,9,8,10,2,8,9,2,8,9,8,10,20,,,6,,,,,,,,,,,,,,,,0
5/4/2020 20:42,1677,NEPAL,EN/NP,9,1,9,10,10,10,10,10,10,10,2,10,,10,10,0,10,90,,,,,,10,10,0,0,0,0,3,10,10,10,,2,9,7,,8,,8,1,10,9,,,,,3,7,2,0,8,1,8,9,10,8,9,9,7,2,0,,6,2,,10,10,,,,1,2,,,,,,,,,,,,,,,,
5/2/2020 19:25,1213,NEPAL,EN/NP,10,2,10,10,10,10,10,10,0,10,5,10,,9,10,50,25,25,8,9,8,7,7,10,10,,,,,0,10,10,10,0,0,,,,,,,,10,10,,,,,,,,,10,7,6,3,6,6,3,10,10,10,0,8,8,0,7,10,10,10,10,2,16,7,,,,,,,,,,,,,,,,0
5/4/2020 10:25,2279,NEPAL,EN/NP,2,8,,8,5,,,,,10,10,4,8,10,5,50,0,50,7,7,,,,10,10,9,9,2,9,,,,,,,5,8,8,7,3,4,8,7,7,4,4,4,7,,,,,,2,2,5,8,5,8,10,8,2,0,7,7,0,6,10,10,40,40,3,14,4,,,,,,,,,,,,,,,,
5/4/2020 9:50,566,NEPAL,EN/NP,10,0,10,10,10,8,8,8,6,8,,,,,,50,50,0,8,7,,,,10,10,2,2,2,2,5,10,10,10,0,0,10,10,10,10,9,7,7,8,8,9,9,10,10,8,8,3,9,10,2,,2,,6,1,,,,,,,,,,,0,20,,15,9,,,,,,,,,,,,,,,,0
5/7/2020 22:01,967,NEPAL,EN/NP,10,0,9,10,10,,,,,,10,10,10,10,10,,,,8,8,9,8,9,,,,,,,10,10,10,10,5,5,3,2,2,1,3,2,2,9,10,8,8,8,9,,,,,,5,6,2,6,6,2,10,10,5,0,8,9,0,6,10,10,,,5,16,8,,,,,,,,,,,,,,,,10
5/6/2020 10:42,1007,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,5,60,35,5,7,,,,10,10,10,8,7,4,,,,,,,6,7,,6,6,7,6,8,9,10,9,10,10,5,9,1,7,10,3,6,2,8,8,9,,,,,,,,,,,,,3,1,5,,,,,,,,,,,,,,,,0
5/7/2020 22:01,265262,NEPAL,EN/NP,10,1,10,10,10,7,8,9,7,8,9,10,10,10,10,30,40,30,6,7,,,,10,6,0,0,0,0,2,10,10,10,1,2,9,9,10,8,8,9,8,,,9,9,10,10,,9,2,6,10,,,,,,,,,,,,,,,,,20,20,5,16,7,,,,,,,,,,,,,,,,0
5/1/2020 18:57,1063,NEPAL,EN/NP,7,0,10,10,10,10,10,10,10,10,,,,,,0,100,0,7,9,4,8,10,10,10,5,5,5,5,0,10,10,10,10,7,10,5,3,6,7,10,7,10,10,10,10,10,10,,,,,5,8,5,5,9,10,10,,,,,,,,,,,40,50,,,,,,,,,,,,,,,,,,,0
5/7/2020 19:18,1909,NEPAL,EN/NP,10,1,9,8,10,9,10,10,9,10,,,,,,0,50,50,,,10,10,10,,,5,5,1,5,4,10,10,10,1,6,9,9,5,7,1,6,7,,,9,10,10,10,5,10,5,9,,,,,,,,10,10,9,10,5,5,1,5,10,9,,,,9,,,,,,,,,,,,,,,,,5
5/6/2020 13:35,224,NEPAL,EN/NP,,,,,,,,,,,,,,,,,,,10,8,1,8,2,8,8,7,9,8,9,0,10,10,10,0,0,0,5,6,10,9,10,10,,,0,10,9,10,7,8,8,9,,10,9,2,9,2,9,8,8,10,10,9,8,9,9,8,9,100,100,10,,8,,,,,,,,,,,,,,,,9
5/7/2020 22:01,349,NEPAL,EN/NP,10,2,8,9,10,9,9,8,5,8,6,,,,,20,30,50,6,6,,,,10,10,,,,,9,8,9,9,9,8,7,7,9,8,10,9,9,,,7,8,9,7,,,,,,7,6,8,8,8,7,7,7,8,9,8,8,8,8,8,8,,,,10,8,,,,,,,,,,,,,,,,
5/2/2020 7:24,572,NEPAL,NP,7,3,6,6,6,10,10,10,9,8,,,,,,,,,,,7,6,7,10,8,10,3,8,3,6,6,8,7,3,3,3,5,5,5,6,6,6,,,5,5,5,6,5,5,6,5,8,9,9,9,9,8,9,,,,,,,,,,,10,10,7,5,,,,,,,,,,,,,,,,,0
5/6/2020 10:56,884,NEPAL,EN/NP,,,,,,10,10,10,8,9,8,8,8,9,10,60,20,20,7,7,,10,,,,3,3,2,3,,,,,,,7,7,7,8,,10,8,,,,,,,8,7,8,7,9,8,7,8,8,8,8,9,9,9,7,7,8,8,8,8,10,100,100,3,,8,,,,,,,,,,,,,,,,3
5/4/2020 10:21,1284,NEPAL,EN/NP,,,,,,,,,,,,,,,,50,30,20,,,7,9,7,,,,,,,7,9,10,8,2,5,8,7,6,7,7,9,10,7,7,8,7,8,8,7,8,9,7,,7,8,6,8,8,5,9,8,8,1,7,6,3,6,7,8,30,20,7,,8,,,,,,,,,,,,,,,,8
5/6/2020 14:09,1181,NEPAL,EN/NP,10,0,10,10,10,,,,,,5,10,10,10,10,50,25,25,,,5,10,10,,,10,5,5,5,0,10,10,0,10,0,5,5,8,5,10,10,10,,,10,5,5,10,5,10,8,0,10,10,10,5,10,10,5,,,,,,,,,,,,,10,16,,,,,,,,,,,,,,,,,
5/7/2020 22:01,767,NEPAL,EN/NP,6,2,6,9,8,6,6,6,6,7,2,9,9,9,9,100,0,0,,,6,7,8,0,10,3,3,3,6,5,9,8,10,9,3,,,,,,,,7,8,,,,,,,,,6,6,4,7,7,8,5,,,,,,,,,,,40,20,8,14,7,,,,,,,,,,,,,,,,0
5/7/2020 22:01,638,NEPAL,EN/NP,1,10,1,1,0,4,4,4,4,1,,,,,,,,,,,,,,0,6,,,,,,,,,,,7,1,1,5,1,3,10,1,9,8,8,9,9,1,2,5,,,10,6,5,,6,8,2,7,7,5,5,6,7,8,1,4,,,,16,,,,,,,,,,,,,,,,,0
5/6/2020 10:54,876,NEPAL,EN/NP,,,,,,10,10,10,9,10,10,10,10,10,10,,,,2,5,,,,,,0,4,0,4,,,,,,,,,,,,,,10,10,10,9,9,9,9,10,1,3,,4,4,0,6,4,7,10,10,0,0,10,3,0,2,10,10,,,6,,6,,,,,,,,,,,,,,,,7
5/6/2020 15:07,1942,NEPAL,EN/NP,,,,,,10,10,10,,,10,10,10,10,10,,,,,,10,10,10,10,10,8,7,7,6,9,10,10,10,7,10,10,7,8,8,7,7,9,10,10,,,6,6,,,,,,6,10,6,10,10,8,,,,,,,,,,,100,100,5,16,8,,,,,,,,,,,,,,,,
5/7/2020 22:01,1747,NEPAL,EN/NP,,,,,,,,,,,1,4,10,10,6,0,100,0,1,7,,,,10,10,10,5,5,5,0,10,10,10,0,6,,,,,,,,,,5,10,10,10,,,,,,5,6,0,10,0,10,4,10,,0,10,3,5,7,5,10,,,2,10,,,,,,,,,,,,,,,,,0
5/7/2020 8:53,775,NEPAL,EN/NP,6,1,10,10,10,,,,,,,,,,,,,,,,8,4,9,8,9,3,4,3,9,2,3,9,9,1,8,,,,,,,,,,,,,,8,9,1,1,,2,2,2,2,2,2,5,3,1,9,6,9,8,,8,8,0,20,3,,8,,,,,,,,,,,,,,,,7
5/3/2020 21:31,834,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,,,,,,20,60,20,,8,9,,,10,10,10,10,10,10,,,,,,,,,,,,,,,,8,9,9,10,,,10,10,,8,4,0,,5,1,10,10,0,0,10,10,0,,,,,50,7,12,8,,,,,,,,,,,,,,,,10
5/1/2020 23:20,590,NEPAL,EN/NP,,,,,,9,10,10,9,5,9,9,8,10,8,,,,8,8,9,4,8,8,10,5,5,6,5,8,7,4,8,8,8,2,8,2,9,9,9,7,9,9,7,2,8,8,,,,,10,,,,,,,,,,,,,,,,,0,100,5,,,,,,,,,,,,,,,,,,
5/2/2020 7:28,885,NEPAL,EN/NP,10,1,2,9,10,,,,,,,,,,,40,40,20,5,8,,,,10,10,,,,,3,7,7,9,,3,8,9,5,,7,6,,10,10,,,,,,,,,,4,7,2,7,4,2,9,9,7,2,7,8,0,3,3,9,30,40,,8,,,,,,,,,,,,,,,,,
5/6/2020 11:04,826,NEPAL,EN/NP,10,0,10,10,10,,10,10,10,10,1,10,2,5,0,50,50,0,,6,10,10,5,10,10,,,,,5,10,10,10,3,,,,,,,,,10,10,,,,,0,,5,10,10,,,,,,,10,5,5,1,,,,,,,100,100,,16,,,,,,,,,,,,,,,,,6
5/5/2020 21:06,691,NEPAL,EN/NP,9,0,10,8,10,10,10,10,2,10,10,10,10,10,10,,,,5,5,,,,,,5,3,3,3,,,,,,,,,,,,,,8,5,7,5,6,5,7,9,5,6,8,,,,,,,8,7,,1,,,9,,,9,40,10,,16,7,,,,,,,,,,,,,,,,9
5/6/2020 22:35,607,NEPAL,EN/NP,10,9,10,8,10,10,10,10,10,10,10,9,8,10,9,,,,9,8,10,10,10,,,,,,,6,10,10,10,2,1,8,7,9,9,9,10,6,8,9,10,10,9,10,,,,,,,,,,,,,,,,,,,,,,90,40,,16,,,,,,,,,,,,,,,,,
5/2/2020 16:09,819,NEPAL,EN/NP,10,0,10,10,10,,,,,,,,,,,50,25,25,5,3,,,,10,10,5,0,0,0,,,,,,,10,10,10,10,10,10,10,,,8,8,5,10,10,8,0,0,,5,5,5,8,9,10,,,,,,,,,,,50,50,,1,,,,,,,,,,,,,,,,,0
5/6/2020 11:23,777,NEPAL,EN/NP,,,,,,10,10,10,7,7,6,10,6,8,,50,20,30,,,,,,5,5,10,10,8,7,5,8,8,7,4,7,,,,,,,,,,6,6,6,9,,,,,,6,7,5,7,7,4,,7,,6,,,,,,,40,10,6,,8,,,,,,,,,,,,,,,,7
5/2/2020 11:36,758,NEPAL,EN/NP,10,0,10,10,10,9,10,10,7,10,,,,,,0,50,50,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,7,,,,,,,,,,,7,7,5,1,5,4,7,10,7,2,0,7,7,2,7,7,8,50,50,,16,8,,,,,,,,,,,,,,,,
5/3/2020 12:49,716,NEPAL,EN/NP,10,0,10,10,10,,,,,,,,,,,,,,0,2,8,10,10,,,0,0,3,0,,,,,,,,,,,,,,8,10,10,10,10,0,,,,,,3,0,0,6,6,7,10,10,7,0,10,10,0,0,10,10,80,100,10,,10,,,,,,,,,,,,,,,,
5/7/2020 22:01,571,NEPAL,EN/NP,,,,,,,,,,,10,10,10,10,10,,,,,,10,10,10,10,10,,,,,,,,,,,,,,,,,,10,10,5,10,10,10,10,10,0,0,10,5,5,10,10,10,10,10,10,10,10,0,10,5,10,10,10,,,5,16,7,,,,,,,,,,,,,,,,
5/2/2020 9:50,447,NEPAL,EN/NP,10,0,7,9,10,,,,,,,,,,,,,,4,10,,,,10,10,4,2,2,2,8,10,10,10,2,2,,,,,,,,,,10,10,6,8,,,,,,7,4,1,10,4,4,10,10,6,0,9,9,2,8,10,10,,,,10,,,,,,,,,,,,,,,,,
5/3/2020 8:26,1147,NEPAL,EN/NP,,,,,,10,10,9,9,9,10,10,9,10,10,75,20,5,,,,,,10,10,,,,,,,,,,,,,,,,,,10,10,9,9,10,9,10,10,3,9,8,,,,,,,10,10,9,1,8,8,0,9,9,10,90,40,,,,,,,,,,,,,,,,,,,0
5/1/2020 21:21,678,NEPAL,EN/NP,,,,,,4,4,6,4,8,10,10,10,10,10,,,,5,6,,,,,,,,,,8,9,8,8,4,4,,,,,,,,,,5,7,7,9,,,,,,10,3,8,8,6,4,10,9,8,3,3,8,4,6,7,8,,,,12,,,,,,,,,,,,,,,,,
5/6/2020 13:48,3744,NEPAL,EN/NP,9,1,10,8,9,,,,,,9,10,10,9,10,0,25,75,6,7,5,8,8,,,6,3,1,5,3,9,10,8,1,3,,,,,,,,9,8,9,8,8,8,,,,,6,,,,,,,,,,,,,,,,,,,3,,8,,,,,,,,,,,,,,,,0
5/3/2020 10:36,488,NEPAL,EN/NP,,,,,,,,,,,9,10,10,10,10,,,,,,9,5,8,10,10,,,,,10,10,10,10,0,10,0,4,0,10,5,4,6,,,,,,,10,10,10,10,5,8,9,10,7,10,10,,,,,,,,,,,0,80,,,8,,,,,,,,,,,,,,,,0
5/7/2020 22:01,1962,NEPAL,EN/NP,,,,,,,,,,,0,10,0,10,10,,,,,,0,10,10,10,0,,,,,10,10,10,10,0,10,,,,,,,,10,10,,,,,,,,,,5,0,10,9,6,10,10,10,5,2,7,0,0,4,7,10,0,100,,,7,,,,,,,,,,,,,,,,10
5/7/2020 18:22,928,NEPAL,EN/NP,10,0,10,10,10,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,10,10,10,9,8,9,8,9,10,10,2,6,,,10,10,10,10,,,,,,,,,,,,10,9,10,0,9,8,0,8,10,10,60,60,,,,,,,,,,,,,,,,,,,
5/7/2020 22:01,1545,NEPAL,EN/NP,,,,,,8,10,7,3,8,8,8,8,8,,5,80,15,,,,,,,,,,,,,,,,,,8,8,1,4,2,7,4,,,8,7,8,10,8,8,8,2,8,4,8,10,10,8,9,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,0
5/7/2020 22:01,962,NEPAL,EN/NP,,,,,,6,8,10,3,10,10,4,10,10,10,0,0,100,,,,,,,,4,4,4,4,10,10,8,10,6,10,5,9,10,10,7,,2,,,10,8,6,10,,,,,7,,,,,,,,,,,,,,,,,,,8,16,,,,,,,,,,,,,,,,,0
5/1/2020 20:15,916,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,,,,,,,,,10,9,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,,,8,8,8,10,8,10,3,2,,4,10,5,10,5,5,,,,,,,,,,,,,5,,8,,,,,,,,,,,,,,,,0
5/2/2020 10:04,621,NEPAL,EN/NP,,,,,,6,10,8,1,0,10,10,10,10,10,,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,8,7,,10,6,0,6,6,6,10,8,4,0,4,7,1,10,7,6,,,10,,8,,,,,,,,,,,,,,,,8
5/7/2020 22:01,736,NEPAL,EN/NP,10,1,10,9,10,7,9,8,6,9,,,,,,,,,,,5,8,9,10,10,,,,,,,,,,,7,9,10,8,7,7,9,,,,,,,6,9,1,4,,3,5,4,8,4,2,,,,,,,,,,,,,5,,7,,,,,,,,,,,,,,,,0
5/1/2020 16:12,991,NEPAL,EN/NP,10,0,10,10,10,10,10,10,9,10,,,,,,25,50,25,,,10,8,10,,,1,0,0,0,,,,,,,8,3,7,7,8,8,8,,,9,2,2,10,,,,,9,,,,,,,,,,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,5
5/6/2020 13:41,1164,NEPAL,EN/NP,,,,,,10,10,10,2,10,,,,,,0,50,50,,,10,10,6,10,10,,,,,1,10,10,10,10,7,,,,,,,,10,9,,,,,9,10,9,10,,,,,,,,10,10,1,0,10,9,4,,10,,,,,1,9,,,,,,,,,,,,,,,,
5/6/2020 19:34,556,NEPAL,EN/NP,10,0,10,10,10,,,,,,8,10,10,10,10,,,,,,8,,7,,,3,8,3,4,,,,,,,,,,,,,,10,10,8,9,9,10,,,,,,,,,,,,10,10,1,0,10,3,0,7,10,9,90,60,,16,,,,,,,,,,,,,,,,,
5/7/2020 22:01,356,NEPAL,EN/NP,,10,5,9,,,,9,7,,,,,,,0,100,0,9,8,,,,,,,,,,5,5,5,8,5,0,9,9,7,9,8,8,10,,,10,10,9,9,9,9,1,0,,,,,,,,,,,,,,,,,,10,40,5,,,,,,,,,,,,,,,,,,
5/5/2020 23:31,641,NEPAL,EN/NP,10,0,10,10,10,9,9,,,,,,,,,0,100,0,,,,,,10,10,,,,,,,,,,,7,8,9,8,6,7,7,,,,,,,,,,,9,,,,,,,10,10,7,0,7,8,1,5,6,10,20,10,0,,8,,,,,,,,,,,,,,,,
5/2/2020 10:18,874,NEPAL,EN/NP,10,8,9,3,8,7,5,8,0,5,,,,,,,,,,,,,,,,10,5,0,3,,,,,,,,,,,,,,,,8,6,7,8,5,7,8,7,8,,,,,,,8,8,3,0,7,7,0,0,7,5,,,,,8,,,,,,,,,,,,,,,,
5/6/2020 21:15,564,NEPAL,EN/NP,,,,,,,,,,,,,,,,0,100,0,,,9,9,8,10,10,,,,,4,10,10,10,1,10,8,8,9,9,9,9,9,,,10,10,10,10,,,,,,1,10,0,8,7,8,,,,,,,,,,,100,10,,,6,,,,,,,,,,,,,,,,
5/6/2020 14:07,1132,NEPAL,EN/NP,10,1,8,9,10,9,9,10,8,10,,,,,,,,,,,,,,,,6,3,3,3,,,,,,,8,8,5,8,6,,,8,8,8,7,7,9,,,,,9,6,6,,9,8,6,,,,,,,,,,,,,8,16,,,,,,,,,,,,,,,,,
5/6/2020 14:53,414,NEPAL,EN/NP,,,,,,1,7,10,7,10,,,,,,,,,,,,,,7,8,,,,,8,9,8,8,1,9,,,,,,,,,,,,,,,,,,,5,7,3,10,6,6,9,9,8,1,6,10,4,4,8,9,40,20,,,,,,,,,,,,,,,,,,,0
5/5/2020 21:06,516,NEPAL,EN/NP,,,,,,,,,,,10,10,10,10,10,,,,0,0,,,,10,10,9,10,10,10,,,,,,,8,10,5,8,9,5,8,,,,,,,,,,,5,2,6,0,8,5,5,,,,,,,,,,,20,40,,16,,,,,,,,,,,,,,,,,6
5/2/2020 15:05,614,NEPAL,EN/NP,10,0,10,10,10,,,,,,10,10,10,10,10,,,,7,8,,,,,,,,,,8,10,8,9,1,,,7,7,7,5,6,5,,,6,6,10,10,,,,,8,,,,,,,,,,,,,,,,,0,20,2,,,,,,,,,,,,,,,,,,
5/2/2020 14:32,1205,NEPAL,EN/NP,9,0,9,9,9,,,,,,,,,,,70,20,10,,,4,4,4,,,1,2,1,1,,,,,,,,,,,,,,,,,,,,8,5,3,2,,,,,,,,7,7,6,2,7,6,3,6,,7,,,,,,,,,,,,,,,,,,,,,0
