"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","sex","sex_3_TEXT","age","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1_1","psych_wellbeing2_1","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","conspiracy_theories_1","conspiracy_theories_2","conspiracy_theories_3","conspiracy_theories_4","open_mindness_1","open_mindness_2","open_mindness_3","open_mindness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self.control_1","trait_self.control_2","trait_self.control_3","trait_self.control_4","self.esteem_1","Q108_1","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","moral_identity_1","moral_identity_2","moral_identity_3","moral_identity_4","moral_identity_5","moral_identity_6","moral_identity_7","moral_identity_8","moral_identity_9","moral_identity_10","risk_perception_1","risk_perception_2","political_ideology_1","moral_circle1","health_1","CRT1","CRT2","CRT3","marital","children","employment","employment_6_TEXT","ladder_answer","urban","tested_positive","know_tested_positive","no_bots","FL_28_DO"
"322","28/04/2020 19.24","28/04/2020 19.44",0,"37.76.123.11",100,1162,1,"28/04/2020 19.44","R_2are8C7I5Wc5v2Y",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",35,10,6,6,6,10,4,6,6,3,3,8,6,4,9,9,70,20,10,9,8,8,8,6,10,10,7,3,6,3,7,8,10,7,3,4,10,8,7,7,3,4,3,8,9,8,8,8,10,6,8,7,0,7,0,7,4,4,6,4,2,10,10,6,3,3,3,4,4,4,7,10,10,7,16,10,50,600,NA,3,1,6,"gyed",8,1,1,1,213,"Morality-as-cooperation(shortversion)|Riskperception|Traitoptimism|Open-mindedness|Physicalcontact|Moralcircle|MoralIdentity|Physicalhealth|Collectivenarcissism|Attentioncheck|Physicalhygiene|Generosity|NationalIdentification|Socialbelonging|Psychologicalwell-being|Self-esteem|Narcissism|ConspiracyTheoriesCOVID-19|Politicalideology|Traitself-control|Anti-coronapolicysupport"
"323","28/04/2020 19.27","28/04/2020 19.48",0,"78.131.104.207",100,1251,1,"28/04/2020 19.48","R_33kEnetjsPSotUw",NA,NA,NA,NA,47.53039551,21.62789917,"anonymous","HU",1,"",40,8,7,4,6,10,8,8,8,8,8,10,10,5,10,9,100,0,0,2,3,4,5,5,5,5,7,5,2,5,4,6,6,6,3,5,7,7,7,7,5,3,5,2,2,6,5,4,4,7,7,4,5,3,0,4,5,5,5,5,8,7,6,5,5,6,5,2,2,5,5,40,40,5,16,7,50,3,7,1,0,2,"",9,1,1,1,213,"Physicalhealth|Traitself-control|Politicalideology|Moralcircle|Collectivenarcissism|Open-mindedness|NationalIdentification|Psychologicalwell-being|Socialbelonging|Riskperception|Narcissism|Self-esteem|Physicalcontact|Morality-as-cooperation(shortversion)|Attentioncheck|Physicalhygiene|MoralIdentity|Anti-coronapolicysupport|Generosity|Traitoptimism|ConspiracyTheoriesCOVID-19"
"324","28/04/2020 19.29","28/04/2020 19.52",0,"46.139.17.132",100,1354,1,"28/04/2020 19.52","R_ZKtdE3R9AK42Vnb",NA,NA,NA,NA,47.39489746,18.91360474,"anonymous","HU",2,"",28,10,4,10,10,10,8,10,10,10,10,10,10,8,10,10,10,30,60,8,8,0,1,2,10,6,1,0,0,3,7,10,8,10,1,4,9,10,10,10,3,2,2,8,8,7,8,6,10,6,6,4,4,8,0,3,6,1,6,3,0,10,10,9,0,7,6,0,8,8,7,10,20,NA,15,9,25,3,6,3,2,2,"",4,1,1,1,213,"Traitoptimism|MoralIdentity|Riskperception|Attentioncheck|Open-mindedness|Physicalcontact|Self-esteem|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Anti-coronapolicysupport|Generosity|Morality-as-cooperation(shortversion)|NationalIdentification|Narcissism|Moralcircle|Psychologicalwell-being|Politicalideology|Socialbelonging|Physicalhygiene|Physicalhealth|Traitself-control"
"325","28/04/2020 19.38","28/04/2020 19.52",0,"84.3.222.222",100,815,1,"28/04/2020 19.52","R_3JgE9Hk7tsTWSgQ",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",43,10,0,10,10,10,9,9,10,9,0,10,10,10,10,10,0,100,0,7,7,0,0,1,10,8,0,0,0,0,2,10,10,10,0,3,10,7,10,8,4,3,1,7,7,8,9,9,9,8,9,4,4,7,0,1,4,0,1,6,0,10,9,2,0,4,4,0,3,7,8,20,20,5,4,4,50,3,7,3,1,1,"",6,1,1,1,213,"Socialbelonging|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Generosity|Self-esteem|Moralcircle|Physicalhealth|Anti-coronapolicysupport|MoralIdentity|Riskperception|Open-mindedness|Attentioncheck|Psychologicalwell-being|NationalIdentification|Morality-as-cooperation(shortversion)|Physicalhygiene|Physicalcontact|Traitoptimism|Politicalideology|Traitself-control|Narcissism"
"326","28/04/2020 19.38","28/04/2020 19.52",0,"176.77.133.121",100,883,1,"28/04/2020 19.52","R_3IY4RrtfUBRcShT",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",41,10,0,10,10,10,9,9,9,6,10,10,10,3,10,10,50,50,0,3,6,5,8,8,10,10,1,10,0,0,5,10,9,9,0,0,9,8,10,8,1,2,0,8,8,8,7,9,10,3,8,2,5,4,10,5,2,1,5,1,1,10,8,5,0,5,5,0,5,8,5,20,10,8,11,9,25,NA,NA,2,0,1,"",5,2,1,1,213,"Socialbelonging|Narcissism|Physicalhygiene|Morality-as-cooperation(shortversion)|Psychologicalwell-being|Physicalcontact|Riskperception|MoralIdentity|Generosity|Open-mindedness|Traitoptimism|NationalIdentification|Collectivenarcissism|Traitself-control|ConspiracyTheoriesCOVID-19|Moralcircle|Self-esteem|Anti-coronapolicysupport|Physicalhealth|Attentioncheck|Politicalideology"
"327","28/04/2020 19.34","28/04/2020 19.53",0,"94.21.12.131",100,1089,1,"28/04/2020 19.53","R_2xDDd4WgQnWwo0v",NA,NA,NA,NA,46.68330383,21.1000061,"anonymous","HU",2,"",27,5,1,5,7,10,0,5,5,5,5,7,7,0,10,10,100,0,0,6,6,5,5,5,10,5,10,10,9,10,10,10,10,5,0,5,8,7,10,10,3,5,4,7,7,5,5,9,8,5,9,2,1,8,0,9,7,3,8,8,6,10,10,5,0,5,5,0,0,10,5,10,80,5,3,10,50,1,4,2,0,1,"",6,1,1,1,213,"Politicalideology|Psychologicalwell-being|Physicalcontact|Traitoptimism|Attentioncheck|Generosity|Self-esteem|Riskperception|Morality-as-cooperation(shortversion)|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Traitself-control|Physicalhygiene|MoralIdentity|NationalIdentification|Socialbelonging|Open-mindedness|Physicalhealth|Moralcircle|Narcissism|Anti-coronapolicysupport"
"328","28/04/2020 19.11","28/04/2020 19.53",0,"82.131.155.222",100,2517,1,"28/04/2020 19.53","R_e3gNMUh0y8PZtSx",NA,NA,NA,NA,47.34379578,19.043396,"anonymous","HU",2,"",19,10,0,10,10,10,10,10,10,6,10,10,10,10,10,10,0,100,0,9,6,3,3,3,10,10,0,0,0,0,3,10,10,10,0,0,6,6,6,10,0,4,6,10,10,6,6,6,6,7,10,6,7,8,0,0,0,0,6,0,0,10,10,6,0,10,10,0,0,7,10,0,60,5,9,6,25,300,4,1,0,4,"",6,1,1,1,213,"Generosity|Collectivenarcissism|MoralIdentity|Physicalhygiene|Attentioncheck|Traitself-control|Morality-as-cooperation(shortversion)|NationalIdentification|Physicalhealth|Socialbelonging|Physicalcontact|Narcissism|Riskperception|Traitoptimism|Moralcircle|Politicalideology|Psychologicalwell-being|Open-mindedness|ConspiracyTheoriesCOVID-19|Anti-coronapolicysupport|Self-esteem"
"329","28/04/2020 19.49","28/04/2020 20.05",0,"176.63.23.11",100,930,1,"28/04/2020 20.05","R_29hb25BpGHG052B",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",25,9,1,8,10,10,6,8,8,1,6,10,10,9,10,7,50,0,50,7,4,0,0,0,1,0,0,0,0,0,7,10,10,5,0,6,7,4,9,5,3,6,8,10,10,5,1,0,3,7,10,4,7,9,0,7,4,5,7,4,6,6,5,1,4,1,1,6,4,3,1,60,80,2,3,8,25,300,7,2,0,1,"",4,1,1,1,213,"Physicalhealth|Physicalcontact|Attentioncheck|Moralcircle|NationalIdentification|MoralIdentity|Collectivenarcissism|Politicalideology|Morality-as-cooperation(shortversion)|Anti-coronapolicysupport|Open-mindedness|Psychologicalwell-being|Generosity|Physicalhygiene|Socialbelonging|ConspiracyTheoriesCOVID-19|Traitself-control|Self-esteem|Traitoptimism|Narcissism|Riskperception"
"330","28/04/2020 19.54","28/04/2020 20.06",0,"62.165.227.166",100,714,1,"28/04/2020 20.06","R_2zAASvvOcH39XYi",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",42,8,0,9,10,10,7,7,10,8,5,10,10,10,10,10,0,100,0,4,4,0,10,0,8,6,0,0,0,0,8,10,10,10,0,5,3,3,9,8,4,7,8,6,6,6,7,8,7,8,8,3,3,6,0,0,0,0,6,6,0,8,8,4,0,5,6,0,6,6,8,10,10,5,4,4,25,3,7,3,2,1,"",4,1,1,1,213,"Attentioncheck|ConspiracyTheoriesCOVID-19|Riskperception|Open-mindedness|Morality-as-cooperation(shortversion)|Collectivenarcissism|Traitoptimism|Psychologicalwell-being|Self-esteem|Physicalhealth|Physicalcontact|Physicalhygiene|MoralIdentity|Socialbelonging|Moralcircle|Politicalideology|Anti-coronapolicysupport|Narcissism|Traitself-control|Generosity|NationalIdentification"
"331","28/04/2020 20.00","28/04/2020 20.10",0,"178.164.138.252",100,619,1,"28/04/2020 20.10","R_33Dozs6jpr770DJ",NA,NA,NA,NA,48.09869385,19.80299377,"anonymous","HU",2,"",45,10,0,10,10,10,10,10,10,10,10,10,10,5,10,10,100,0,0,9,9,0,0,0,10,10,0,0,0,0,0,10,10,10,0,0,10,10,7,5,5,10,10,10,10,10,10,10,10,5,10,7,7,6,7,0,0,0,0,0,0,10,10,5,0,5,10,0,1,10,10,70,70,10,3,5,25,3,7,3,2,3,"",6,1,1,1,213,"Morality-as-cooperation(shortversion)|ConspiracyTheoriesCOVID-19|Politicalideology|Physicalcontact|Traitoptimism|Attentioncheck|Riskperception|Psychologicalwell-being|Generosity|MoralIdentity|Socialbelonging|Physicalhygiene|Open-mindedness|NationalIdentification|Traitself-control|Physicalhealth|Moralcircle|Self-esteem|Collectivenarcissism|Narcissism|Anti-coronapolicysupport"
"332","28/04/2020 19.50","28/04/2020 20.10",0,"188.143.110.121",100,1209,1,"28/04/2020 20.10","R_273EWiAWG68rE9i",NA,NA,NA,NA,47.59750366,19.2407074,"anonymous","HU",2,"",35,10,0,10,10,10,9,9,10,8,9,8,10,10,10,10,20,70,10,7,7,1,5,2,10,5,6,5,2,3,6,5,8,8,1,2,9,10,9,9,8,3,1,6,9,8,8,7,7,8,8,8,2,2,0,3,2,0,1,1,3,9,9,2,0,3,1,0,0,2,10,20,50,5,12,7,50,300,6,3,0,1,"",6,2,1,1,213,"Physicalhygiene|Open-mindedness|Attentioncheck|Traitoptimism|Riskperception|Politicalideology|Anti-coronapolicysupport|Physicalhealth|Psychologicalwell-being|Traitself-control|Generosity|Narcissism|Self-esteem|Collectivenarcissism|Physicalcontact|Socialbelonging|NationalIdentification|ConspiracyTheoriesCOVID-19|Moralcircle|MoralIdentity|Morality-as-cooperation(shortversion)"
"333","28/04/2020 19.54","28/04/2020 20.14",0,"84.236.102.125",100,1181,1,"28/04/2020 20.14","R_1Fnx1pYERr3HzPS",NA,NA,NA,NA,47.68330383,17.63510132,"anonymous","HU",2,"",56,9,0,10,10,10,6,6,6,6,10,3,3,3,3,3,50,25,25,4,4,5,6,5,10,10,10,5,5,10,0,10,10,10,0,0,10,10,10,10,0,1,0,6,6,8,8,8,9,8,8,7,8,6,0,5,0,0,5,5,1,10,10,0,0,0,9,0,10,10,10,50,50,5,16,6,25,300,4,1,2,1,"",6,1,1,2,213,"Traitself-control|Moralcircle|Open-mindedness|Traitoptimism|Psychologicalwell-being|Physicalhealth|Anti-coronapolicysupport|Morality-as-cooperation(shortversion)|Self-esteem|Generosity|Politicalideology|Narcissism|Physicalhygiene|NationalIdentification|Attentioncheck|MoralIdentity|Collectivenarcissism|Physicalcontact|Socialbelonging|ConspiracyTheoriesCOVID-19|Riskperception"
"334","28/04/2020 20.01","28/04/2020 20.16",0,"134.255.7.19",100,942,1,"28/04/2020 20.16","R_DeJNTtOAH9KEP9T",NA,NA,NA,NA,47.230896,16.62159729,"anonymous","HU",2,"",40,9,3,9,9,9,7,8,10,6,3,7,7,6,7,7,30,50,20,7,8,5,4,2,8,6,7,3,4,6,7,8,7,7,4,4,7,6,8,7,4,3,4,7,8,6,7,8,9,7,7,7,8,6,0,6,4,2,4,2,3,9,7,7,2,7,6,3,6,7,7,20,70,5,10,9,50,300,8,3,2,1,"",4,1,1,1,213,"Traitself-control|Traitoptimism|Moralcircle|Self-esteem|Physicalhealth|Collectivenarcissism|Attentioncheck|Physicalhygiene|MoralIdentity|Riskperception|Anti-coronapolicysupport|Narcissism|Socialbelonging|ConspiracyTheoriesCOVID-19|NationalIdentification|Morality-as-cooperation(shortversion)|Psychologicalwell-being|Physicalcontact|Politicalideology|Generosity|Open-mindedness"
"335","28/04/2020 19.58","28/04/2020 20.18",0,"80.99.39.123",100,1202,1,"28/04/2020 20.18","R_3LdmcDAnZwltrbP",NA,NA,NA,NA,47.16670227,18.11669922,"anonymous","HU",2,"",56,8,1,9,10,10,8,6,10,9,10,10,10,8,10,10,40,50,10,7,5,3,5,5,10,3,5,3,7,5,5,9,9,10,0,1,5,5,5,5,5,5,5,5,5,6,8,8,10,9,10,2,1,4,0,5,3,1,1,3,3,5,5,5,2,5,5,2,2,6,8,50,70,3,10,5,50,300,4,3,2,1,"",8,1,1,1,213,"Traitself-control|Socialbelonging|Riskperception|Physicalhygiene|Politicalideology|Physicalcontact|Narcissism|Open-mindedness|Physicalhealth|Moralcircle|Morality-as-cooperation(shortversion)|Self-esteem|NationalIdentification|Psychologicalwell-being|Collectivenarcissism|Traitoptimism|Anti-coronapolicysupport|Generosity|ConspiracyTheoriesCOVID-19|Attentioncheck|MoralIdentity"
"336","28/04/2020 18.47","28/04/2020 20.19",0,"176.63.26.241",100,5544,1,"28/04/2020 20.19","R_2cdOL1AFPROsjEO",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",44,9,10,2,2,2,9,9,10,10,10,10,9,2,2,2,20,70,10,9,6,10,6,10,10,9,9,10,8,10,2,10,10,10,3,0,8,10,10,9,7,9,2,9,9,10,10,8,10,9,10,0,0,5,8,0,7,0,10,8,0,10,10,9,0,10,10,0,9,9,10,10,100,5,12,9,50,300,2,2,0,1,"",6,1,1,1,213,"Anti-coronapolicysupport|Physicalhealth|Traitoptimism|Generosity|NationalIdentification|Physicalcontact|Collectivenarcissism|Psychologicalwell-being|Self-esteem|Politicalideology|Traitself-control|Open-mindedness|Narcissism|Moralcircle|Socialbelonging|ConspiracyTheoriesCOVID-19|Morality-as-cooperation(shortversion)|Physicalhygiene|MoralIdentity|Riskperception|Attentioncheck"
"337","28/04/2020 20.11","28/04/2020 20.20",0,"89.132.242.196",100,556,1,"28/04/2020 20.20","R_3J3POlMYIv00UYi",NA,NA,NA,NA,47.53039551,21.62789917,"anonymous","HU",1,"",44,10,2,7,9,10,10,10,9,6,10,10,10,10,10,10,50,50,0,5,2,6,6,6,9,9,10,7,0,8,4,7,8,8,1,4,7,7,7,9,5,7,8,2,3,9,8,8,10,1,8,10,6,3,0,4,7,7,4,6,4,7,8,2,2,2,6,2,2,8,7,30,30,5,1,7,25,3,2,2,1,1,"",6,1,1,1,213,"ConspiracyTheoriesCOVID-19|Collectivenarcissism|Traitself-control|Morality-as-cooperation(shortversion)|Narcissism|Physicalhealth|MoralIdentity|Generosity|Moralcircle|Anti-coronapolicysupport|Physicalcontact|Physicalhygiene|Politicalideology|NationalIdentification|Riskperception|Socialbelonging|Attentioncheck|Psychologicalwell-being|Self-esteem|Traitoptimism|Open-mindedness"
"338","28/04/2020 20.12","28/04/2020 20.22",0,"178.48.95.123",100,601,1,"28/04/2020 20.22","R_2Qs1htV9El2QntH",NA,NA,NA,NA,47.19940186,18.13949585,"anonymous","HU",2,"",31,10,0,10,10,10,9,9,9,10,9,10,10,10,10,10,25,50,25,8,8,9,10,6,10,10,2,2,3,3,3,8,10,9,2,2,10,10,10,10,10,9,9,8,9,9,8,9,9,8,10,3,2,8,10,2,8,2,8,8,3,7,9,9,0,8,9,NA,8,9,10,90,90,9,1,10,50,300,4,3,0,1,"",6,2,1,1,213,"MoralIdentity|Anti-coronapolicysupport|Traitoptimism|Narcissism|Moralcircle|Self-esteem|Generosity|Traitself-control|ConspiracyTheoriesCOVID-19|Socialbelonging|Physicalhygiene|Collectivenarcissism|Politicalideology|Riskperception|NationalIdentification|Morality-as-cooperation(shortversion)|Physicalhealth|Attentioncheck|Physicalcontact|Open-mindedness|Psychologicalwell-being"
"339","28/04/2020 19.56","28/04/2020 20.24",0,"77.234.74.254",100,1681,1,"28/04/2020 20.24","R_3IWDwUG9oK2S9gZ",NA,NA,NA,NA,47.68330383,17.63510132,"anonymous","HU",1,"",29,6,3,7,7,8,3,6,9,7,2,8,9,2,6,7,75,25,0,6,4,7,6,6,9,8,10,7,7,9,6,7,7,7,2,4,8,6,4,6,6,4,6,8,7,6,6,8,3,8,7,7,3,7,0,7,7,6,6,8,3,8,6,6,6,6,6,4,4,6,4,20,60,9,2,7,50,3,2,3,0,1,"",4,1,1,1,213,"Traitoptimism|Self-esteem|Open-mindedness|MoralIdentity|Physicalhygiene|Politicalideology|Anti-coronapolicysupport|Moralcircle|Physicalcontact|NationalIdentification|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Physicalhealth|Generosity|Traitself-control|Narcissism|Morality-as-cooperation(shortversion)|Attentioncheck|Socialbelonging|Psychologicalwell-being|Riskperception"
"340","28/04/2020 20.01","28/04/2020 20.26",0,"213.222.170.113",100,1502,1,"28/04/2020 20.26","R_qw32SORcCbVaeZj",NA,NA,NA,NA,47.68499756,16.59049988,"anonymous","HU",1,"",59,3,0,2,1,0,10,10,10,9,10,8,10,4,10,3,80,10,10,3,3,7,7,2,10,8,10,9,9,9,10,10,9,9,9,6,10,7,9,8,1,4,1,1,2,3,4,7,8,4,9,7,7,9,0,10,3,0,0,4,1,9,8,2,1,9,1,1,9,10,9,20,30,1,1,1,50,3,7,3,2,2,"",7,1,1,1,213,"Physicalcontact|Self-esteem|Riskperception|Anti-coronapolicysupport|Socialbelonging|Narcissism|Morality-as-cooperation(shortversion)|Traitself-control|ConspiracyTheoriesCOVID-19|Moralcircle|Traitoptimism|NationalIdentification|MoralIdentity|Physicalhygiene|Open-mindedness|Collectivenarcissism|Physicalhealth|Generosity|Attentioncheck|Psychologicalwell-being|Politicalideology"
"341","28/04/2020 20.04","28/04/2020 20.26",0,"149.200.100.142",100,1329,1,"28/04/2020 20.26","R_2wahHmODoZT3hzV",NA,NA,NA,NA,47.95530701,22.32350159,"anonymous","HU",1,"",52,4,2,4,2,6,6,7,7,6,6,6,7,7,7,8,60,30,10,4,4,4,4,4,6,6,4,4,4,4,4,6,6,4,4,4,6,6,6,6,4,4,4,3,4,3,4,4,6,6,7,6,4,4,0,4,3,3,4,6,4,6,6,3,3,4,4,4,4,6,6,30,60,NA,1,2,25,900,8,3,3,1,"",8,2,1,1,213,"Physicalhygiene|Self-esteem|Politicalideology|Physicalcontact|Psychologicalwell-being|Traitoptimism|Riskperception|MoralIdentity|Narcissism|Collectivenarcissism|Moralcircle|NationalIdentification|Anti-coronapolicysupport|Physicalhealth|Traitself-control|Socialbelonging|Open-mindedness|Attentioncheck|Generosity|ConspiracyTheoriesCOVID-19|Morality-as-cooperation(shortversion)"
"342","28/04/2020 20.01","28/04/2020 20.27",0,"46.139.207.79",100,1571,1,"28/04/2020 20.27","R_3qsCa3P55wewHiI",NA,NA,NA,NA,47.38450623,19.22140503,"anonymous","HU",2,"",51,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,20,40,40,1,3,0,10,0,10,7,1,1,1,0,7,10,10,10,0,0,10,10,10,10,10,10,10,1,1,10,10,6,10,9,9,7,1,4,0,1,10,7,6,6,0,9,10,9,0,10,10,0,10,10,10,50,50,4,16,2,25,300,4,3,2,3,"",8,1,1,1,213,"Traitoptimism|Physicalcontact|NationalIdentification|MoralIdentity|Narcissism|Open-mindedness|Generosity|Physicalhealth|Traitself-control|Anti-coronapolicysupport|ConspiracyTheoriesCOVID-19|Morality-as-cooperation(shortversion)|Physicalhygiene|Moralcircle|Collectivenarcissism|Self-esteem|Socialbelonging|Attentioncheck|Psychologicalwell-being|Politicalideology|Riskperception"
"343","28/04/2020 20.17","28/04/2020 20.27",0,"168.149.156.50",100,581,1,"28/04/2020 20.27","R_3r1dCXWHULIGKvv",NA,NA,NA,NA,52.30819702,4.980697632,"anonymous","HU",2,"",54,2,0,10,10,10,10,10,10,10,10,2,2,2,2,2,100,0,0,7,6,10,10,3,10,10,0,0,10,10,5,10,10,10,0,0,10,10,10,10,5,5,0,8,10,7,10,10,10,10,10,0,0,7,6,0,5,0,5,8,0,10,10,10,0,10,0,0,0,10,10,0,70,8,16,8,50,NA,4,1,2,1,"",6,1,1,1,213,"Physicalhygiene|Riskperception|MoralIdentity|Physicalhealth|ConspiracyTheoriesCOVID-19|Generosity|Morality-as-cooperation(shortversion)|Open-mindedness|Narcissism|Moralcircle|Traitself-control|Politicalideology|Traitoptimism|Collectivenarcissism|Attentioncheck|Self-esteem|Psychologicalwell-being|Physicalcontact|NationalIdentification|Anti-coronapolicysupport|Socialbelonging"
"344","28/04/2020 20.05","28/04/2020 20.29",0,"77.234.65.224",100,1433,1,"28/04/2020 20.29","R_3J9GPRC9TjqTNau",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",2,"",64,10,0,10,10,10,6,6,6,6,6,10,10,10,10,10,50,25,25,10,9,9,7,10,10,10,9,3,10,6,6,10,10,9,6,3,10,10,10,10,6,5,3,10,10,9,10,10,9,9,7,3,2,9,0,6,6,5,3,6,7,10,10,7,0,7,7,0,7,6,10,40,100,8,14,9,50,600,80,1,1,6,"",6,1,1,1,213,"Self-esteem|NationalIdentification|Physicalcontact|Moralcircle|MoralIdentity|ConspiracyTheoriesCOVID-19|Attentioncheck|Narcissism|Socialbelonging|Physicalhealth|Open-mindedness|Politicalideology|Riskperception|Physicalhygiene|Psychologicalwell-being|Generosity|Traitself-control|Traitoptimism|Anti-coronapolicysupport|Morality-as-cooperation(shortversion)|Collectivenarcissism"
"345","28/04/2020 18.59","28/04/2020 20.30",0,"176.63.190.221",100,5449,1,"28/04/2020 20.30","R_3GqX8DErv5iiZNR",NA,NA,NA,NA,47.53039551,21.62789917,"anonymous","HU",2,"",28,10,0,10,10,10,0,0,10,10,10,7,7,10,10,10,0,100,0,7,6,5,5,5,10,10,8,10,2,10,5,10,10,10,0,5,10,10,10,10,0,0,0,8,8,8,8,10,10,7,10,10,2,7,0,8,8,0,7,7,5,10,10,10,0,5,5,0,0,5,10,50,50,5,16,8,25,3,7,2,2,6,"",7,1,1,1,213,"Politicalideology|Self-esteem|Physicalhealth|Collectivenarcissism|Socialbelonging|ConspiracyTheoriesCOVID-19|Traitoptimism|Attentioncheck|MoralIdentity|Morality-as-cooperation(shortversion)|Traitself-control|Narcissism|Open-mindedness|Riskperception|Psychologicalwell-being|Physicalcontact|Moralcircle|NationalIdentification|Physicalhygiene|Generosity|Anti-coronapolicysupport"
"346","28/04/2020 20.17","28/04/2020 20.30",0,"84.236.41.82",100,827,1,"28/04/2020 20.30","R_26f2NKdsWhwaVhc",NA,NA,NA,NA,47.49839783,19.04040527,"anonymous","HU",1,"",44,10,0,10,10,10,10,10,10,0,10,7,7,7,7,7,0,100,0,5,7,0,5,0,5,0,0,0,0,0,0,10,10,10,0,0,5,5,10,5,5,5,10,7,7,0,0,10,3,10,10,10,10,0,0,0,0,0,0,0,5,10,8,0,0,5,0,0,0,5,0,50,50,5,3,8,25,3,7,1,0,1,"",6,1,1,1,213,"Collectivenarcissism|Socialbelonging|Anti-coronapolicysupport|Riskperception|Self-esteem|Traitoptimism|Physicalhealth|Physicalhygiene|Physicalcontact|ConspiracyTheoriesCOVID-19|Traitself-control|Psychologicalwell-being|Attentioncheck|Open-mindedness|Moralcircle|Generosity|Politicalideology|Narcissism|NationalIdentification|MoralIdentity|Morality-as-cooperation(shortversion)"
"347","28/04/2020 20.21","28/04/2020 20.34",0,"92.249.237.132",100,773,1,"28/04/2020 20.34","R_2Ce9wrWb13VVudD",NA,NA,NA,NA,47.42730713,19.40130615,"anonymous","HU",1,"",53,6,3,5,9,10,7,8,8,7,6,7,9,10,8,8,10,60,30,3,5,8,8,5,10,9,8,6,3,5,5,7,8,7,5,3,6,6,10,8,5,2,0,5,6,5,5,4,5,6,8,6,0,5,0,2,2,1,5,4,5,10,9,5,0,4,4,3,5,5,8,40,80,7,6,5,50,6,6,1,2,1,"",6,2,1,1,213,"Morality-as-cooperation(shortversion)|Physicalhealth|NationalIdentification|Socialbelonging|Riskperception|Open-mindedness|Moralcircle|Narcissism|Psychologicalwell-being|Attentioncheck|Traitoptimism|ConspiracyTheoriesCOVID-19|Collectivenarcissism|Physicalcontact|Generosity|Physicalhygiene|MoralIdentity|Self-esteem|Anti-coronapolicysupport|Traitself-control|Politicalideology"
"348","28/04/2020 20.25","28/04/2020 20.36",0,"45.11.224.4",100,660,1,"28/04/2020 20.36","R_bdUv8BPHYK537GN",NA,NA,NA,NA,47.5921936,17.02890015,"anonymous","HU",1,"",27,10,0,10,10,10,7,10,10,5,9,10,10,10,10,10,60,40,0,4,5,1,1,1,10,1,0,0,0,0,4,10,8,8,0,2,6,7,6,5,8,8,10,5,5,4,4,7,4,9,7,4,5,9,0,8,5,4,4,7,7,7,7,6,0,5,2,2,3,2,5,80,90,3,1,7,25,3,7,1,0,1,"",5,1,1,1,213,"Physicalhealth|Anti-coronapolicysupport|Traitself-control|ConspiracyTheoriesCOVID-19|Politicalideology|Self-esteem|NationalIdentification|Morality-as-cooperation(shortversion)|MoralIdentity|Riskperception|Psychologicalwell-being|Narcissism|Generosity|Socialbelonging|Moralcircle|Physicalhygiene|Traitoptimism|Collectivenarcissism|Physicalcontact|Open-mindedness|Attentioncheck"
