StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,consent,physical_contact_1,physical_contact_4,physical_contact_5,physical_contact_6,physical_contact_7,physical_hygiene_1,physical_hygiene_4,physical_hygiene_5,physical_hygiene_6,physical_hygiene_8,acq,policy_support_1,policy_support_4,policy_support_5,policy_support_6,policy_support_9,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Q_Language
4/24/2020,4/24/2020,100,764,1,4/24/2020,1,10,0,10,10,10,10,10,10,7,10,0,4,6,5,8,7,0,100,0,2,6,2,9,5,10,10,5,3,5,4,0,0,10,10,0,10,0,9,10,10,7,9,10,3,8,10,10,10,10,4,10,6,0,9,4,8,3,9,0,1,10,10,8,0,9,10,0,5,6,10,50,50,5,2,10,50,3,4,2,,63,3,3,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1159,1,4/24/2020,1,6,10,10,10,10,10,10,10,7,9,0,10,10,10,10,10,60,20,20,8,8,10,8,7,10,10,10,0,0,0,2,10,10,10,10,0,0,0,0,0,0,0,0,10,10,10,10,10,10,8,10,0,0,7,6,10,7,9,0,1,10,10,0,0,1,8,1,7,0,10,0,20,7,11,9,50,"ãê""å",4,2,,63,3,4,5,,4,2,0,0,213,HE
4/24/2020,4/24/2020,100,784,1,4/24/2020,1,10,0,10,10,10,10,10,9,7,9,0,8,8,6,8,6,0,100,0,7,8,8,2,1,10,10,1,0,0,0,6,0,10,10,0,1,9,6,6,6,5,5,6,4,6,9,9,9,9,10,8,6,1,7,1,6,2,2,1,1,10,9,5,0,7,7,0,7,6,8,30,60,2,1,8,50,3,7,2,,64,3,3,2,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1298,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,8,10,10,10,10,40,40,20,7,6,5,7,7,10,8,0,0,0,0,2,8,9,9,0,0,8,5,7,5,5,6,6,7,10,8,8,7,10,6,8,6,6,8,0,9,0,8,4,0,10,8,5,0,5,5,0,8,5,10,40,90,8,1,8,50,90000,4,2,,,5,4,5,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,973,1,4/24/2020,1,9,1,9,9,9,9,9,9,9,9,0,10,10,10,10,10,0,100,0,5,7,5,8,9,10,10,5,2,5,5,3,1,9,9,1,5,7,5,5,5,5,5,5,8,8,5,8,8,10,5,9,1,1,8,5,5,8,8,5,5,9,9,7,1,5,5,2,5,2,9,50,50,5,1,10,50,300,4,1,,51,2,1,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,516,1,4/24/2020,1,10,0,9,10,10,9,10,10,7,9,0,2,4,2,3,2,100,0,0,9,8,5,9,8,8,7,5,0,5,5,3,10,10,10,0,0,5,5,5,5,5,5,5,10,10,5,5,6,7,8,8,4,1,8,0,5,7,6,5,5,7,6,1,3,5,5,5,6,5,5,10,10,10,6,8,25,3 ÉóÖö,7,2,,71,5,4,5,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,934,1,4/24/2020,1,7,2,1,8,10,6,6,10,1,10,0,5,8,2,8,3,100,0,0,8,9,0,0,0,10,9,0,0,0,0,2,9,9,9,0,1,5,6,7,7,7,7,7,10,10,8,8,8,9,8,10,5,3,8,2,5,6,5,5,1,9,7,0,0,7,1,0,8,8,9,30,50,2,5,9,25,100,7,2,,41,2,1,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1117,1,4/24/2020,1,9,0,10,10,10,8,8,9,8,8,0,10,10,10,10,10,25,50,25,7,7,10,9,7,10,10,5,2,2,3,3,10,9,9,1,9,7,4,9,9,6,6,9,6,9,8,8,8,9,7,8,7,0,8,3,8,1,8,4,0,9,9,2,1,9,9,2,2,2,9,10,60,8,5,9,50,300,4,2,,74,4,4,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1392,1,4/24/2020,1,10,0,10,10,10,10,7,8,2,9,0,7,10,7,10,10,95,5,0,5,5,9,7,2,10,9,0,0,0,0,2,10,10,10,0,0,7,0,8,7,1,7,9,7,8,2,3,5,7,9,7,8,4,3,4,3,1,3,0,0,10,8,0,0,3,0,0,6,6,8,10,20,3,5,7,25,300,4,2,,65,3,4,3,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1466,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,8,10,6,10,10,10,60,30,8,7,2,3,1,10,10,8,5,1,6,0,10,10,10,8,1,3,8,7,8,8,10,9,7,8,4,6,5,4,7,10,9,3,4,8,5,9,8,4,5,10,9,5,1,7,6,2,5,5,9,50,30,1,7,3,25,3,7,2,,72,3,2,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,953,1,4/24/2020,1,10,0,10,10,10,7,10,10,0,10,0,6,6,2,3,8,100,0,0,8,8,8,7,7,10,10,1,1,0,0,6,2,10,9,0,0,7,2,7,4,3,3,6,9,8,8,9,8,9,9,3,8,7,8,8,7,3,6,6,3,8,6,5,2,4,3,3,3,7,4,30,40,6,1,7,50,3 ÉóÖö,4,1,,43,3,2,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,814,1,4/24/2020,1,10,0,9,9,10,2,2,10,10,10,0,10,10,10,10,10,30,50,20,8,7,2,6,2,10,10,0,0,0,0,0,10,10,10,1,0,9,6,9,6,9,8,10,8,7,6,8,9,9,6,7,2,2,7,1,6,0,2,7,0,10,9,7,1,6,5,2,7,7,10,30,50,3,16,10,25,300,7,2,,21,1,0,1,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1284,1,4/24/2020,1,10,0,0,0,0,10,10,10,10,10,0,10,10,10,10,10,0,75,25,2,5,5,5,5,10,10,4,0,0,0,0,10,10,10,0,0,5,5,9,8,5,0,10,8,8,10,10,10,10,5,9,5,2,1,0,5,2,4,4,0,10,10,4,0,10,5,0,7,0,10,50,50,5,11,5,253,3 ÉóÖö,7,2,,60,3,2,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,737,1,4/24/2020,1,10,0,10,10,10,10,10,10,3,10,0,5,2,5,5,10,75,25,0,0,2,10,10,9,10,10,9,9,0,0,10,5,2,5,0,5,5,0,1,5,5,5,5,0,0,5,5,8,7,0,2,10,10,5,8,8,5,5,3,1,8,2,5,0,0,0,7,5,0,5,50,20,5,11,3,50,300,4,2,,53,3,3,6,áåö,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,999,1,4/24/2020,1,10,0,10,10,10,10,10,10,9,5,0,10,10,10,10,10,90,10,0,4,5,5,5,5,7,6,8,1,1,1,5,6,7,7,1,5,7,6,9,7,5,5,8,8,8,6,7,7,8,5,5,5,1,5,5,5,8,5,5,5,8,8,5,5,5,5,5,7,5,5,50,50,7,16,4,50,300,3,2,,65,5,2,5,,4,1,0,0,213,HE
4/24/2020,4/24/2020,100,1100,1,4/24/2020,1,9,0,10,10,10,10,10,10,5,7,0,10,10,10,10,10,100,0,0,7,7,10,10,10,10,10,9,5,0,0,5,5,5,8,1,5,10,5,10,5,10,10,10,5,5,5,5,5,5,5,7,5,5,9,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,50,9,1,10,50,300,10,2,,66,3,3,5,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1844,1,4/24/2020,1,0,8,8,1,10,1,0,10,0,10,0,0,0,0,0,0,70,30,0,8,8,3,8,10,9,10,5,5,0,5,1,10,10,10,0,1,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,4,5,9,6,8,6,7,7,2,9,9,9,0,9,9,0,5,9,10,80,80,7,16,9,50,300,7,1,,41,3,2,1,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1559,1,4/24/2020,1,9,1,8,9,10,9,9,9,9,10,0,4,4,2,7,2,80,20,0,7,7,7,5,6,9,9,6,4,6,6,3,6,8,7,3,3,8,7,9,8,7,7,7,8,8,8,8,8,8,7,8,5,1,7,4,6,3,7,6,4,8,8,6,3,7,7,2,7,7,7,60,60,6,3,8,25,3,7,2,,64,3,2,1,,7,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,2530,1,4/24/2020,1,9,8,7,9,8,8,8,8,10,7,0,9,9,9,9,9,10,50,40,8,4,7,10,6,9,9,6,6,4,4,3,6,7,6,7,6,6,7,6,7,6,8,6,6,9,6,7,8,10,7,7,6,6,8,7,9,1,8,7,4,7,6,7,6,4,7,3,6,7,6,30,60,7,9,6,20,100,2,2,,21,1,0,4,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1251,1,4/24/2020,1,7,3,8,8,9,9,9,9,7,9,0,10,8,0,6,0,90,10,0,8,6,5,,,9,9,6,0,1,1,1,9,9,9,0,7,9,1,6,6,6,6,6,7,6,8,5,7,8,6,8,7,6,7,1,8,0,9,2,0,8,8,0,0,4,2,0,0,0,8,10,30,7,7,4,50,300,8,2,,30,1,0,2,,3,1,0,1,213,HE
4/24/2020,4/24/2020,100,2980,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,8,9,8,9,9,50,25,25,9,9,5,9,5,10,10,8,2,2,2,2,10,10,10,1,0,7,7,7,8,2,8,8,10,10,8,8,8,9,1,9,7,2,9,4,10,2,8,8,1,9,9,6,0,8,9,1,9,1,10,20,20,4,11,9,25,ÉóÑ,7,2,,56,3,3,2,,8,2,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1081,1,4/24/2020,1,9,0,5,8,6,9,10,7,0,6,0,3,10,7,10,4,0,100,0,7,6,5,10,3,10,9,6,0,0,0,1,10,9,10,0,0,1,0,8,9,0,6,9,9,8,5,7,8,6,7,9,6,1,7,10,7,6,6,4,6,7,4,1,3,0,0,3,0,0,6,90,70,8,9,10,25,3,7,1,,37,3,2,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1300,1,4/24/2020,1,10,2,9,10,10,9,10,7,3,5,0,10,10,10,10,7,0,0,100,3,3,1,1,1,10,2,0,0,0,0,2,10,10,10,0,0,5,8,7,6,7,9,10,6,4,2,1,6,3,2,8,3,2,2,2,10,6,1,2,3,10,10,5,0,7,8,0,8,9,10,10,30,0,13,9,50,3 ÉóÖö,7,2,,55,3,4,6,"áå""ö + íëó íñéÄâ",6,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,833,1,4/24/2020,1,8,1,6,9,10,8,7,7,6,5,0,8,10,10,9,9,70,30,0,6,5,5,7,8,10,10,9,1,3,1,3,9,9,9,0,2,8,3,6,5,6,5,5,7,8,7,7,6,8,8,7,5,6,8,4,7,6,6,3,6,7,6,3,3,3,5,5,3,3,4,50,60,8,7,9,50,300,4,1,,34,1,0,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,817,1,4/24/2020,1,10,0,9,8,10,10,10,9,3,7,0,0,8,7,6,4,50,50,0,8,7,5,6,3,10,10,6,2,0,0,1,9,9,10,0,0,7,6,7,8,6,9,6,9,9,7,7,7,7,5,6,7,2,7,5,5,2,6,5,6,8,8,8,1,7,5,2,2,6,6,10,20,7,5,8,25,3 ÉóÖö,4 ôíÖö,1,,33,3,2,1,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1387,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,3,8,2,10,10,10,70,20,4,3,10,10,10,10,10,6,0,0,0,4,10,10,10,10,10,0,0,10,10,10,10,10,9,9,10,8,8,10,0,10,6,4,6,0,0,0,0,0,0,10,10,8,0,10,0,0,0,0,7,40,40,5,1,7,50,,,2,,71,3,3,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1117,1,4/24/2020,1,1,1,1,1,1,0,1,0,0,1,0,3,3,4,3,2,0,70,30,8,8,4,3,5,10,10,3,3,3,7,2,9,8,10,2,2,7,7,9,7,6,9,9,8,8,3,2,2,2,4,8,7,2,8,2,2,2,4,3,4,1,1,4,8,4,4,9,5,5,4,30,80,1,7,9,50,300,7,2,,55,3,2,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1415,1,4/24/2020,1,10,0,8,8,10,10,10,7,6,10,0,10,10,10,10,10,60,20,20,7,7,5,5,5,10,8,1,1,1,1,0,10,10,10,0,0,3,6,8,6,2,9,10,7,7,7,7,7,7,8,9,8,7,5,5,8,7,8,5,0,10,10,10,0,5,7,0,0,6,10,50,80,6,16,8,25,300,4,2,,42,3,2,1,,4,1,0,0,213,HE
4/24/2020,4/25/2020,100,38229,1,4/25/2020,1,0,0,10,10,10,7,10,10,2,10,0,6,6,10,9,10,75,25,0,8,7,10,10,9,10,9,4,1,0,0,1,0,0,10,0,0,10,9,4,10,3,0,1,7,10,9,9,9,7,8,8,9,0,9,9,10,0,10,3,1,10,10,1,0,5,2,1,1,2,10,0,60,9,10,8,50,300,4,2,,57,4,1,6,éÖíëóö òÅí éôòÑ.,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,2262,1,4/24/2020,1,9,0,10,10,10,10,10,10,10,5,0,5,5,0,8,5,50,50,0,5,7,5,0,0,10,10,5,0,0,0,2,10,10,10,0,0,8,0,5,0,10,5,5,9,9,10,10,10,10,10,10,5,0,8,8,10,8,10,8,0,10,10,0,0,5,2,0,0,0,10,50,50,10,16,8,50,900 ÉóÖö,4,1,,46,2,0,6,áå?ö,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1233,1,4/24/2020,1,8,0,10,10,10,9,9,10,0,9,0,3,3,8,10,1,0,100,0,8,7,2,2,5,10,10,1,0,0,0,3,10,10,10,0,0,5,5,9,9,9,10,10,9,6,9,8,8,10,4,4,5,4,7,2,9,7,8,4,2,10,10,0,0,9,0,0,6,10,10,20,20,3,9,3,50,300,7,2,,60,3,3,6,åÄ íÖÅÉö éÅáâòÑ,6,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1399,1,4/25/2020,1,8,5,8,8,8,7,7,8,4,6,0,7,8,8,8,8,0,50,50,6,5,3,5,3,10,7,2,2,2,2,2,7,6,5,2,2,6,4,7,6,4,4,4,7,7,5,6,6,6,5,7,5,5,5,5,5,3,6,3,2,7,6,4,1,5,5,2,4,4,7,40,40,6,13,7,25,3 ÉóÖö,7 ôíÖö,2,,26,1,0,3,,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,999,1,4/25/2020,1,10,0,3,2,10,10,10,6,7,10,0,10,10,1,4,3,85,10,5,9,8,9,9,9,10,10,10,0,0,0,3,10,10,10,0,6,6,6,9,7,4,4,9,10,10,8,8,8,8,2,8,8,1,10,7,10,2,10,9,1,10,10,6,0,3,3,0,9,6,10,0,100,7,7,10,50,300,4,1,,36,3,1,1,,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,607,1,4/25/2020,1,5,3,5,6,10,6,7,5,5,5,0,3,8,4,8,6,50,50,0,6,7,5,5,5,10,10,0,0,0,0,3,10,10,10,0,0,5,6,7,5,5,6,8,10,10,8,8,8,10,8,9,5,2,9,5,9,5,7,5,1,9,7,5,0,5,7,1,5,5,8,20,40,4,7,9,25,3,7,1,,67,3,0,1,,6,2,0,0,213,HE
4/25/2020,4/25/2020,100,613,1,4/25/2020,1,10,2,7,10,10,10,10,10,9,10,0,10,10,10,10,10,80,10,10,2,3,6,6,8,7,8,7,7,8,8,7,7,8,6,6,8,7,7,7,6,7,8,7,7,9,7,6,5,5,7,8,6,6,10,8,7,8,7,6,6,8,7,7,8,7,7,7,9,9,9,30,30,8,15,10,20,300,7,1,,20,1,0,1,,6,1,0,0,213,HE
4/25/2020,4/25/2020,100,1140,1,4/25/2020,1,7,5,7,7,8,4,5,6,2,7,0,9,9,3,9,2,25,50,25,8,7,8,8,6,5,4,7,1,1,1,4,7,8,8,0,5,5,5,6,5,5,5,5,9,9,6,6,5,4,8,8,6,4,7,6,6,5,5,5,4,5,4,3,2,2,5,6,0,0,1,0,0,10,3,9,25,300,7,1,,29,2,0,2,,7,1,0,0,213,HE
4/25/2020,4/25/2020,100,1194,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,2,8,4,10,6,50,25,25,8,8,8,8,7,10,10,0,0,0,0,2,10,10,10,2,2,7,7,9,9,8,7,8,10,10,8,8,6,10,10,8,2,2,10,2,8,2,10,2,2,10,10,2,0,4,3,2,2,1,10,70,70,3,16,7,50 ëêà,3 Éó',4 ôíÖö,2,,52,1,1,6,áåö,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1870,1,4/25/2020,1,9,2,7,6,6,7,7,10,10,10,0,10,10,10,10,10,85,0,15,9,8,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,6,7,9,6,5,8,9,10,10,2,5,9,10,7,9,0,1,9,1,10,3,9,7,1,10,9,2,0,9,0,0,7,1,10,50,50,0,6,9,50,3 ÉóÖö,4 ôíÖö5,2,,46,4,2,1,,6,1,0,0,?? ???? ??????,AR
4/25/2020,4/25/2020,100,832,1,4/25/2020,1,6,4,10,2,9,7,7,10,8,4,0,9,10,10,10,10,100,0,0,5,6,0,0,1,10,10,2,0,0,0,3,8,8,10,0,0,0,0,0,5,5,0,5,8,10,5,5,5,6,4,5,4,4,5,4,10,5,5,4,0,4,2,0,0,5,0,2,4,5,0,40,40,0,9,9,25 ëêà,300 ÉóÖö,7,2,,23,1,0,4,,4,2,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1091,1,4/25/2020,1,7,2,10,10,10,10,9,10,9,9,0,9,10,10,10,7,90,10,0,2,5,5,8,6,9,8,5,1,2,2,1,8,7,7,0,0,5,5,8,4,2,5,1,9,10,2,4,4,3,10,9,4,3,5,3,5,3,5,4,3,10,8,6,0,2,0,0,2,0,10,10,10,6,1,7,25,3,7,1,,40,3,2,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,986,1,4/25/2020,1,2,5,4,5,10,8,8,8,9,5,0,5,4,1,5,0,90,10,0,7,6,7,10,7,10,9,7,7,4,3,5,7,7,8,0,0,8,5,10,6,6,5,6,8,10,5,8,7,10,9,7,10,0,5,8,10,6,9,2,0,10,8,5,0,5,5,0,4,6,5,10,50,10,3,7,50,300,4,2,,33,1,0,1,,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,827,1,4/25/2020,1,10,1,1,9,10,10,9,10,7,8,0,10,9,10,7,10,0,70,30,4,3,3,9,0,10,10,4,2,0,0,2,10,7,10,0,1,8,8,10,7,6,4,6,9,10,3,6,10,10,7,7,0,1,9,0,7,0,7,6,0,9,10,6,0,8,3,0,3,9,10,20,10,7,2,7,25,300,áñâ ôíÑ,1,,19,1,0,3,,2,1,0,0,213,HE
4/25/2020,4/25/2020,100,1254,1,4/25/2020,1,4,8,9,6,3,8,8,9,2,9,0,7,10,10,3,3,80,10,10,9,8,7,10,6,10,10,5,5,0,3,2,0,10,10,0,1,4,7,8,5,5,3,7,10,9,8,9,8,10,6,9,3,2,9,6,7,4,5,7,1,10,9,4,0,4,8,0,4,7,9,10,90,8,14,9,åÄ âãÖå åÑâÖö ôÑëãÖç ôåÑç 150 ëêà ÖÑÇåÖâÑ íÖåÑ Å100 âÖöò éÑíà,300,7,1,,27,1,0,4,,5,1,0,1,213,HE
4/25/2020,4/25/2020,100,2136,1,4/25/2020,1,8,6,5,10,10,10,10,10,6,10,0,9,9,9,9,5,0,90,10,8,7,8,6,4,10,10,5,0,0,0,0,10,10,10,0,0,7,8,7,7,9,5,8,9,7,8,8,9,9,7,9,5,0,8,3,9,1,5,7,1,9,10,10,0,9,8,0,5,10,8,70,70,8,6,10,125,3 ÉóÖö,áñâ ôíÑ,1,,40,3,3,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,1418,1,4/25/2020,1,9,0,10,9,10,6,10,10,9,3,0,9,8,7,7,8,40,50,10,6,6,8,3,3,8,8,8,4,4,5,2,9,9,9,2,3,7,7,9,8,6,8,8,6,7,6,6,6,6,7,7,6,3,7,7,8,7,8,6,3,9,9,7,1,8,8,2,8,8,8,30,60,4,6,4,50,300,4,2,,57,4,2,6,íñéÄâö ôÄâêÑ íÖÅÉö íóÅ ÑéÇâîÑ,4,1,0,0,213,HE
4/25/2020,4/25/2020,100,1046,1,4/25/2020,1,8,1,,7,10,,,,3,3,0,8,7,10,10,10,100,0,0,9,5,2,5,2,10,10,7,8,5,5,9,10,10,10,2,2,8,8,8,10,8,2,1,10,10,8,7,5,10,9,10,5,5,5,1,3,1,4,2,1,10,8,5,3,9,10,5,5,5,5,20,50,5,16,3,50,,,2,,63,5,5,6,ÇéåÄâö ÖêãÑ,1,1,0,0,213,HE
4/25/2020,4/25/2020,100,2127,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,0,0,0,8,5,30,50,20,8,8,10,5,10,10,10,0,0,0,0,5,0,10,10,5,0,10,10,10,10,10,5,10,10,10,5,5,5,10,10,10,5,1,5,7,10,2,8,5,0,10,10,10,0,10,0,0,5,10,10,50,50,10,5,5,25,900,4,2,,30,3,1,3,,8,1,0,0,213,HE
4/25/2020,4/25/2020,100,1595,1,4/25/2020,1,8,1,9,5,10,8,9,8,1,10,0,4,8,2,10,4,80,10,10,4,4,3,3,4,3,3,1,1,1,1,2,1,9,9,0,0,7,6,7,6,6,6,6,4,4,5,5,6,7,8,7,7,1,4,3,4,4,5,4,5,9,9,6,4,6,5,1,6,6,9,50,20,2,1,6,25,300ÉóÖö,7ôíÖö,2,,58,3,4,1,,6,2,0,0,213,HE
4/25/2020,4/25/2020,100,857,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,20,40,40,10,9,5,3,1,10,8,10,1,0,0,5,10,10,10,0,0,9,9,10,8,5,5,5,10,10,10,10,10,10,5,9,5,0,9,1,8,0,8,7,0,10,10,9,0,9,5,1,9,9,9,50,50,1,11,8,25,3 ÉóÖö,7 ôíÖö,2,,54,3,3,2,,7,2,0,0,213,HE
4/25/2020,4/25/2020,100,1297,1,4/25/2020,1,6,6,3,7,10,8,10,8,6,6,0,0,0,0,3,0,20,70,10,7,4,7,8,2,10,10,6,3,8,7,3,10,10,10,0,2,2,9,0,8,8,7,9,8,10,10,10,9,10,10,9,2,0,9,2,9,8,10,6,3,10,8,4,0,6,10,1,9,10,9,10,10,4,12,9,50,300,4,2,,70,3,4,6,"íÖëóö ÅöââòÖö, íñéÄâö",6,1,0,0,213,HE
4/25/2020,4/25/2020,100,1481,1,4/25/2020,1,8,6,6,7,10,7,7,9,6,7,0,6,8,6,6,6,0,80,20,6,8,2,3,2,8,7,0,1,1,0,1,10,10,10,0,6,7,7,8,8,5,6,6,7,6,7,8,8,10,6,8,5,5,4,6,6,6,7,6,2,8,7,5,1,5,5,1,6,6,8,70,70,2,4,8,50,3 ÉóÖö?,7,2,,39,1,0,1,,5,1,0,1,213,HE-FE
4/25/2020,4/25/2020,100,2655,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,0,0,0,7,9,40,30,30,1,7,10,10,5,10,10,5,0,0,0,10,10,10,10,1,0,5,0,10,10,10,10,10,9,10,7,7,10,10,0,10,5,0,9,0,10,5,5,0,0,10,10,2,0,0,0,10,5,0,10,0,50,5,16,9,50,100,4,2,,66,3,4,2,,5,2,0,0,213,HE-FE
4/25/2020,4/25/2020,100,855,1,4/25/2020,1,10,0,3,9,10,9,9,8,4,6,0,10,10,7,10,10,0,100,0,6,6,10,7,10,10,10,6,5,2,4,5,5,7,8,1,1,6,5,6,7,5,5,6,7,9,7,4,5,7,6,8,2,0,6,5,6,10,7,5,2,10,10,5,0,7,5,0,7,5,10,20,50,10,5,9,25,300,4,1,,38,3,2,1,,5,1,0,0,213,HE
4/25/2020,4/25/2020,100,901,1,4/25/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,30,50,20,,,,8,8,10,10,,0,0,0,3,10,10,10,0,0,6,3,10,3,8,3,8,10,10,,10,10,10,7,7,,0,7,0,7,0,7,7,0,10,10,0,0,0,0,,,,10,20,80,4,4,,50 ëêà,3 ÉóÖö,3 ôíÖö,2,,56,3,3,3,,3,1,0,0,213,HE
4/25/2020,4/25/2020,100,785,1,4/25/2020,1,4,1,0,1,0,2,5,8,8,8,0,1,2,1,4,1,100,0,0,7,7,5,5,5,5,5,5,5,5,1,6,8,7,8,1,4,5,5,8,7,5,5,5,10,8,8,8,7,7,8,8,4,2,9,3,7,2,8,5,5,9,9,1,1,5,2,2,5,5,5,10,10,2,16,8,25,300,7,2,,45,3,2,1,,6,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,635,1,4/25/2020,1,7,0,10,10,10,8,8,10,5,10,0,5,10,4,10,3,0,0,100,6,5,2,0,0,10,6,0,0,0,0,2,10,10,10,0,2,5,5,7,4,3,2,5,4,6,8,10,9,10,7,10,9,5,2,0,5,9,5,7,2,10,7,0,0,9,5,2,8,8,10,50,70,0,16,4,25,3 ÉóÖö,7 ôíÖö,2,,41,3,3,1,,6,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1611,1,4/25/2020,1,10,3,3,10,10,7,7,10,7,10,0,1,9,10,10,6,80,10,10,6,6,10,8,9,10,10,10,6,0,4,6,9,9,9,8,3,8,7,6,8,10,4,2,7,7,6,9,9,10,8,9,1,1,6,7,7,6,7,4,4,9,10,2,2,8,9,3,8,4,9,10,40,6,10,6,50,900,8,2,,74,5,0,5,,5,1,0,0,213,HE-FE
4/25/2020,4/25/2020,100,1075,1,4/25/2020,1,6,2,7,9,10,6,5,7,6,10,0,4,4,4,5,5,80,20,0,4,4,6,7,3,9,9,2,1,1,1,8,8,8,8,2,2,4,4,6,4,4,4,3,8,8,6,4,4,4,7,4,4,4,4,4,6,2,3,3,1,9,8,6,1,6,6,3,4,4,8,20,20,6,15,9,50300,300,4,2,,51,1,2,3,,4,1,0,1,213,HE
4/25/2020,4/25/2020,100,778,1,4/25/2020,1,10,0,10,10,10,,,,,,0,0,0,0,0,8,0,100,0,3,7,9,10,10,10,10,10,5,0,6,9,10,8,8,1,5,8,8,9,6,6,7,8,8,7,5,4,6,4,8,9,5,2,7,9,9,10,7,5,3,7,7,8,8,8,3,7,3,3,7,50,50,6,1,4,50,300,4,1,,47,3,3,3,,6,1,0,0,213,HE
4/25/2020,4/25/2020,100,1230,1,4/25/2020,1,8,2,4,8,9,5,5,5,5,5,0,7,7,0,8,10,50,50,0,5,8,5,5,5,10,10,1,5,5,5,1,9,9,9,1,1,3,3,8,7,8,1,1,9,9,5,5,5,5,5,8,0,0,9,7,9,5,2,5,1,8,5,5,2,1,1,5,5,1,5,50,50,5,2,5,50 ëêà,300 ÉóÖö,4 ôíÖö,2,,50,3,3,6,íñéÄâö îåÖë ôãâòÑ ÅéôòÑ áåóâö,5,2,0,0,213,HE
