ResponseID,Timestamp_mm_dd_yyyy,Time_seconds,Q109_Informedconsent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing_1,psych_wellbeing_2,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,national_identity_3,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,selfesteem,Q108_attention_check,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1_percentage,risk_perception_2_percentage,political_ideology,moral_circle,health,CRT_1_eurocents,CRT_2_minutes,CRT_3_hours,gender,age,marital,children,employment,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
64862387,5/3/2020,1345,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,84,6,10,2,7,10,10,10,10,10,10,9,9,9,10,10,7,10,6,2,10,6,10,8,4,7,7,5,5,8,5,5,10,5,10,9,9,0,0,5,10,9,8,0,0,10,10,8,0,10,10,0,10,10,10,100,100,9,1,5,50,30000,7,2,51,3,3,1,4,1,1,1,213
64862929,5/3/2020,1421,1,10,5,5,10,10,10,10,10,5,10,0,10,10,10,10,97,2,1,5,5,10,10,10,10,0,10,10,10,10,0,10,10,5,0,0,10,10,0,10,0,0,10,10,10,10,5,0,5,0,5,0,0,5,0,0,5,0,0,0,0,10,10,0,0,0,0,10,5,0,10,0,50,10,1,5,50,900,16,2,28,2,2,3,5,2,1,1,213
64874453,5/3/2020,1951,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,59,36,5,7,5,8,5,8,10,10,6,5,6,6,4,10,9,9,0,4,10,7,10,10,8,10,10,8,9,9,9,9,10,8,10,1,0,10,0,3,8,3,5,8,2,9,9,5,0,5,5,0,9,8,8,50,50,4,16,6,25,3,4,2,69,3,2,1,4,1,1,1,213
64887324,5/3/2020,839,1,3,10,3,3,3,7,6,10,8,9,10,4,3,9,10,90,10,0,6,5,5,4,4,10,6,9,9,4,6,4,9,9,9,0,7,6,4,10,7,7,8,8,6,9,8,8,7,8,7,7,4,2,7,0,6,8,4,8,6,5,10,9,9,0,4,10,0,0,10,10,10,20,6,6,8,25,300,7,2,30,3,1,1,4,1,1,1,213
64887890,5/3/2020,1990,1,6,2,5,7,10,3,1,10,1,3,8,10,8,10,10,95,5,0,9,7,5,5,5,10,7,7,5,7,7,3,9,9,9,0,0,3,3,3,0,2,3,3,5,7,5,3,7,8,6,9,4,4,7,0,0,5,3,1,1,1,6,7,0,1,1,3,6,0,3,1,50,50,5,3,7,50,3,7,2,36,3,3,1,5,2,1,1,213
64891519,5/3/2020,1730,1,9,3,9,6,10,9,9,10,5,9,5,3,3,10,10,50,50,0,8,8,8,8,5,9,9,2,2,2,2,8,10,10,10,0,3,10,7,7,5,5,5,5,7,7,10,9,10,10,5,10,7,5,6,0,4,7,0,7,5,1,8,8,2,0,8,5,2,2,8,8,40,40,5,15,8,50,300,4,2,53,3,4,1,4,1,1,1,213
64892884,5/3/2020,1471,1,10,0,10,10,10,10,10,10,5,10,5,5,5,10,10,0,100,0,7,7,10,10,10,10,10,10,5,5,5,5,10,10,10,0,5,10,5,10,5,5,0,5,7,5,10,10,10,10,5,10,10,0,5,0,0,5,0,5,5,5,5,9,0,0,10,5,5,5,5,5,0,50,5,16,9,50,3,4,2,40,3,3,1,5,1,1,1,213
64899265,5/4/2020,947,1,8,1,9,9,10,5,5,5,5,5,5,5,5,5,5,100,0,0,7,6,5,5,5,8,8,5,5,5,5,1,9,8,9,1,0,5,5,5,5,5,5,5,8,8,9,9,9,9,2,8,3,2,8,0,5,5,5,5,5,5,5,5,5,5,8,5,5,5,5,5,50,80,9,13,8,25,3,7,2,35,3,4,1,2,1,1,1,213
64899673,5/4/2020,1505,1,10,10,10,8,10,9,9,9,7,6,10,10,9,9,9,0,80,20,6,4,1,8,1,8,7,1,1,1,1,1,9,8,10,0,0,10,8,10,2,0,0,10,3,7,4,3,3,3,3,3,6,5,2,0,0,7,2,6,1,4,9,9,7,0,8,8,1,1,3,9,10,10,2,16,5,50,900,4,1,26,2,1,1,4,1,1,1,213
64905310,5/4/2020,2274,1,5,5,8,10,10,10,10,10,10,10,10,10,10,10,10,40,30,30,7,8,5,5,5,5,5,7,5,7,10,8,10,9,10,0,0,0,0,0,0,0,0,10,10,10,9,9,5,10,7,9,2,8,4,0,5,5,0,8,5,0,3,7,5,0,6,8,5,5,5,8,80,80,3,16,5,50,300,8,2,19,2,1,1,5,1,1,1,213
64929922,5/4/2020,1082,1,3,9,5,9,10,10,10,10,7,3,8,6,7,5,9,53,32,15,5,9,5,5,5,10,8,1,4,4,3,5,10,9,8,1,2,5,5,5,5,6,7,6,6,8,6,9,7,7,5,5,5,5,8,0,3,5,6,9,9,5,5,5,5,5,5,4,6,5,6,5,50,50,7,1,4,50,3,2,1,55,3,3,1,3,1,1,1,213
64326813,4/29/2020,1492,1,10,10,10,6,10,5,7,3,2,5,0,1,3,2,10,79,21,0,6,3,5,9,10,10,8,10,10,10,10,10,10,9,10,0,10,8,9,10,10,0,5,10,10,10,10,10,10,10,4,10,1,0,10,1,1,5,5,1,10,5,10,10,10,0,10,1,10,10,10,10,0,10,5,1,9,50,3,4,1,51,2,10,3,2,1,1,1,213
64405654,4/30/2020,1433,1,9,0,8,7,0,5,10,10,5,5,10,3,3,10,10,53,47,0,2,6,8,3,10,10,10,8,0,5,5,5,9,5,7,0,3,8,5,5,7,5,7,5,8,8,7,8,7,9,8,5,2,0,8,1,0,5,0,6,6,3,9,8,9,0,9,8,0,7,5,9,80,90,7,1,6,50,3,4,2,78,1,3,5,6,1,1,1,213
64407760,4/30/2020,2653,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,85,10,5,5,6,5,8,5,10,10,5,5,0,5,5,10,8,10,0,3,7,5,9,5,3,5,6,9,8,5,6,7,9,5,9,5,1,8,1,0,8,0,8,5,0,5,9,0,0,5,3,7,7,7,9,10,30,5,9,8,70,300,2,2,58,1,3,5,3,1,1,1,213
64413677,4/30/2020,912,1,5,6,3,5,7,5,4,7,5,6,3,5,4,5,4,72,28,0,4,4,7,6,8,10,6,8,4,5,8,3,7,8,8,7,4,5,5,7,5,5,4,7,9,9,6,5,7,8,7,5,4,4,8,1,0,1,1,4,3,2,6,4,5,5,6,5,5,3,4,7,10,40,5,3,6,50,1,7,2,63,3,4,5,5,1,1,1,213
64414197,4/30/2020,2083,1,10,10,10,8,10,8,8,10,5,8,7,10,10,10,10,50,40,10,10,8,3,7,3,10,10,5,0,2,3,2,10,8,10,0,4,7,2,10,6,6,7,9,7,9,5,4,8,6,5,9,8,2,7,1,1,5,0,5,8,0,5,5,3,5,5,5,9,9,5,6,70,80,5,9,4,25,3,7,2,64,3,4,1,5,1,1,1,213
64414919,4/30/2020,1111,1,9,0,9,10,8,10,10,10,6,10,4,6,6,5,10,33,32,35,2,4,6,9,8,5,6,7,8,7,4,7,6,8,8,2,2,7,2,7,6,6,3,7,6,8,3,3,4,5,7,8,3,2,1,1,2,3,0,2,2,3,2,6,4,6,6,3,6,7,5,6,30,40,7,5,6,25,360,4.5,2,18,1,1,4,5,1,1,1,213
64434517,4/30/2020,1378,1,10,0,9,9,10,9,10,5,5,10,1,7,5,3,10,100,0,0,7,3,6,5,6,5,1,5,5,5,5,5,10,10,0,5,5,10,10,10,10,5,7,10,9,10,9,5,9,9,5,8,9,8,6,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,50,6,1,10,50,3,4,1,36,1,1,1,5,1,1,1,213
64417996,4/30/2020,1927,1,10,10,5,10,10,10,10,10,10,10,10,10,0,10,10,80,10,10,4,3,7,10,10,10,10,8,8,8,10,5,10,10,10,8,0,2,5,0,5,0,0,0,6,10,7,5,9,7,10,10,7,5,7,2,0,8,5,6,7,6,10,10,8,0,6,5,0,5,8,10,10,30,0,14,5,50,3,8,2,47,1,3,1,2,2,1,1,213
64331328,4/29/2020,1452,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,8,8,6,6,5,10,10,3,0,2,5,1,10,10,10,1,10,6,7,6,7,6,6,6,6,10,7,8,7,7,4,7,6,6,8,3,6,6,3,8,6,5,8,10,8,2,7,2,2,8,8,10,50,30,7,7,3,50,3,4,2,65,1,2,6,3,1,1,2,213
64326492,4/29/2020,1496,1,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,39,58,3,2,5,10,10,10,10,10,8,0,2,7,9,10,3,9,8,7,10,2,2,8,8,1,3,7,7,9,9,9,10,8,2,8,1,7,4,7,1,0,6,1,4,8,7,5,0,1,8,8,2,2,7,0,70,7,1,3,50,300,4,2,65,3,4,5,6,2,1,1,213
64383728,4/30/2020,1542,1,10,0,10,8,10,0,10,10,10,10,5,10,5,10,7,100,0,0,5,6,4,4,4,10,5,10,10,10,10,5,10,5,2,5,5,5,5,5,5,5,5,5,2,2,5,6,5,6,1,6,4,1,5,4,5,6,1,1,1,5,5,5,5,4,5,5,5,5,7,5,100,100,5,1,4,50,300,4,2,40,2,2,2,8,2,1,1,213
64385393,4/30/2020,313,1,4,6,6,4,6,4,6,6,4,6,4,3,6,7,6,47,21,32,7,4,3,7,6,3,6,2,7,6,4,4,4,5,7,6,6,7,6,4,4,7,4,3,4,7,3,4,5,8,6,3,4,6,8,4,7,4,7,6,4,6,7,3,5,8,6,4,6,3,6,4,40,70,7,3,8,85,300,25,2,21,1,1,4,3,1,1,1,213
64860930,5/3/2020,709,1,10,0,5,10,10,10,10,10,8,10,4,5,5,5,10,3,97,0,4,5,5,10,6,10,10,5,4,5,5,5,10,4,4,4,4,4,6,6,6,6,4,4,10,4,10,10,7,10,10,7,4,3,4,4,4,4,4,4,6,4,6,6,4,6,4,4,4,6,4,6,50,50,5,4,4,100,30,16,2,32,1,1,2,5,2,2,1,213
64331713,4/29/2020,1028,1,10,1,9,10,10,10,10,10,8,10,5,2,5,5,2,78,11,11,8,6,0,1,10,5,5,6,5,6,6,1,10,10,10,0,0,7,5,10,6,2,6,10,9,9,7,7,8,6,5,6,8,5,5,5,1,6,1,4,5,5,10,9,5,0,8,8,9,9,9,10,10,10,5,16,4,50,3,4,2,45,3,1,2,6,1,1,1,213
64332231,4/29/2020,798,1,10,10,10,10,10,8,10,10,5,8,5,5,5,10,5,53,29,18,5,5,10,5,5,10,10,10,5,9,4,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,9,5,1,7,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,50,90,5,1,5,0,600,0,2,57,2,3,1,5,1,1,1,213
64383375,4/30/2020,2248,1,7,7,7,7,9,10,10,10,9,7,10,10,10,10,10,20,40,40,7,7,5,5,5,10,10,2,2,2,2,5,8,7,7,0,6,9,9,9,9,9,9,9,5,5,7,7,7,7,5,7,5,5,5,5,5,5,2,5,5,2,10,8,5,0,5,8,3,8,7,9,50,50,5,16,7,50,3,4,2,35,1,1,1,5,1,1,1,213
64383500,4/30/2020,676,1,9,10,8,10,10,10,1,10,7,5,5,5,5,5,5,58,34,8,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,6,50,3,4,2,51,3,4,1,7,2,1,1,213
64383536,4/30/2020,3134,1,4,2,9,8,10,9,9,10,7,9,5,5,2,10,10,0,50,50,8,5,5,5,5,10,10,0,0,0,0,0,10,10,10,0,5,5,5,5,5,5,9,9,2,6,5,5,5,6,4,4,4,2,3,5,0,5,0,5,2,2,8,9,5,0,5,5,1,5,5,8,80,40,3,15,7,50,3,4,2,52,3,3,1,4,1,1,1,213
64383602,4/30/2020,1934,1,10,9,5,8,10,5,0,10,5,10,10,8,8,10,10,50,25,25,9,8,5,5,5,5,5,8,6,8,5,5,10,10,10,0,0,10,10,10,5,0,10,10,8,8,8,5,8,9,7,8,2,2,6,5,5,8,0,5,2,10,8,8,5,0,7,6,5,2,5,5,80,60,3,16,9,25,3,4,2,35,3,4,1,3,2,1,1,213
64383622,4/30/2020,1911,1,10,5,5,10,10,10,10,10,5,5,5,0,5,0,0,60,40,0,7,7,10,10,5,5,10,0,0,0,0,10,10,10,10,0,5,0,5,10,5,5,0,0,5,10,7,5,7,10,3,5,10,0,6,5,0,0,0,0,0,0,10,5,0,0,0,0,0,0,5,10,30,40,6,1,7,50,1,4,2,66,3,3,1,6,2,1,1,213
64383781,4/30/2020,1053,1,9,10,5,9,10,10,10,10,7,10,10,10,5,10,10,78,11,11,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,9,8,74,300,4,2,60,1,3,1,7,1,1,1,213
64384053,4/30/2020,2022,1,10,1,9,9,10,10,10,10,2,10,5,6,5,5,5,30,40,30,5,7,5,5,5,8,7,5,5,5,5,5,9,5,5,5,7,7,5,9,6,5,6,6,10,10,10,10,10,10,5,10,5,2,5,5,5,10,0,5,5,0,5,5,5,5,5,5,5,10,5,10,0,10,5,16,8,50,300,4,2,59,1,2,1,3,1,1,1,213
64384939,4/30/2020,1882,1,8,3,9,8,10,9,3,10,2,9,7,7,3,9,10,85,10,5,5,5,5,7,8,10,8,6,5,9,7,3,8,7,6,5,5,9,6,8,8,5,9,10,4,6,8,8,6,8,3,4,7,5,5,5,5,7,5,8,6,5,6,7,8,2,5,7,3,5,7,7,50,50,5,10,7,0,900,4,2,57,2,3,2,5,1,1,2,213
64385267,4/30/2020,802,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,25,25,7,5,10,10,5,10,10,7,0,1,0,5,10,4,10,2,3,10,10,10,3,10,10,10,8,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,5,0,5,0,0,0,10,5,50,50,5,13,8,50,300,4,2,26,3,1,1,5,1,1,1,213
64386288,4/30/2020,1337,1,5,0,10,10,10,10,10,10,10,10,5,5,5,10,10,75,25,0,5,5,5,5,5,10,10,7,5,5,7,0,10,10,10,0,5,10,5,10,5,5,5,10,10,10,5,5,5,10,5,10,5,0,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,50,50,5,7,5,50,300,4,2,61,3,3,1,5,1,1,1,213
64386761,4/30/2020,209,1,10,1,7,9,9,5,5,5,5,5,5,5,5,5,5,18,41,41,6,3,3,5,7,5,8,4,5,5,5,5,6,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,5,5,50,300,4,2,21,2,1,3,2,1,1,1,213
64387615,4/30/2020,686,1,10,0,8,8,10,10,10,10,10,10,10,10,2,5,10,88,12,0,5,7,0,2,0,10,10,5,5,5,5,5,2,0,2,2,0,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,14,5,50,300,4,2,56,3,2,1,4,1,1,1,213
64387861,4/30/2020,1133,1,9,10,9,10,10,10,10,10,10,10,4,4,4,10,5,60,20,20,7,7,6,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,16,8,50,60,4,2,57,3,1,1,4,1,1,1,213
64389061,4/30/2020,514,1,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,20,50,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,16,5,25,3,4,2,50,1,3,1,5,1,1,1,213
64390800,4/30/2020,1152,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,25,75,0,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,3,8,50,1,4,1,45,3,2,1,2,1,1,1,213
64400446,4/30/2020,1390,1,4,8,4,5,8,8,5,8,4,6,8,10,7,7,6,50,50,0,3,8,10,7,10,10,10,10,9,10,10,5,8,8,8,8,5,10,5,10,5,5,10,10,5,8,8,8,8,8,1,5,5,3,5,5,2,5,4,5,5,3,4,5,5,5,7,6,8,5,5,5,50,80,5,1,5,50,90,8,2,70,1,2,5,10,1,1,1,213
64400623,4/30/2020,1179,1,9,0,9,7,0,3,3,7,5,5,9,5,9,9,9,100,0,0,9,5,8,8,10,5,5,10,10,10,10,5,5,5,5,10,5,5,5,5,5,5,5,5,10,9,5,5,5,5,10,5,10,9,5,5,5,5,5,10,5,10,5,5,5,5,5,5,5,5,5,5,100,80,5,1,8,50,100, ,1,67,1,1,5,5,1,1,1,213
64402122,4/30/2020,673,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,0,0,0,0,5,10,10,10,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,5,50,3,4,1,58,1,1,3,10,2,1,1,213
64403142,4/30/2020,1317,1,10,10,5,10,10,10,10,10,10,10,5,8,4,6,10,30,40,30,5,1,10,6,10,10,10,7,6,7,7,10,10,10,10,0,2,10,10,9,7,5,5,8,5,5,4,3,4,10,5,10,2,3,3,5,0,0,3,2,3,5,10,4,0,0,0,0,7,3,0,7,10,30,5,2,6,50,300,4,1,60,3,2,1,9,1,1,1,213
64409956,4/30/2020,1211,1,2,0,10,10,0,5,5,5,5,0,5,0,5,5,10,100,0,0,3,3,10,10,10,10,5,10,0,10,10,5,10,10,10,0,5,5,5,5,5,5,5,5,7,7,5,0,0,5,5,5,0,0,5,5,0,5,0,10,5,0,5,5,5,5,5,0,5,5,5,10,0,0,0,1,7,100,3,8,1,60,2,4,3,6,1,1,1,213
64412707,4/30/2020,1486,1,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,33,50,17,7,6,5,6,7,10,10,7,0,0,0,2,10,10,10,2,5,7,5,7,7,5,7,7,8,8,7,7,7,9,3,8,8,1,8,5,5,6,0,6,6,5,8,8,5,0,5,6,1,8,7,7,30,30,5,3,6,25,3,4,2,52,3,2,1,3,1,1,1,213
64416114,4/30/2020,471,1,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,50,50,0,7,5,10,10,10,10,10,7,10,10,10,5,8,10,10,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,7,50,100,4,1,45,3,2,1,3,2,1,1,213
64417911,4/30/2020,1493,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,59,40,10,10,5,5,5,10,10,10,10,10,5,5,10,10,10,5,5,5,5,10,5,5,10,0,10,5,5,5,5,10,10,10,0,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,9,8,50,900,4,1,71,2,3,5,5,1,1,1,213
64417967,4/30/2020,3406,1,10,0,10,9,10,10,10,10,10,9,10,10,10,10,10,80,15,5,0,2,9,10,10,10,10,4,0,0,1,9,10,10,10,0,2,10,10,10,10,5,5,9,1,5,1,5,8,1,0,5,10,10,1,5,0,1,0,0,1,2,10,10,5,0,1,5,8,5,5,5,90,70,5,1,1,50,300,4,2,49,1,2,3,8,1,1,1,213
64419120,4/30/2020,305,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,5,1,2,3,1,52,3,3,2,5,1,1,1,213
64424137,4/30/2020,813,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,79,18,3,6,6,5,5,5,5,10,6,5,5,7,5,5,5,5,3,4,5,5,5,8,3,5,5,5,7,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,0,20,9,1,5,50,30,4,1,75,1,3,5,7,1,1,1,213
64425049,4/30/2020,1015,1,5,10,8,7,10,10,10,10,8,10,7,5,10,10,10,50,50,0,8,8,10,10,10,10,10,10,7,5,10,8,10,10,10,8,10,10,7,5,10,7,5,9,8,10,6,8,8,10,5,10,5,5,5,5,6,8,5,5,5,5,6,5,5,5,8,5,5,5,5,5,30,70,4,1,5,50,3,4,2,42,1,1,1,2,1,1,2,213
64434220,4/30/2020,1273,1,9,5,9,9,9,10,10,10,9,9,9,10,9,10,10,79,18,3,8,8,7,9,2,10,10,9,5,8,7,2,8,9,5,7,5,9,5,5,4,5,3,5,7,9,5,3,4,10,7,4,5,5,4,5,5,5,5,5,5,1,5,5,3,5,9,5,5,5,5,5,80,80,1,10,9,50,180, ,2,40,2,2,1,3,2,1,1,213
64435525,4/30/2020,1653,1,8,3,9,6,10,9,10,10,10,8,8,9,9,9,9,30,50,20,3,6,5,5,5,6,6,9,7,6,7,9,5,10,9,5,7,9,8,8,8,8,9,8,5,5,7,7,6,9,7,8,7,6,6,5,4,5,2,8,4,2,7,8,5,7,7,7,4,5,6,8,80,70,4,5,7,50,300,4,2,30,2,1,1,3,1,1,1,213
64441756,4/30/2020,266,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,42,44,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,6,5, , , ,2,28,2,1,3,5,2,1,1, 
64445363,4/30/2020,239,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,9,5,2, , ,3, ,1,11,4,0,3,1,1,213
64449447,5/1/2020,1182,1,10,0,9,10,10,10,10,10,8,9,10,9,10,10,10,100,0,0,9,7,10,5,5,10,9,9,7,9,9,8,9,9,10,0,1,10,10,10,10,10,10,10,8,10,10,10,10,8,0,10,0,7,5,5,5,5,3,10,1,0,10,7,5,0,10,5,0,5,0,10,0,70,10,1,4,50,300,4,2,38,1,3,1,2,1,1,1,213
64479781,5/1/2020,615,1,4,5,4,6,6,6,8,10,7,6,10,4,4,10,4,80,0,20,9,7,10,10,10,10,8,5,5,4,4,6,8,6,6,6,4,6,6,10,5,5,8,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,6,50,900,4,2,18,2,1,4,5,1,1,2,213
64480944,5/1/2020,889,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,85,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,4,5,25,3,7,2,38,3,2,1,2,1,1,1,213
64481872,5/1/2020,1161,1,9,7,10,8,10,7,9,10,8,5,9,6,8,8,10,0,48,52,5,5,3,2,5,10,5,0,0,0,0,0,8,7,8,0,1,8,8,2,5,5,1,8,5,7,6,7,5,10,4,7,6,5,5,5,1,2,2,3,4,2,5,5,1,2,8,6,7,7,8,8,50,70,5,9,5,50,300,4,2,20,1,1,4,5,1,1,1,213
64486215,5/1/2020,620,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,75,12,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,5,100,50,500,1,30,1,1,5,5,2,2,2,213
64486294,5/1/2020,5841,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,35,15,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,15,5,50,900,4,2,36,2,1,4,2,1,1,1,213
64488641,5/1/2020,1902,1,6,6,7,4,10,10,10,10,9,9,10,4,10,10,7,0,50,50,7,7,4,4,4,10,6,3,0,0,0,6,10,10,10,0,0,7,7,7,4,4,4,6,8,9,8,8,9,7,7,7,3,9,7,5,0,6,0,5,5,0,10,6,2,0,7,0,3,7,7,6,80,80,10,11,8,74.5,3,7,1,21,2,1,4,5,1,1,2,213
64559634,5/1/2020,1509,1,3,8,3,3,3,7,7,9,6,7,8,7,6,8,9,26,74,0,8,7,3,3,3,8,8,3,5,3,3,2,8,8,8,2,3,7,7,5,7,5,5,3,7,7,8,7,7,8,3,8,7,7,5,5,3,3,2,3,3,2,8,7,3,3,5,6,3,4,5,7,50,70,5,9,7,25,300,4,2,53,3,4,1,3,1,1,1,213
64561562,5/1/2020,1024,1,9,0,8,10,10,10,10,10,7,7,9,9,8,6,7,0,80,20,5,5,5,5,5,10,5,9,5,5,5,0,10,10,10,0,0,5,5,5,5,5,5,5,10,10,10,10,10,10,5,10,1,0,5,5,2,6,0,6,6,5,6,9,4,4,10,6,4,4,4,7,60,70,5,2,8,49,3,4,2,36,3,3,1,4,1,1,1,213
64676434,5/2/2020,587,1,5,0,4,5,5,5,5,5,5,5,5,5,3,5,5,5,10,85,5,5,2,3,0,5,5,5,5,5,5,0,5,5,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,20,20,5,15,5,250,90000,16,2,32,3,2,1,3,1,1,1,213
64758994,5/2/2020,1730,1,2,8,10,10,2,10,10,10,10,10,10,0,0,0,0,99,1,0,5,5,5,2,1,10,9,1,0,0,0,5,10,10,10,0,0,10,10,10,10,5,5,5,5,10,10,10,10,10,8,10,5,0,5,5,5,5,5,9,5,1,5,10,0,0,5,0,5,2,5,5,50,50,2,12,5,50,3,7,2,44,2,2,4,5,1,1,1,213
64853381,5/3/2020,1596,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,0,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,16,9,25,300,2,2,40,3,5,6,3,1,1,1,213
